approx-q,epi-sarsa,online-sarsa
-108.0,869.0,859.0
-199.0,-7447.0,-5291.0
-491.0,-459.0,-2906.0
871.0,-38.0,1320.0
-456.0,-1791.0,-451.0
967.0,880.0,-398.0
-1592.0,-230.0,748.0
829.0,-455.0,1038.0
772.0,-35.0,1029.0
-1321.0,922.0,870.0
-146.0,1183.0,872.0
1105.0,-266.0,-453.0
1280.0,-46.0,-2176.0
1499.0,-350.0,-428.0
-168.0,865.0,-518.0
1072.0,883.0,-348.0
1064.0,-310.0,1080.0
-354.0,-644.0,-28815.0
1320.0,876.0,-290.0
51.0,802.0,1076.0
1115.0,861.0,-416.0
1074.0,861.0,1113.0
-148.0,613.0,1515.0
1092.0,973.0,1126.0
1271.0,1026.0,-180.0
874.0,1313.0,1278.0
1051.0,851.0,875.0
-395.0,890.0,1243.0
845.0,-491.0,1086.0
1074.0,850.0,858.0
1005.0,1104.0,1293.0
862.0,1069.0,1120.0
-313.0,1082.0,1125.0
-466.0,-226.0,911.0
-358.0,-483.0,1072.0
-338.0,1068.0,-300.0
1068.0,855.0,834.0
1077.0,14.0,794.0
1117.0,900.0,1048.0
1283.0,-247.0,-403.0
892.0,849.0,-334.0
-383.0,867.0,-2000.0
-418.0,-338.0,839.0
1125.0,1073.0,-455.0
809.0,1071.0,1066.0
882.0,-328.0,35.0
870.0,1234.0,1044.0
-292.0,900.0,825.0
-412.0,837.0,1015.0
-3206.0,-241.0,-426.0
1099.0,1065.0,815.0
810.0,1055.0,-386.0
825.0,890.0,-487.0
805.0,1249.0,1031.0
-737.0,1179.0,1026.0
-244.0,-17.0,-447.0
870.0,-418.0,-1443.0
-339.0,1061.0,-1814.0
826.0,884.0,-334.0
827.0,1108.0,-417.0
1005.0,253.0,-64.0
802.0,829.0,-395.0
166.0,1230.0,1038.0
898.0,1318.0,812.0
1099.0,-403.0,847.0
891.0,886.0,-154.0
-211.0,889.0,825.0
886.0,1044.0,837.0
-188.0,-388.0,825.0
1271.0,887.0,-142.0
1057.0,1039.0,1070.0
856.0,1034.0,1063.0
852.0,1109.0,811.0
858.0,-221.0,-142.0
1061.0,1019.0,1070.0
838.0,1109.0,1056.0
1258.0,870.0,1088.0
-76.0,993.0,1311.0
925.0,808.0,1268.0
148.0,294.0,-242.0
833.0,1065.0,1039.0
-86.0,1092.0,847.0
1224.0,1245.0,1003.0
1085.0,1290.0,1051.0
1034.0,825.0,892.0
-300.0,857.0,-296.0
817.0,884.0,1025.0
-365.0,-331.0,899.0
1082.0,1273.0,-214.0
1243.0,1311.0,1101.0
84.0,1508.0,834.0
1083.0,1087.0,1412.0
1097.0,1270.0,1085.0
862.0,1482.0,1057.0
-448.0,1305.0,1061.0
1323.0,1287.0,1048.0
903.0,1303.0,1031.0
864.0,-28.0,803.0
1258.0,893.0,836.0
849.0,1296.0,1320.0
828.0,1307.0,-588.0
878.0,1077.0,897.0
1036.0,890.0,792.0
1109.0,884.0,-329.0
862.0,-41.0,1060.0
864.0,1077.0,856.0
161.0,1073.0,839.0
1039.0,871.0,-414.0
837.0,1078.0,1291.0
901.0,1102.0,-357.0
-276.0,1084.0,1298.0
820.0,1327.0,1269.0
1055.0,1068.0,858.0
1041.0,857.0,1086.0
861.0,885.0,877.0
1069.0,1305.0,273.0
842.0,1267.0,843.0
1017.0,1083.0,-372.0
927.0,1240.0,1106.0
1097.0,1297.0,910.0
856.0,879.0,1040.0
-465.0,1454.0,859.0
1289.0,1067.0,829.0
841.0,845.0,848.0
915.0,886.0,877.0
1089.0,905.0,836.0
1290.0,1045.0,840.0
1059.0,1487.0,882.0
1047.0,835.0,896.0
923.0,902.0,-181.0
1062.0,857.0,1061.0
1262.0,1059.0,883.0
1080.0,815.0,1068.0
859.0,1258.0,819.0
-41.0,891.0,1063.0
1079.0,1042.0,880.0
864.0,889.0,1060.0
-350.0,809.0,1063.0
856.0,1075.0,-325.0
914.0,1028.0,879.0
-200.0,889.0,1272.0
1274.0,1035.0,1128.0
1095.0,1289.0,888.0
1051.0,1100.0,1315.0
1043.0,1460.0,1069.0
1325.0,833.0,1112.0
1056.0,65.0,1061.0
1091.0,481.0,-85.0
435.0,1268.0,1077.0
1093.0,822.0,1293.0
789.0,1065.0,1466.0
883.0,908.0,919.0
801.0,1307.0,1106.0
1307.0,1020.0,1093.0
1062.0,1316.0,1119.0
1211.0,866.0,1082.0
818.0,1052.0,905.0
1468.0,857.0,-352.0
1051.0,870.0,1066.0
1273.0,1086.0,1314.0
1110.0,872.0,1074.0
1102.0,1045.0,1505.0
1502.0,1244.0,1080.0
866.0,1303.0,1086.0
896.0,1114.0,1282.0
1323.0,1315.0,876.0
1115.0,881.0,914.0
1246.0,888.0,1261.0
1085.0,1054.0,925.0
885.0,829.0,1309.0
1489.0,1517.0,1106.0
1045.0,-137.0,1103.0
1271.0,1279.0,1302.0
820.0,1093.0,1284.0
903.0,1307.0,1096.0
891.0,874.0,1311.0
1060.0,870.0,1265.0
-118.0,1066.0,1058.0
1447.0,1271.0,1298.0
1065.0,1101.0,863.0
1054.0,1296.0,1309.0
1069.0,846.0,1130.0
891.0,1284.0,1271.0
1281.0,1268.0,1313.0
1077.0,792.0,914.0
16.0,1323.0,1077.0
882.0,1311.0,1053.0
1071.0,1270.0,1070.0
876.0,1265.0,859.0
1493.0,1117.0,1085.0
1266.0,1495.0,1097.0
1281.0,1047.0,1277.0
874.0,1304.0,858.0
1269.0,1298.0,871.0
-304.0,862.0,-301.0
1269.0,1317.0,1084.0
42.0,922.0,1273.0
867.0,1040.0,1315.0
1123.0,1277.0,1088.0
1100.0,1241.0,69.0
1317.0,1113.0,1321.0
1102.0,1501.0,-316.0
1095.0,1500.0,1320.0
136.0,869.0,1061.0
1498.0,877.0,879.0
1254.0,1270.0,1297.0
1242.0,184.0,1063.0
1077.0,1279.0,1073.0
1124.0,1506.0,1113.0
1070.0,880.0,1480.0
1489.0,1116.0,1255.0
1074.0,1246.0,1317.0
1113.0,1449.0,-306.0
1518.0,1028.0,1103.0
1062.0,1294.0,926.0
1292.0,838.0,1069.0
-302.0,841.0,886.0
886.0,1324.0,1274.0
-244.0,-152.0,1441.0
1066.0,1124.0,1113.0
879.0,1291.0,180.0
863.0,1049.0,875.0
1085.0,1297.0,1071.0
1060.0,871.0,1474.0
1090.0,858.0,1067.0
-435.0,1057.0,1088.0
880.0,1297.0,1277.0
1506.0,1651.0,1034.0
1080.0,846.0,1098.0
1084.0,843.0,1279.0
1121.0,852.0,1085.0
857.0,-277.0,1275.0
877.0,874.0,1432.0
1064.0,1669.0,859.0
871.0,1111.0,884.0
1291.0,1268.0,1258.0
1103.0,221.0,1312.0
1073.0,861.0,1265.0
1280.0,885.0,1509.0
1076.0,1301.0,1085.0
918.0,1324.0,1085.0
1069.0,1080.0,-157.0
1070.0,1268.0,1246.0
1067.0,1510.0,1252.0
1077.0,19.0,35.0
1447.0,1074.0,1259.0
1310.0,1285.0,-38.0
1117.0,1316.0,1085.0
293.0,1497.0,1307.0
-294.0,873.0,838.0
1057.0,1300.0,-12.0
1060.0,1020.0,878.0
1274.0,901.0,1275.0
-466.0,889.0,1429.0
1052.0,1058.0,1072.0
1278.0,861.0,1281.0
1274.0,1266.0,868.0
272.0,1116.0,1308.0
902.0,1244.0,1120.0
1267.0,863.0,1273.0
1289.0,870.0,1313.0
1311.0,188.0,884.0
910.0,1048.0,1275.0
886.0,-160.0,1097.0
1079.0,1072.0,-448.0
1501.0,1061.0,919.0
1112.0,1274.0,1279.0
1476.0,1075.0,1100.0
1079.0,1480.0,1276.0
855.0,1305.0,1110.0
1294.0,885.0,1069.0
1300.0,1121.0,895.0
1286.0,856.0,-238.0
1479.0,1101.0,1300.0
1250.0,861.0,1523.0
890.0,1117.0,1055.0
1310.0,861.0,894.0
1111.0,262.0,1516.0
1251.0,1271.0,1068.0
1075.0,1034.0,1075.0
1252.0,888.0,1474.0
1059.0,1086.0,1327.0
907.0,1253.0,1098.0
855.0,1267.0,157.0
1276.0,1036.0,1252.0
1451.0,860.0,1645.0
1276.0,1083.0,1449.0
1057.0,1087.0,-102.0
1314.0,1064.0,1323.0
1047.0,1067.0,879.0
1075.0,1274.0,915.0
238.0,1111.0,1297.0
1476.0,1066.0,1463.0
893.0,4.0,908.0
1082.0,280.0,1302.0
876.0,1298.0,1072.0
1117.0,-206.0,861.0
1101.0,1125.0,1091.0
1062.0,883.0,1072.0
1323.0,1303.0,849.0
99.0,166.0,1104.0
914.0,878.0,1311.0
874.0,1075.0,861.0
1115.0,-160.0,1073.0
1055.0,1101.0,1299.0
1237.0,1515.0,1068.0
1311.0,874.0,70.0
1071.0,1249.0,-275.0
1245.0,874.0,1496.0
1087.0,1060.0,874.0
1105.0,883.0,862.0
1070.0,56.0,873.0
876.0,1320.0,1273.0
868.0,235.0,903.0
209.0,1062.0,1521.0
873.0,1261.0,1311.0
868.0,1307.0,1279.0
871.0,1478.0,1503.0
1077.0,1450.0,1673.0
867.0,1306.0,1263.0
1115.0,1469.0,1465.0
-212.0,871.0,1294.0
1102.0,196.0,1300.0
1063.0,632.0,1091.0
1698.0,247.0,70.0
1264.0,893.0,839.0
1320.0,-479.0,1082.0
867.0,860.0,1312.0
867.0,853.0,-45.0
1309.0,1047.0,1311.0
1282.0,1042.0,905.0
1069.0,891.0,-255.0
926.0,1100.0,1068.0
-200.0,1054.0,877.0
1288.0,1516.0,1461.0
1462.0,1312.0,876.0
1264.0,1122.0,1075.0
1116.0,1250.0,1244.0
1078.0,1106.0,1272.0
1507.0,1280.0,1065.0
689.0,867.0,1078.0
1070.0,877.0,504.0
1067.0,1089.0,1292.0
1289.0,1032.0,1284.0
1067.0,907.0,1299.0
1080.0,1503.0,1285.0
1291.0,1305.0,1087.0
1087.0,1251.0,1495.0
1066.0,1068.0,876.0
1711.0,1040.0,1502.0
1274.0,879.0,1261.0
1065.0,1481.0,1093.0
1068.0,1424.0,1114.0
1470.0,1321.0,1111.0
1674.0,1250.0,1074.0
1285.0,1270.0,1462.0
878.0,1073.0,1277.0
1112.0,1072.0,1510.0
1091.0,1108.0,1307.0
1080.0,1039.0,1497.0
279.0,1079.0,873.0
1113.0,1277.0,1307.0
846.0,1069.0,1081.0
1301.0,1110.0,1521.0
266.0,1506.0,1070.0
1065.0,498.0,1239.0
1268.0,1295.0,483.0
914.0,913.0,1276.0
1689.0,1067.0,1302.0
1311.0,1640.0,1069.0
1478.0,1258.0,1242.0
1232.0,1259.0,875.0
1307.0,1074.0,1316.0
1082.0,1054.0,1289.0
1111.0,1308.0,1323.0
1297.0,-349.0,1101.0
1075.0,1103.0,1472.0
1076.0,1275.0,1272.0
1473.0,1520.0,1313.0
1463.0,861.0,853.0
1102.0,103.0,1265.0
1478.0,885.0,1088.0
1262.0,1080.0,1075.0
1076.0,1079.0,1120.0
1091.0,1272.0,1051.0
1115.0,1117.0,1299.0
1293.0,1277.0,1083.0
1259.0,-171.0,1309.0
1060.0,1309.0,-131.0
-235.0,1303.0,1268.0
134.0,40.0,124.0
1326.0,1078.0,1716.0
1058.0,1305.0,-30.0
1497.0,1280.0,848.0
1455.0,1058.0,1039.0
1066.0,1063.0,1094.0
1067.0,851.0,1280.0
1272.0,862.0,1290.0
256.0,-152.0,869.0
270.0,1258.0,1114.0
-342.0,846.0,-56.0
1090.0,1078.0,271.0
1264.0,1056.0,-20.0
1264.0,875.0,1077.0
1111.0,1083.0,1058.0
1267.0,1499.0,1275.0
1473.0,1065.0,288.0
894.0,240.0,1259.0
912.0,1320.0,-369.0
30.0,1064.0,-423.0
1288.0,1283.0,1097.0
-500.0,1308.0,1078.0
874.0,870.0,1268.0
1476.0,1711.0,1068.0
1472.0,1284.0,1077.0
1288.0,1299.0,1505.0
1107.0,1631.0,103.0
1290.0,265.0,842.0
1717.0,1267.0,1075.0
876.0,1271.0,1114.0
1068.0,1278.0,1472.0
877.0,1089.0,154.0
891.0,1043.0,1306.0
1279.0,1055.0,1078.0
1308.0,1446.0,1314.0
1097.0,-404.0,1273.0
1321.0,1502.0,1101.0
-37.0,1278.0,1071.0
867.0,1486.0,1057.0
1263.0,1084.0,1265.0
1241.0,63.0,1084.0
-421.0,871.0,1691.0
1319.0,1094.0,1249.0
915.0,854.0,1715.0
1311.0,-476.0,1479.0
1055.0,1070.0,1068.0
1302.0,1712.0,1102.0
1067.0,1516.0,1278.0
1458.0,1079.0,1081.0
1083.0,1105.0,1053.0
5.0,1093.0,1513.0
16.0,1272.0,1472.0
891.0,1109.0,1498.0
867.0,1270.0,868.0
1095.0,1281.0,1089.0
1254.0,1088.0,870.0
1075.0,1100.0,1063.0
1278.0,173.0,-501.0
1055.0,1224.0,1254.0
1251.0,852.0,1266.0
1506.0,1245.0,1052.0
900.0,902.0,1073.0
1062.0,857.0,888.0
65.0,1509.0,1317.0
