approx-q,epi-sarsa,online-sarsa
-644.0,-3517.0,1060.0
882.0,-3227.0,-480.0
862.0,-1238.0,1013.0
-1642.0,-537.0,-202.0
-407.0,-4546.0,-12355.0
378.0,-15584.0,-3726.0
891.0,-2251.0,1358.0
926.0,-280.0,949.0
-467.0,29.0,868.0
858.0,-496.0,894.0
1119.0,-3573.0,891.0
826.0,1216.0,-168.0
809.0,1253.0,832.0
-441.0,-237.0,-939.0
1282.0,-209.0,884.0
-81.0,1076.0,-153.0
-188.0,-51.0,-1860.0
-433.0,1245.0,-153.0
-475.0,1081.0,1293.0
17.0,1070.0,1086.0
-349.0,882.0,-204.0
-428.0,875.0,-5223.0
-154.0,1063.0,-441.0
1089.0,82.0,-482.0
-97.0,880.0,-395.0
859.0,1265.0,-482.0
-187.0,882.0,1067.0
-112.0,1060.0,1304.0
5.0,1058.0,880.0
-106.0,1261.0,883.0
-22.0,1267.0,868.0
870.0,1270.0,878.0
805.0,-482.0,879.0
1241.0,1072.0,856.0
843.0,-139.0,-549.0
1054.0,1261.0,839.0
-172.0,-473.0,1078.0
1059.0,1311.0,897.0
-412.0,871.0,837.0
-22.0,1076.0,1084.0
1029.0,1114.0,930.0
-144.0,1260.0,1119.0
1042.0,1061.0,858.0
20.0,-243.0,863.0
845.0,1326.0,1093.0
1050.0,1059.0,1422.0
1076.0,-339.0,1039.0
11.0,873.0,1472.0
1466.0,-449.0,-332.0
1078.0,1322.0,1289.0
1057.0,908.0,1055.0
1276.0,30.0,1066.0
1328.0,-236.0,929.0
-199.0,452.0,-484.0
-419.0,-311.0,-358.0
-239.0,-130.0,801.0
830.0,-476.0,873.0
1082.0,80.0,-527.0
1294.0,1315.0,1061.0
885.0,1046.0,1084.0
1091.0,864.0,890.0
871.0,884.0,1226.0
1218.0,1259.0,-438.0
1032.0,-4.0,1078.0
872.0,1668.0,-27.0
886.0,904.0,1089.0
808.0,1265.0,74.0
1023.0,872.0,1486.0
1021.0,848.0,818.0
888.0,1086.0,1292.0
-411.0,1094.0,-474.0
-142.0,-242.0,-154.0
1069.0,-147.0,1090.0
1298.0,-287.0,1065.0
840.0,-370.0,28.0
1067.0,1225.0,-488.0
857.0,-288.0,-272.0
1000.0,1298.0,-158.0
892.0,872.0,1267.0
794.0,843.0,1066.0
847.0,1060.0,-132.0
870.0,1057.0,842.0
843.0,1266.0,849.0
850.0,1234.0,1295.0
1232.0,1125.0,-436.0
-77.0,1105.0,-456.0
810.0,1007.0,1065.0
1088.0,-475.0,839.0
858.0,7.0,845.0
1087.0,1085.0,1126.0
1008.0,1278.0,850.0
847.0,852.0,-434.0
828.0,1281.0,1431.0
1047.0,1239.0,830.0
847.0,-373.0,923.0
1030.0,1084.0,1067.0
892.0,-302.0,23.0
848.0,-265.0,1291.0
1130.0,-255.0,1089.0
1021.0,917.0,820.0
1268.0,839.0,-239.0
-329.0,898.0,1084.0
1280.0,901.0,1234.0
827.0,159.0,1092.0
891.0,-190.0,847.0
-40.0,1064.0,837.0
920.0,1097.0,1076.0
1276.0,1109.0,1052.0
1054.0,1087.0,1038.0
914.0,426.0,1106.0
921.0,916.0,1094.0
1041.0,1111.0,-396.0
860.0,1127.0,868.0
1131.0,1272.0,861.0
852.0,1096.0,1080.0
887.0,866.0,1118.0
864.0,897.0,1322.0
1265.0,1271.0,899.0
-368.0,-245.0,1271.0
873.0,-425.0,1520.0
1112.0,914.0,1312.0
893.0,-354.0,1284.0
883.0,1096.0,404.0
1285.0,855.0,1087.0
1491.0,925.0,-254.0
1102.0,884.0,1063.0
1517.0,1065.0,869.0
