approx-q,epi-sarsa,online-sarsa
1095.0,-1429.0,1272.0
-10290.0,-781.0,97.0
-1483.0,-679.0,-2436.0
-525.0,-432.0,859.0
-1772.0,-4469.0,341.0
-7282.0,-1287.0,808.0
1047.0,-643.0,-438.0
-2260.0,-3364.0,-193.0
-16868.0,-13655.0,1284.0
-3084.0,-514.0,804.0
-1261.0,-2624.0,-151.0
-158.0,-1573.0,868.0
-177.0,585.0,872.0
-449.0,-4707.0,1039.0
-96.0,-447.0,830.0
-379.0,-1063.0,1107.0
1267.0,-418.0,846.0
1057.0,-228.0,927.0
-485.0,-3244.0,1054.0
850.0,1209.0,864.0
1268.0,226.0,1067.0
-464.0,1461.0,918.0
1013.0,1290.0,1323.0
25.0,1079.0,1070.0
883.0,1062.0,855.0
1035.0,-343.0,1063.0
810.0,869.0,1057.0
878.0,-433.0,854.0
878.0,1065.0,-540.0
839.0,1050.0,856.0
-318.0,876.0,-353.0
1096.0,852.0,1104.0
254.0,1480.0,1045.0
1051.0,-455.0,1050.0
-446.0,891.0,849.0
-328.0,-22.0,-374.0
-257.0,1047.0,-413.0
-410.0,853.0,324.0
1039.0,-248.0,901.0
835.0,821.0,884.0
-299.0,1070.0,1133.0
-433.0,1016.0,-294.0
828.0,1059.0,918.0
-87.0,-262.0,1286.0
879.0,-310.0,1074.0
1065.0,1239.0,874.0
1042.0,-326.0,1055.0
859.0,891.0,-250.0
867.0,843.0,-278.0
837.0,1110.0,1052.0
-483.0,1040.0,1276.0
794.0,1096.0,1012.0
881.0,-338.0,1321.0
999.0,1020.0,1286.0
-475.0,812.0,-383.0
-58.0,1510.0,-1995.0
-12.0,96.0,-403.0
45.0,-220.0,-448.0
1287.0,1067.0,11.0
1055.0,929.0,834.0
815.0,-188.0,1489.0
1049.0,1201.0,827.0
1047.0,827.0,1023.0
282.0,848.0,864.0
851.0,842.0,1437.0
860.0,1060.0,889.0
1118.0,1014.0,-396.0
852.0,891.0,906.0
1068.0,20.0,870.0
1246.0,850.0,1075.0
1233.0,-473.0,1112.0
834.0,1229.0,862.0
1043.0,840.0,1027.0
1244.0,1031.0,-392.0
1095.0,1280.0,1111.0
1084.0,1055.0,78.0
823.0,1505.0,858.0
839.0,1466.0,880.0
849.0,865.0,866.0
1065.0,1087.0,850.0
835.0,1515.0,-294.0
-212.0,1062.0,-390.0
1315.0,1061.0,-299.0
1332.0,1313.0,1066.0
862.0,1263.0,1054.0
1057.0,1070.0,1077.0
1507.0,921.0,909.0
1078.0,1073.0,850.0
1054.0,1289.0,1443.0
826.0,836.0,-163.0
857.0,1312.0,1469.0
842.0,1513.0,859.0
1071.0,1291.0,853.0
816.0,1280.0,1090.0
1059.0,1066.0,-482.0
-216.0,885.0,1229.0
-364.0,902.0,874.0
863.0,1036.0,-630.0
1079.0,837.0,886.0
-115.0,1014.0,851.0
1034.0,-294.0,1064.0
1317.0,1084.0,839.0
1031.0,886.0,1054.0
877.0,858.0,839.0
866.0,1088.0,1044.0
1088.0,1258.0,1498.0
914.0,-442.0,1311.0
1276.0,852.0,-248.0
882.0,-30.0,830.0
867.0,1113.0,1086.0
1290.0,885.0,-139.0
1512.0,888.0,-226.0
886.0,1086.0,868.0
1504.0,1491.0,1296.0
-6.0,-145.0,1047.0
1101.0,1014.0,886.0
880.0,859.0,837.0
860.0,1247.0,1211.0
1083.0,1315.0,1242.0
865.0,1713.0,811.0
1093.0,817.0,1299.0
871.0,1071.0,850.0
870.0,1000.0,1051.0
403.0,840.0,-407.0
1054.0,1084.0,845.0
1262.0,834.0,838.0
1077.0,1028.0,873.0
1077.0,873.0,826.0
1473.0,1288.0,1048.0
886.0,855.0,1061.0
865.0,1008.0,1241.0
816.0,910.0,-51.0
1070.0,90.0,1039.0
1277.0,-332.0,1292.0
842.0,1273.0,836.0
1110.0,498.0,815.0
1296.0,900.0,1319.0
-224.0,837.0,1109.0
918.0,1316.0,1101.0
833.0,1078.0,1090.0
882.0,1115.0,848.0
1040.0,857.0,1451.0
881.0,-483.0,1083.0
1316.0,1313.0,1090.0
1085.0,905.0,1325.0
-374.0,1117.0,1303.0
861.0,-275.0,1076.0
808.0,38.0,1093.0
828.0,1316.0,36.0
1248.0,1076.0,893.0
1032.0,1044.0,1119.0
1074.0,877.0,1258.0
1049.0,1504.0,1507.0
860.0,1319.0,1081.0
1034.0,1068.0,1082.0
1516.0,1064.0,1282.0
826.0,-468.0,1096.0
-422.0,1083.0,1057.0
1101.0,1108.0,1287.0
902.0,1472.0,1302.0
858.0,1069.0,1489.0
1048.0,1043.0,1110.0
-103.0,1665.0,850.0
1063.0,1026.0,1033.0
1073.0,1066.0,1078.0
838.0,1264.0,451.0
1513.0,-209.0,860.0
864.0,1120.0,1277.0
883.0,1068.0,1077.0
1531.0,1073.0,1320.0
1087.0,1315.0,1109.0
-123.0,832.0,860.0
1316.0,1268.0,888.0
1714.0,1253.0,-107.0
928.0,1124.0,1076.0
878.0,1109.0,1312.0
867.0,1075.0,1500.0
1213.0,1088.0,1252.0
1050.0,1307.0,1064.0
-423.0,1084.0,1318.0
1294.0,1269.0,846.0
1073.0,1033.0,875.0
1315.0,863.0,1280.0
1064.0,1320.0,884.0
1116.0,1094.0,1467.0
1309.0,887.0,1125.0
1264.0,1276.0,906.0
868.0,1313.0,1051.0
1097.0,1072.0,1093.0
1120.0,1025.0,1289.0
1286.0,871.0,1724.0
-431.0,1077.0,1047.0
856.0,1072.0,1125.0
1300.0,1287.0,1109.0
1498.0,1245.0,1085.0
-164.0,873.0,1052.0
1094.0,32.0,1461.0
919.0,882.0,869.0
-39.0,886.0,1310.0
1064.0,98.0,1230.0
1068.0,1096.0,894.0
1075.0,873.0,1079.0
1258.0,1048.0,1284.0
922.0,1068.0,1522.0
1275.0,1487.0,1073.0
1110.0,1068.0,1064.0
-174.0,1068.0,1294.0
1283.0,-501.0,1311.0
1316.0,1302.0,1119.0
1316.0,-87.0,1318.0
1089.0,1316.0,1085.0
1086.0,867.0,71.0
1047.0,1269.0,1505.0
910.0,1288.0,-389.0
434.0,1111.0,1105.0
1070.0,1266.0,1065.0
1277.0,1065.0,-484.0
882.0,1303.0,875.0
1510.0,1095.0,1484.0
1319.0,1099.0,1089.0
1088.0,1104.0,864.0
1320.0,1103.0,1311.0
1244.0,914.0,-228.0
1117.0,1509.0,1087.0
1481.0,1074.0,1101.0
1275.0,-27.0,864.0
914.0,1320.0,1299.0
-422.0,1507.0,881.0
1312.0,1249.0,1052.0
860.0,884.0,1265.0
1472.0,908.0,1522.0
1250.0,1116.0,913.0
1044.0,1053.0,873.0
450.0,1526.0,1280.0
1519.0,893.0,1506.0
-246.0,1522.0,1262.0
1069.0,1068.0,1077.0
1084.0,1314.0,1279.0
892.0,916.0,1714.0
1262.0,1512.0,1299.0
-175.0,885.0,1512.0
1317.0,862.0,1294.0
862.0,1119.0,-370.0
1277.0,1311.0,1263.0
1287.0,1501.0,862.0
1252.0,1280.0,1083.0
1070.0,1067.0,1068.0
-492.0,1322.0,1122.0
-134.0,1322.0,1283.0
1061.0,1301.0,1321.0
877.0,1318.0,1316.0
-212.0,1303.0,1275.0
1255.0,1110.0,1307.0
1105.0,868.0,1089.0
1030.0,1310.0,894.0
1046.0,1693.0,1277.0
1025.0,1064.0,1066.0
1038.0,1117.0,10.0
40.0,1076.0,1283.0
-492.0,1461.0,872.0
876.0,-2.0,852.0
1305.0,1306.0,1085.0
1070.0,877.0,-368.0
1519.0,1035.0,1265.0
1070.0,1058.0,-393.0
874.0,1068.0,1047.0
1254.0,1322.0,1063.0
1077.0,1107.0,1086.0
1095.0,-144.0,1298.0
1068.0,1060.0,57.0
1510.0,59.0,-15.0
1699.0,-240.0,1251.0
1064.0,1312.0,1317.0
889.0,1263.0,1276.0
1318.0,877.0,1074.0
1085.0,868.0,1075.0
855.0,1267.0,235.0
1067.0,1284.0,-21.0
840.0,1048.0,1707.0
1084.0,1097.0,1716.0
1078.0,1275.0,1325.0
1081.0,1106.0,275.0
891.0,917.0,1263.0
-350.0,889.0,1072.0
880.0,1511.0,1477.0
1279.0,1263.0,1068.0
1072.0,-473.0,1310.0
184.0,1300.0,892.0
1089.0,1078.0,1247.0
1256.0,1316.0,869.0
1459.0,1070.0,1058.0
1458.0,862.0,878.0
1271.0,1510.0,-278.0
1293.0,1468.0,-340.0
1073.0,1062.0,873.0
1289.0,924.0,1477.0
1316.0,1510.0,1080.0
1072.0,1498.0,192.0
1512.0,879.0,908.0
1299.0,867.0,1082.0
1280.0,888.0,1286.0
261.0,862.0,1116.0
865.0,1312.0,1070.0
864.0,1272.0,1095.0
1256.0,1113.0,1265.0
1115.0,1078.0,1243.0
36.0,1058.0,1524.0
1325.0,1497.0,867.0
1247.0,872.0,1073.0
1065.0,1282.0,1271.0
1511.0,-462.0,1308.0
1270.0,1293.0,1503.0
1079.0,865.0,1054.0
1278.0,1295.0,1057.0
1309.0,1710.0,1277.0
1501.0,1263.0,1068.0
1428.0,1099.0,1117.0
1081.0,95.0,1272.0
1057.0,1667.0,1063.0
1268.0,1072.0,1067.0
1071.0,859.0,1257.0
1078.0,1683.0,1052.0
-4.0,1482.0,1066.0
920.0,1311.0,1082.0
1469.0,891.0,861.0
1242.0,874.0,875.0
1091.0,1257.0,1444.0
1299.0,911.0,1491.0
1438.0,1279.0,1459.0
879.0,1084.0,1114.0
1302.0,886.0,1319.0
1079.0,1111.0,1431.0
1034.0,1119.0,1062.0
1489.0,279.0,1259.0
1269.0,1084.0,1075.0
16.0,1090.0,1234.0
1064.0,891.0,1292.0
1495.0,875.0,1295.0
1070.0,1260.0,1313.0
1513.0,1301.0,-196.0
-196.0,1722.0,1065.0
1087.0,1078.0,1092.0
1271.0,882.0,1334.0
1055.0,1282.0,1486.0
1101.0,871.0,1054.0
891.0,291.0,871.0
1057.0,-151.0,1085.0
433.0,1526.0,871.0
1313.0,1108.0,862.0
1511.0,1084.0,1059.0
1110.0,849.0,862.0
909.0,862.0,881.0
848.0,1278.0,1078.0
270.0,88.0,1066.0
866.0,1068.0,1255.0
867.0,1317.0,1507.0
1266.0,1323.0,919.0
847.0,678.0,1073.0
-24.0,881.0,1714.0
1085.0,1120.0,1090.0
1057.0,1510.0,1469.0
1086.0,1518.0,1056.0
928.0,1469.0,469.0
228.0,1493.0,1260.0
1120.0,1312.0,1256.0
1300.0,1086.0,-113.0
1309.0,1277.0,1098.0
1314.0,1232.0,1521.0
840.0,1061.0,1487.0
1119.0,1070.0,1232.0
1055.0,845.0,1285.0
1115.0,1315.0,1066.0
1070.0,1055.0,1111.0
452.0,1292.0,1252.0
1071.0,283.0,1306.0
1084.0,1062.0,1081.0
1271.0,1067.0,1304.0
1084.0,-215.0,90.0
888.0,1100.0,1270.0
40.0,1459.0,1074.0
