approx-q,epi-sarsa,online-sarsa
877.0,-185.0,-574.0
-5691.0,-403.0,-4501.0
653.0,-4000.0,-2720.0
1217.0,-446.0,-5358.0
-420.0,-331.0,-194.0
-949.0,-414.0,-3006.0
-6668.0,-449.0,587.0
945.0,-262.0,-144.0
1088.0,-375.0,1193.0
604.0,-254.0,614.0
971.0,-458.0,886.0
913.0,-947.0,107.0
962.0,-211.0,921.0
880.0,855.0,752.0
871.0,765.0,902.0
1258.0,1052.0,849.0
868.0,1458.0,-491.0
-441.0,860.0,-343.0
-434.0,-318.0,867.0
1490.0,-347.0,-567.0
913.0,-413.0,-464.0
-253.0,-430.0,-474.0
-446.0,834.0,-342.0
1114.0,91.0,-369.0
1118.0,-178.0,884.0
869.0,-484.0,-308.0
872.0,1034.0,1255.0
901.0,1042.0,-337.0
-1411.0,-461.0,860.0
-455.0,-316.0,827.0
-485.0,-9408.0,1086.0
1111.0,-87.0,1063.0
873.0,-214.0,1328.0
891.0,1099.0,859.0
828.0,105.0,1027.0
208.0,-258.0,-1012.0
19.0,-371.0,919.0
811.0,-153.0,-52.0
998.0,-189.0,1071.0
1030.0,-376.0,1063.0
840.0,-340.0,-2845.0
58.0,1068.0,-439.0
-316.0,1125.0,840.0
1088.0,-5.0,-366.0
88.0,862.0,-210.0
42.0,1300.0,1043.0
1474.0,1323.0,1116.0
28.0,-368.0,1045.0
1031.0,927.0,-706.0
1046.0,-377.0,823.0
-342.0,-119.0,-1794.0
844.0,-56.0,845.0
1047.0,826.0,890.0
833.0,1086.0,858.0
792.0,177.0,1055.0
-787.0,875.0,-1541.0
917.0,865.0,1241.0
1039.0,1119.0,889.0
822.0,913.0,1310.0
-297.0,1124.0,880.0
1054.0,1098.0,1018.0
859.0,-437.0,-440.0
1212.0,907.0,-451.0
814.0,1048.0,799.0
1488.0,1470.0,1321.0
288.0,907.0,1283.0
1019.0,889.0,1055.0
1102.0,1258.0,1286.0
1302.0,1264.0,871.0
850.0,200.0,1297.0
1076.0,929.0,1055.0
1048.0,1262.0,1286.0
894.0,880.0,852.0
-342.0,1079.0,-196.0
826.0,1323.0,1232.0
-355.0,1276.0,1066.0
923.0,1311.0,1255.0
-351.0,1286.0,849.0
1271.0,1087.0,62.0
919.0,-277.0,832.0
1513.0,860.0,1021.0
806.0,-445.0,-304.0
-200.0,-404.0,845.0
842.0,1265.0,-465.0
1059.0,795.0,865.0
997.0,834.0,1036.0
888.0,1060.0,1062.0
856.0,1306.0,884.0
-450.0,922.0,-413.0
-25.0,1313.0,1079.0
1076.0,1310.0,1110.0
1204.0,1033.0,857.0
1510.0,1312.0,1069.0
1215.0,856.0,853.0
809.0,1284.0,-344.0
42.0,1084.0,857.0
842.0,-262.0,926.0
1037.0,1064.0,1072.0
1063.0,-418.0,-284.0
891.0,1292.0,829.0
1051.0,1074.0,890.0
835.0,1290.0,1052.0
1056.0,850.0,869.0
904.0,1478.0,858.0
889.0,1043.0,889.0
1248.0,1251.0,1319.0
842.0,1059.0,869.0
856.0,1067.0,1040.0
1053.0,915.0,1032.0
-375.0,882.0,1075.0
1098.0,1058.0,1507.0
1317.0,1432.0,1037.0
1105.0,893.0,881.0
814.0,505.0,-58.0
1099.0,882.0,862.0
1274.0,893.0,1051.0
1320.0,1296.0,1055.0
892.0,849.0,1459.0
1070.0,836.0,918.0
892.0,856.0,878.0
1012.0,872.0,1321.0
1036.0,853.0,1075.0
843.0,1064.0,1031.0
1050.0,-151.0,1479.0
-158.0,1073.0,1273.0
1068.0,858.0,1236.0
891.0,829.0,1259.0
-427.0,1239.0,840.0
1252.0,1068.0,1052.0
1010.0,1101.0,44.0
1042.0,1044.0,1049.0
869.0,1064.0,-326.0
1244.0,1039.0,1082.0
849.0,835.0,1067.0
-35.0,-220.0,1266.0
1280.0,1078.0,1065.0
884.0,1301.0,819.0
909.0,1245.0,849.0
-360.0,1073.0,831.0
892.0,859.0,1038.0
842.0,1477.0,1074.0
97.0,1073.0,859.0
1455.0,869.0,1121.0
1649.0,1310.0,1246.0
838.0,1050.0,1094.0
1106.0,874.0,1280.0
849.0,842.0,894.0
-95.0,43.0,-301.0
1117.0,-177.0,1286.0
840.0,860.0,1304.0
857.0,1045.0,1070.0
1058.0,1461.0,885.0
1088.0,858.0,1065.0
839.0,1241.0,858.0
837.0,1685.0,1111.0
843.0,914.0,1064.0
1433.0,882.0,1029.0
1310.0,1073.0,1314.0
1093.0,858.0,1064.0
836.0,896.0,857.0
851.0,1085.0,1084.0
1318.0,1111.0,1116.0
852.0,881.0,1326.0
-231.0,102.0,1253.0
1078.0,1050.0,1046.0
1277.0,1323.0,833.0
1079.0,1253.0,-307.0
916.0,-49.0,1052.0
881.0,1275.0,1280.0
921.0,932.0,1262.0
85.0,1100.0,1124.0
826.0,261.0,1047.0
839.0,843.0,1053.0
908.0,1100.0,1323.0
925.0,869.0,1071.0
835.0,-458.0,1117.0
1080.0,1028.0,1283.0
1283.0,1278.0,1077.0
1064.0,1087.0,916.0
1048.0,-135.0,868.0
-311.0,1512.0,1264.0
1310.0,1317.0,1289.0
1266.0,846.0,1047.0
831.0,845.0,1315.0
1310.0,1042.0,923.0
1486.0,1314.0,1277.0
870.0,-326.0,1313.0
1043.0,1108.0,-293.0
1124.0,1289.0,1110.0
897.0,32.0,1090.0
1051.0,914.0,1286.0
1068.0,1257.0,46.0
849.0,1244.0,1302.0
1064.0,1077.0,1086.0
-412.0,825.0,862.0
1252.0,1269.0,1075.0
1090.0,1068.0,1510.0
905.0,876.0,860.0
880.0,866.0,1046.0
-229.0,1075.0,1278.0
1127.0,1036.0,1463.0
1074.0,1252.0,-197.0
1073.0,-172.0,1451.0
-385.0,1087.0,1303.0
876.0,1308.0,1705.0
879.0,1476.0,1274.0
873.0,1062.0,885.0
-119.0,1079.0,1118.0
1280.0,1491.0,1460.0
855.0,1055.0,1522.0
1067.0,1096.0,1082.0
1472.0,1266.0,1076.0
