approx-q,epi-sarsa,online-sarsa
1284.0,-14824.0,901.0
22.0,609.0,-1634.0
-1745.0,467.0,-3326.0
-251.0,-12800.0,-102353.0
862.0,-443.0,-482.0
-347.0,14.0,-1154.0
905.0,-358.0,-2351.0
841.0,962.0,-484.0
-465.0,881.0,-1.0
859.0,873.0,-1418.0
-491.0,-130.0,274.0
830.0,841.0,1301.0
1436.0,854.0,-453.0
-411.0,-446.0,-295.0
1087.0,157.0,88.0
1511.0,830.0,1475.0
1459.0,-474.0,-403.0
-532.0,-465.0,-408.0
1062.0,1096.0,843.0
1110.0,82.0,1290.0
924.0,-334.0,-431.0
1078.0,-333.0,-201.0
1311.0,-271.0,174.0
1112.0,-222.0,1039.0
-405.0,1484.0,-349.0
1069.0,887.0,11.0
895.0,1089.0,1077.0
907.0,-433.0,-231.0
-190.0,-229.0,-197.0
1039.0,1269.0,-2.0
89.0,-433.0,1093.0
874.0,-271.0,-414.0
-335.0,-311.0,-406.0
-378.0,1123.0,856.0
-263.0,1268.0,858.0
912.0,1117.0,-383.0
865.0,1099.0,-130.0
1481.0,860.0,1259.0
881.0,-28.0,-253.0
1037.0,1234.0,1075.0
-424.0,1661.0,-314.0
841.0,918.0,1247.0
-17.0,859.0,1273.0
813.0,1112.0,1301.0
-447.0,1113.0,878.0
-355.0,1121.0,1307.0
1216.0,861.0,1236.0
-482.0,1281.0,852.0
801.0,914.0,-464.0
1075.0,-456.0,-356.0
861.0,913.0,821.0
-957.0,848.0,1083.0
-447.0,853.0,837.0
854.0,1271.0,1115.0
1026.0,1046.0,1064.0
-345.0,1277.0,-266.0
1298.0,21.0,299.0
-388.0,855.0,1118.0
-256.0,875.0,1229.0
-492.0,-197.0,392.0
874.0,882.0,1083.0
1273.0,881.0,1263.0
1054.0,858.0,1088.0
1064.0,841.0,1095.0
-431.0,839.0,1078.0
917.0,821.0,1063.0
861.0,1329.0,911.0
229.0,-418.0,1273.0
1229.0,891.0,1301.0
1243.0,-94.0,-843.0
992.0,859.0,-417.0
848.0,864.0,1248.0
7.0,1105.0,1090.0
850.0,1469.0,1048.0
