OS-lambda-0.9,OS-lambda-0.45,OS-lambda-0.0
-455.0,1744.0,1344.0
-356.0,-186.0,-30.0
-230.0,1362.0,343.0
-293.0,37.0,-230.0
-271.0,1604.0,267.0
-416.0,1478.0,1408.0
-317.0,1242.0,1391.0
-374.0,1435.0,-392.0
26.0,1267.0,-87.0
-329.0,1443.0,64.0
-120.0,1288.0,-239.0
-236.0,1206.0,-86.0
-374.0,1153.0,-329.0
-316.0,1335.0,-57.0
159.0,-45.0,1197.0
-319.0,-338.0,1396.0
-423.0,-320.0,-90.0
-293.0,1145.0,-212.0
-100.0,-15.0,1025.0
-281.0,-22.0,1298.0
-245.0,-15.0,1386.0
-392.0,-212.0,3.0
-374.0,-329.0,-293.0
0.0,-329.0,-356.0
-374.0,-293.0,-111.0
-141.0,1129.0,-374.0
-237.0,1163.0,1159.0
-80.0,-320.0,-311.0
-272.0,39.0,136.0
-338.0,213.0,1246.0
-209.0,149.0,-247.0
-302.0,-320.0,1266.0
-201.0,-105.0,387.0
-312.0,1482.0,1216.0
-196.0,1056.0,21.0
-392.0,219.0,1203.0
-338.0,39.0,-215.0
-125.0,13.0,-356.0
-208.0,1246.0,1468.0
-307.0,-392.0,1220.0
-356.0,182.0,1295.0
-510.0,1130.0,178.0
-392.0,1472.0,-224.0
-205.0,1080.0,-27.0
-564.0,1225.0,1118.0
-257.0,973.0,1494.0
-454.0,1245.0,1234.0
-217.0,1305.0,-36.0
-365.0,1445.0,1266.0
-392.0,1202.0,1139.0
-205.0,1334.0,1239.0
-92.0,-356.0,-356.0
-329.0,-230.0,-87.0
-181.0,1504.0,-293.0
-244.0,1329.0,-302.0
-329.0,-239.0,-356.0
-374.0,-320.0,1093.0
-212.0,-159.0,-374.0
-329.0,-356.0,-257.0
-212.0,-320.0,-392.0
-119.0,1286.0,1249.0
-148.0,1275.0,1467.0
-329.0,1478.0,-356.0
-74.0,-517.0,1285.0
-478.0,-460.0,1709.0
-175.0,-543.0,1498.0
-392.0,1333.0,1344.0
-392.0,1501.0,1311.0
-329.0,1286.0,1481.0
-329.0,1476.0,-332.0
-365.0,1498.0,1492.0
-374.0,-245.0,1322.0
-137.0,1688.0,1514.0
-356.0,1293.0,1278.0
-14.0,1507.0,1336.0
-169.0,1691.0,-69.0
-262.0,1297.0,183.0
-270.0,-356.0,-338.0
-392.0,3.0,395.0
-405.0,1692.0,1325.0
-248.0,21.0,1334.0
-213.0,-638.0,1285.0
-329.0,-356.0,1708.0
-19.0,-239.0,1278.0
1528.0,-293.0,1515.0
-87.0,-239.0,1521.0
-168.0,-54.0,1884.0
-374.0,1327.0,1335.0
-235.0,-257.0,1292.0
-299.0,1291.0,1493.0
-130.0,-320.0,1532.0
-146.0,-356.0,-302.0
215.0,-223.0,-329.0
-120.0,-392.0,1285.0
-311.0,-338.0,-202.0
-392.0,-356.0,1520.0
-218.0,-338.0,1296.0
-320.0,1288.0,36.0
-329.0,-38.0,1494.0
-89.0,1279.0,-15.0
-99.0,1291.0,-159.0
-356.0,1295.0,242.0
-356.0,1717.0,1301.0
40.0,1291.0,1296.0
-374.0,1488.0,1291.0
-356.0,1519.0,1304.0
-283.0,1501.0,-338.0
-356.0,1318.0,1304.0
-329.0,1296.0,1874.0
-72.0,1499.0,1334.0
-338.0,-206.0,1324.0
1748.0,1309.0,1328.0
-210.0,1290.0,1496.0
-293.0,-87.0,1304.0
-131.0,-230.0,1450.0
253.0,73.0,-293.0
-338.0,-441.0,-288.0
-356.0,-234.0,1497.0
