OS-lambda-0.9,OS-lambda-0.45,OS-lambda-0.0
1943.0,156.0,1710.0
-320.0,178.0,1501.0
-320.0,197.0,158.0
-311.0,-69.0,315.0
136.0,156.0,1170.0
-230.0,1237.0,1239.0
-202.0,1122.0,1254.0
-311.0,1239.0,1236.0
-392.0,1517.0,1326.0
-210.0,32.0,-72.0
-178.0,-311.0,92.0
-320.0,-356.0,1238.0
-210.0,-329.0,179.0
-356.0,-271.0,-352.0
-438.0,84.0,1156.0
-147.0,155.0,1296.0
-356.0,1375.0,1266.0
-329.0,1238.0,1593.0
-293.0,1228.0,-27.0
-272.0,-338.0,170.0
102.0,-58.0,1239.0
1334.0,-374.0,1205.0
1332.0,1458.0,170.0
-356.0,62.0,1203.0
-426.0,-70.0,1462.0
-338.0,1274.0,1435.0
-401.0,1281.0,-157.0
-401.0,1290.0,-2.0
-122.0,1463.0,1671.0
-162.0,-347.0,1207.0
-180.0,191.0,1131.0
-171.0,-159.0,1274.0
-217.0,1321.0,-374.0
-570.0,-311.0,-203.0
-213.0,-266.0,1169.0
-212.0,-195.0,222.0
-127.0,66.0,17.0
-174.0,-13.0,-320.0
-166.0,102.0,-338.0
-141.0,-336.0,-150.0
-293.0,-320.0,1221.0
-320.0,1627.0,4.0
-356.0,197.0,-392.0
-320.0,1161.0,-165.0
-302.0,160.0,-392.0
-203.0,-356.0,1254.0
-356.0,71.0,1037.0
-338.0,1265.0,68.0
-92.0,1271.0,1227.0
-156.0,128.0,-311.0
-496.0,-195.0,1502.0
-287.0,-338.0,1597.0
-87.0,66.0,-338.0
-356.0,1646.0,193.0
-220.0,1072.0,102.0
-356.0,-129.0,1523.0
-356.0,1485.0,-36.0
-374.0,938.0,78.0
-320.0,1725.0,1290.0
-272.0,1187.0,-374.0
-133.0,114.0,-311.0
-272.0,1617.0,-392.0
-311.0,-141.0,1292.0
-526.0,-311.0,1295.0
-329.0,-27.0,-32.0
-356.0,1332.0,-221.0
-214.0,1530.0,1294.0
-311.0,1542.0,1521.0
-362.0,1721.0,1291.0
-338.0,1534.0,-329.0
-392.0,1534.0,30.0
-329.0,1330.0,183.0
-320.0,-186.0,1291.0
-798.0,102.0,-150.0
-217.0,1332.0,-219.0
-125.0,2.0,-329.0
-374.0,1516.0,-303.0
-329.0,1332.0,1290.0
-374.0,1521.0,-329.0
-234.0,-392.0,1720.0
-108.0,162.0,1494.0
-201.0,1532.0,1506.0
-399.0,-93.0,-392.0
-374.0,-150.0,1723.0
-154.0,-338.0,234.0
-273.0,-356.0,1296.0
-392.0,1732.0,-37.0
-266.0,1698.0,1274.0
-302.0,1302.0,1290.0
-483.0,1529.0,111.0
-374.0,1302.0,1289.0
-392.0,1519.0,1292.0
1729.0,185.0,1286.0
