OS-lambda-0.9,OS-lambda-0.45,OS-lambda-0.0
-878.0,1341.0,2127.0
-809.0,1141.0,-159.0
-320.0,1389.0,-329.0
-197.0,-195.0,44.0
-490.0,1268.0,211.0
-152.0,-150.0,241.0
-343.0,-37.0,1387.0
-142.0,1467.0,1433.0
-217.0,1274.0,1259.0
-74.0,-211.0,-54.0
-239.0,-338.0,-302.0
-369.0,-311.0,-123.0
-356.0,-320.0,-392.0
-320.0,29.0,-329.0
-419.0,-356.0,-320.0
-117.0,184.0,55.0
-311.0,1113.0,17.0
-222.0,-221.0,1129.0
-374.0,-87.0,17.0
-336.0,-293.0,48.0
-97.0,-311.0,-37.0
-356.0,-392.0,1267.0
-374.0,-392.0,1257.0
-215.0,1474.0,1674.0
-251.0,110.0,-159.0
-125.0,-356.0,1157.0
-230.0,-46.0,1541.0
-150.0,-266.0,1388.0
-234.0,-15.0,191.0
-356.0,282.0,-367.0
-293.0,-374.0,11.0
-374.0,-266.0,1601.0
-248.0,1149.0,-72.0
-55.0,-28.0,-174.0
-266.0,-209.0,1262.0
-1676.0,979.0,1070.0
-329.0,178.0,-293.0
-338.0,1058.0,-186.0
-327.0,1223.0,-207.0
-168.0,-281.0,1681.0
-106.0,-261.0,-356.0
-223.0,-213.0,1141.0
-302.0,-241.0,1295.0
-201.0,1273.0,174.0
-329.0,1215.0,1257.0
-221.0,1234.0,1148.0
-424.0,-320.0,-203.0
40.0,1032.0,1285.0
-136.0,1234.0,1427.0
-252.0,-155.0,-45.0
-329.0,-153.0,-392.0
-163.0,-293.0,-87.0
-177.0,35.0,-356.0
-258.0,-356.0,-329.0
-329.0,1482.0,-105.0
-338.0,424.0,-230.0
-134.0,1302.0,1239.0
-128.0,-329.0,-374.0
-374.0,-159.0,-70.0
-95.0,1331.0,-114.0
-167.0,1496.0,-338.0
-328.0,-239.0,1280.0
-198.0,1292.0,1444.0
-311.0,-769.0,1425.0
-388.0,-36.0,-293.0
-311.0,-338.0,1379.0
-111.0,-37.0,-293.0
-356.0,-6.0,274.0
-145.0,-186.0,1424.0
-260.0,-266.0,-375.0
-450.0,-73.0,-87.0
-156.0,1277.0,1232.0
-86.0,1528.0,912.0
-101.0,1309.0,-15.0
-31.0,183.0,-31.0
-329.0,3.0,-338.0
-71.0,21.0,1309.0
