OS-lambda-0.9,OS-lambda-0.45,OS-lambda-0.0
2144.0,1730.0,1337.0
1544.0,82.0,-405.0
-150.0,1427.0,1246.0
-356.0,84.0,1281.0
-338.0,-69.0,1298.0
-356.0,44.0,-338.0
-295.0,223.0,51.0
-320.0,1444.0,220.0
-302.0,202.0,1326.0
-479.0,-329.0,487.0
-318.0,227.0,-121.0
-329.0,136.0,1374.0
-221.0,1152.0,1584.0
74.0,1254.0,1398.0
-311.0,-46.0,1275.0
-142.0,1472.0,1482.0
-208.0,1288.0,-329.0
-69.0,-263.0,448.0
-320.0,-163.0,1300.0
-329.0,1617.0,1642.0
-392.0,1504.0,1237.0
-150.0,1447.0,-117.0
-137.0,-49.0,-106.0
-329.0,-329.0,1288.0
-374.0,-374.0,1523.0
-220.0,1199.0,-58.0
-54.0,1403.0,1437.0
-320.0,1296.0,1217.0
1335.0,1277.0,-242.0
-186.0,1243.0,1247.0
-356.0,1281.0,1388.0
-338.0,1212.0,1243.0
-175.0,1393.0,1206.0
-173.0,251.0,1397.0
-109.0,214.0,1288.0
-221.0,163.0,-392.0
-322.0,1240.0,-71.0
-107.0,1113.0,-293.0
-703.0,1688.0,-143.0
-401.0,1206.0,1476.0
-260.0,1441.0,1652.0
-21.0,1488.0,-374.0
-392.0,-239.0,-320.0
-239.0,-229.0,1281.0
-293.0,-293.0,96.0
-248.0,-350.0,-107.0
-239.0,-239.0,-320.0
25.0,1307.0,314.0
-329.0,-15.0,1300.0
-356.0,-195.0,-14.0
-374.0,-356.0,210.0
-320.0,-338.0,1281.0
-392.0,-356.0,1095.0
-98.0,-15.0,32.0
-3.0,1320.0,1307.0
-293.0,1316.0,287.0
218.0,1523.0,-329.0
15.0,1510.0,-356.0
-221.0,-239.0,217.0
-127.0,1332.0,1224.0
-100.0,84.0,1294.0
-392.0,204.0,409.0
1533.0,55.0,156.0
-266.0,1731.0,-356.0
1930.0,1330.0,-276.0
-293.0,-329.0,-114.0
-329.0,-311.0,474.0
97.0,555.0,-356.0
-320.0,39.0,-108.0
-640.0,-490.0,1318.0
-374.0,-230.0,1335.0
-301.0,128.0,1500.0
-356.0,1724.0,1691.0
-392.0,-320.0,-53.0
-357.0,-329.0,-311.0
-374.0,1531.0,1308.0
1332.0,-159.0,1339.0
-285.0,200.0,1519.0
-204.0,-329.0,-338.0
-282.0,-374.0,-87.0
-293.0,-356.0,1286.0
-27.0,255.0,-211.0
-392.0,455.0,1291.0
3.0,-168.0,-338.0
404.0,-338.0,644.0
-293.0,66.0,66.0
-11.0,-392.0,-392.0
-480.0,-329.0,-356.0
-243.0,1732.0,-320.0
128.0,444.0,1281.0
-293.0,-293.0,-147.0
1729.0,-266.0,-392.0
78.0,145.0,-320.0
-203.0,-374.0,1334.0
-338.0,-374.0,39.0
-320.0,211.0,223.0
-275.0,-221.0,1275.0
-203.0,218.0,1504.0
1533.0,-320.0,1330.0
-155.0,-338.0,-235.0
-1228.0,-392.0,1292.0
-356.0,-392.0,1301.0
-338.0,-293.0,1289.0
-204.0,1531.0,-212.0
-276.0,1527.0,-302.0
-324.0,1279.0,1289.0
-329.0,1737.0,1268.0
-356.0,1462.0,-320.0
-213.0,1534.0,135.0
-320.0,-141.0,197.0
-329.0,26.0,-63.0
-29.0,-46.0,-52.0
-338.0,1534.0,-230.0
-357.0,-186.0,1292.0
-374.0,-338.0,1296.0
-320.0,-374.0,1734.0
-338.0,1297.0,1294.0
-392.0,1723.0,-208.0
1514.0,1722.0,1708.0
21.0,1523.0,-320.0
1727.0,1289.0,1279.0
-311.0,-141.0,1303.0
-186.0,-114.0,1297.0
-293.0,-338.0,1292.0
-320.0,66.0,1290.0
-293.0,-311.0,1297.0
-150.0,1496.0,1278.0
-30.0,1304.0,1525.0
-252.0,1305.0,-195.0
-150.0,1298.0,1491.0
-203.0,1298.0,1287.0
-174.0,1292.0,1293.0
-374.0,1303.0,1306.0
-302.0,-202.0,1308.0
-320.0,31.0,1282.0
1344.0,-356.0,1523.0
75.0,-320.0,1477.0
-380.0,-401.0,-329.0
-320.0,-239.0,1296.0
-161.0,-329.0,-320.0
-203.0,-10.0,213.0
-302.0,39.0,1490.0
1732.0,-221.0,-221.0
-204.0,1284.0,-211.0
-141.0,1281.0,1289.0
-320.0,1283.0,1499.0
-222.0,-326.0,1296.0
1327.0,1283.0,-54.0
-356.0,1720.0,-150.0
1532.0,1530.0,1283.0
1536.0,1287.0,1308.0
1338.0,1505.0,1286.0
1727.0,128.0,-87.0
-203.0,-36.0,-320.0
-356.0,-311.0,-115.0
-116.0,-320.0,1284.0
1296.0,1497.0,1291.0
1331.0,1240.0,313.0
239.0,1284.0,1482.0
-293.0,-311.0,1288.0
1729.0,-150.0,-12.0
