OS-lambda-0.9,OS-lambda-0.45,OS-lambda-0.0
-374.0,-239.0,-392.0
-392.0,122.0,1291.0
255.0,-356.0,-302.0
48.0,-87.0,1280.0
-293.0,-257.0,-7.0
236.0,-613.0,1291.0
-132.0,1496.0,-114.0
-104.0,1716.0,397.0
-349.0,1294.0,1307.0
-329.0,1289.0,42.0
-356.0,1731.0,-107.0
-311.0,1340.0,1317.0
1495.0,-320.0,1526.0
-105.0,-356.0,-401.0
1733.0,1292.0,1492.0
3.0,1478.0,-311.0
-27.0,1524.0,-27.0
-329.0,216.0,1745.0
1293.0,-329.0,33.0
-356.0,1281.0,-338.0
-1670.0,1274.0,1293.0
-392.0,-87.0,1478.0
229.0,370.0,1295.0
39.0,-69.0,99.0
126.0,1536.0,-41.0
-392.0,1255.0,1462.0
-293.0,-159.0,1287.0
-142.0,-69.0,1511.0
-3806.0,-230.0,-374.0
