OS-lambda-0.9,OS-lambda-0.45,OS-lambda-0.0
-374.0,1290.0,1295.0
1336.0,1288.0,1300.0
1538.0,1288.0,449.0
227.0,90.0,-329.0
-320.0,1297.0,1291.0
-392.0,-401.0,1296.0
272.0,1914.0,1291.0
102.0,1489.0,1328.0
-257.0,1298.0,-311.0
-329.0,-195.0,-401.0
-195.0,-45.0,-78.0
430.0,1292.0,-338.0
-320.0,1298.0,1681.0
132.0,-72.0,-392.0
-159.0,-132.0,-35.0
-329.0,48.0,-195.0
17.0,1279.0,-293.0
1296.0,1715.0,-374.0
-356.0,-356.0,-141.0
-87.0,-356.0,202.0
-267.0,109.0,191.0
-4.0,1519.0,1308.0
-329.0,1274.0,1270.0
1281.0,1289.0,-323.0
-356.0,-320.0,1306.0
-329.0,185.0,444.0
1532.0,-329.0,1287.0
174.0,-356.0,1304.0
-392.0,-311.0,31.0
282.0,1694.0,-266.0
29.0,-374.0,265.0
-311.0,-356.0,1511.0
-20.0,232.0,1475.0
-304.0,1273.0,1294.0
-356.0,1300.0,1523.0
-151.0,1288.0,1307.0
-171.0,-168.0,-237.0
-40.0,5.0,1292.0
-186.0,1283.0,1495.0
-392.0,1691.0,1300.0
-292.0,-246.0,-293.0
-230.0,1527.0,1728.0
-320.0,1531.0,-329.0
-27.0,1519.0,1268.0
1283.0,-338.0,122.0
1502.0,1275.0,1291.0
1738.0,1294.0,-221.0
15.0,80.0,-49.0
-329.0,1295.0,1317.0
1738.0,-266.0,1296.0
-433.0,-401.0,1296.0
-208.0,-87.0,1508.0
-267.0,17.0,102.0
180.0,-311.0,-74.0
-356.0,1493.0,48.0
-311.0,1524.0,-329.0
-329.0,1301.0,292.0
-276.0,-45.0,-311.0
-329.0,1303.0,66.0
-2.0,209.0,1492.0
-159.0,-329.0,1285.0
-320.0,1293.0,-141.0
-320.0,1302.0,1516.0
-392.0,1495.0,1303.0
1310.0,1296.0,1313.0
1293.0,1290.0,-401.0
1279.0,1288.0,1500.0
-311.0,84.0,1288.0
-132.0,-374.0,1525.0
232.0,1726.0,1499.0
-302.0,1270.0,1308.0
207.0,1298.0,1486.0
-28.0,1309.0,1500.0
-320.0,1686.0,-314.0
-320.0,1488.0,1300.0
-338.0,1517.0,1490.0
1732.0,-320.0,-392.0
1289.0,-329.0,1504.0
-141.0,1296.0,-87.0
-203.0,1497.0,-290.0
-392.0,402.0,-212.0
-293.0,1301.0,1313.0
