OS-lambda-0.9,OS-lambda-0.45,OS-lambda-0.0
1547.0,-1042.0,1517.0
-205.0,-2975.0,-440.0
-842.0,-1311.0,1603.0
-176.0,-97.0,1165.0
-216.0,-392.0,1182.0
-401.0,-2.0,1295.0
-185.0,325.0,1025.0
-1643.0,-212.0,1515.0
-392.0,-15.0,1365.0
-320.0,1215.0,-356.0
-199.0,-221.0,1188.0
1530.0,1546.0,-87.0
-930.0,-186.0,237.0
-329.0,-123.0,-338.0
-103.0,209.0,-320.0
-356.0,126.0,-293.0
-212.0,1296.0,-239.0
-549.0,-105.0,-195.0
-293.0,1296.0,-257.0
3.0,1296.0,232.0
1332.0,-141.0,-217.0
-329.0,-15.0,-302.0
-310.0,-338.0,-150.0
-1528.0,261.0,1474.0
-392.0,1303.0,-16.0
-93.0,-356.0,452.0
-1090.0,659.0,-311.0
-320.0,1538.0,-329.0
-320.0,1730.0,123.0
-266.0,1496.0,1201.0
-58.0,1533.0,-338.0
-212.0,1467.0,180.0
-132.0,-303.0,1458.0
-221.0,100.0,-221.0
-133.0,-87.0,-320.0
-219.0,-150.0,-518.0
-374.0,53.0,-129.0
-222.0,-146.0,-338.0
-277.0,1546.0,-356.0
-177.0,1332.0,-9.0
-356.0,21.0,-66.0
-270.0,-216.0,21.0
-99.0,-302.0,104.0
-178.0,39.0,1431.0
-205.0,-186.0,1311.0
-572.0,-356.0,1254.0
-97.0,1729.0,-128.0
-189.0,1521.0,91.0
-329.0,-293.0,1025.0
-232.0,1333.0,1286.0
-301.0,1287.0,1449.0
-307.0,-329.0,21.0
-338.0,195.0,1301.0
-727.0,1536.0,-338.0
-338.0,1517.0,-212.0
-338.0,1525.0,1271.0
-311.0,-123.0,695.0
-120.0,-186.0,1259.0
-215.0,-133.0,134.0
-293.0,-401.0,-326.0
-217.0,-356.0,-356.0
-360.0,1729.0,-221.0
-254.0,136.0,1227.0
-179.0,201.0,-374.0
-392.0,-206.0,1489.0
-392.0,709.0,-293.0
-293.0,1317.0,-338.0
-186.0,1545.0,-356.0
-178.0,-195.0,1298.0
-170.0,-320.0,1294.0
-172.0,-392.0,1296.0
-230.0,1332.0,1716.0
-256.0,-293.0,1494.0
-329.0,-329.0,1729.0
-203.0,1330.0,1480.0
-532.0,1330.0,1477.0
-302.0,-356.0,-45.0
-320.0,1310.0,-114.0
-639.0,1334.0,1292.0
-6.0,-302.0,34.0
-248.0,199.0,-248.0
-293.0,1279.0,81.0
-76.0,-293.0,-320.0
-134.0,-356.0,1475.0
-401.0,1291.0,1293.0
-392.0,1737.0,1513.0
-56.0,-392.0,145.0
1695.0,1714.0,1512.0
-184.0,111.0,-87.0
-392.0,-135.0,-320.0
-116.0,-338.0,100.0
1720.0,1479.0,-356.0
-450.0,-212.0,1513.0
-230.0,20.0,1498.0
195.0,-233.0,1297.0
1492.0,1335.0,-212.0
1331.0,-374.0,-320.0
-15.0,-374.0,176.0
-392.0,1293.0,1318.0
-266.0,-338.0,1293.0
-392.0,-54.0,1295.0
83.0,-329.0,1506.0
-182.0,-374.0,-239.0
-293.0,-329.0,1287.0
1294.0,-311.0,114.0
-132.0,1707.0,1308.0
-293.0,174.0,1494.0
-224.0,1299.0,1475.0
-329.0,1518.0,1525.0
-329.0,1296.0,82.0
220.0,1283.0,-302.0
241.0,-256.0,1277.0
231.0,432.0,1493.0
-311.0,1499.0,1286.0
-92.0,1473.0,-141.0
-311.0,54.0,-257.0
-313.0,1522.0,1334.0
-105.0,1525.0,1510.0
-221.0,-122.0,1294.0
239.0,63.0,1494.0
-329.0,-374.0,-168.0
1319.0,-195.0,422.0
146.0,1524.0,1286.0
-329.0,1297.0,-293.0
-293.0,-114.0,-329.0
-74.0,-356.0,1309.0
-548.0,-254.0,1736.0
-329.0,1294.0,1271.0
1314.0,1325.0,1294.0
1296.0,1720.0,1284.0
1712.0,1293.0,-28.0
-320.0,1736.0,-392.0
-293.0,1499.0,1286.0
-540.0,-171.0,-356.0
-203.0,1291.0,1280.0
-144.0,-329.0,1320.0
-320.0,-275.0,1707.0
-356.0,154.0,-117.0
-133.0,1296.0,221.0
37.0,1735.0,344.0
201.0,-329.0,1482.0
-307.0,-311.0,1290.0
-358.0,-320.0,1278.0
-356.0,-392.0,-374.0
10.0,-141.0,1488.0
-356.0,-190.0,1527.0
-392.0,-105.0,1480.0
1296.0,-401.0,146.0
1304.0,1286.0,1285.0
-338.0,1330.0,-329.0
-374.0,-293.0,-302.0
-356.0,-338.0,-230.0
-1136.0,-392.0,1486.0
-401.0,1330.0,1495.0
-156.0,1498.0,-139.0
-392.0,-266.0,-114.0
-87.0,-302.0,1480.0
-387.0,-311.0,-212.0
-374.0,-165.0,-392.0
-231.0,21.0,25.0
-356.0,1492.0,1296.0
-156.0,-356.0,-293.0
-190.0,-338.0,1323.0
1278.0,1296.0,-374.0
-302.0,-329.0,1288.0
-257.0,1512.0,1280.0
-329.0,-311.0,1282.0
-392.0,-150.0,-231.0
-329.0,21.0,-154.0
-360.0,1307.0,1311.0
-329.0,1291.0,-356.0
-145.0,-392.0,1294.0
1321.0,1510.0,1688.0
-4745.0,1294.0,-105.0
-217.0,1498.0,-392.0
-293.0,-39.0,-230.0
-87.0,1278.0,-195.0
1534.0,1695.0,-311.0
84.0,1268.0,470.0
-150.0,1327.0,162.0
-392.0,-329.0,-195.0
-329.0,-87.0,426.0
-392.0,-392.0,-15.0
3.0,-203.0,21.0
-212.0,1293.0,-392.0
-214.0,70.0,71.0
-320.0,1299.0,-356.0
1294.0,-293.0,-141.0
-338.0,45.0,30.0
-329.0,-392.0,1490.0
1724.0,1477.0,-65.0
-266.0,1294.0,1497.0
-356.0,1277.0,1272.0
-392.0,1482.0,1492.0
1315.0,-299.0,1294.0
-130.0,1293.0,1280.0
-338.0,-251.0,-33.0
30.0,1487.0,57.0
-338.0,1301.0,1493.0
-195.0,1287.0,1289.0
1296.0,1291.0,-87.0
-27.0,1485.0,1494.0
-311.0,1317.0,1458.0
-329.0,1485.0,1489.0
-515.0,1293.0,1295.0
-121.0,1295.0,-302.0
-27.0,-294.0,1490.0
-281.0,1482.0,1724.0
-329.0,1297.0,1289.0
-392.0,1310.0,1322.0
-356.0,145.0,-356.0
1335.0,1269.0,1506.0
-183.0,1280.0,-128.0
-15.0,1495.0,1487.0
-34.0,-105.0,1333.0
-392.0,-72.0,1296.0
-374.0,1513.0,1500.0
-105.0,1295.0,1286.0
1293.0,-230.0,1532.0
-150.0,-15.0,1292.0
208.0,1294.0,1481.0
-378.0,-338.0,1274.0
-213.0,1306.0,1293.0
44.0,397.0,1702.0
-302.0,1273.0,1297.0
220.0,1318.0,1502.0
-36.0,1299.0,1293.0
-311.0,-72.0,1292.0
1537.0,1296.0,-342.0
-257.0,1499.0,1508.0
466.0,1297.0,-132.0
-329.0,1496.0,-316.0
1305.0,1296.0,1316.0
1727.0,1278.0,1510.0
-293.0,58.0,-241.0
-186.0,1502.0,1293.0
1528.0,1302.0,-374.0
-114.0,111.0,1484.0
1531.0,3.0,-311.0
-302.0,-311.0,272.0
-63.0,1295.0,1496.0
1301.0,1287.0,1278.0
1495.0,-105.0,1294.0
-230.0,-329.0,-195.0
-474.0,1327.0,1292.0
-529.0,1497.0,1286.0
-117.0,1290.0,-239.0
-144.0,-15.0,1295.0
-374.0,-160.0,1308.0
-102.0,408.0,-203.0
-19.0,1706.0,1284.0
-246.0,-320.0,1278.0
-209.0,-356.0,1496.0
-276.0,-87.0,-329.0
-302.0,1320.0,-69.0
-329.0,55.0,-329.0
-141.0,-293.0,-128.0
-320.0,12.0,1291.0
-15.0,-311.0,1261.0
45.0,-15.0,1488.0
-239.0,475.0,1302.0
128.0,-329.0,1296.0
1746.0,-320.0,1298.0
-320.0,1474.0,1493.0
1272.0,-329.0,1308.0
1295.0,-320.0,-338.0
-203.0,1292.0,1495.0
-114.0,1278.0,-17.0
-392.0,-329.0,1287.0
-356.0,-105.0,-179.0
1514.0,1293.0,1725.0
1715.0,1239.0,1305.0
-320.0,1292.0,1290.0
163.0,1535.0,1492.0
1515.0,1512.0,-129.0
-101.0,1298.0,-221.0
1481.0,1293.0,1479.0
-293.0,-45.0,-329.0
-221.0,-356.0,-320.0
1714.0,1290.0,1291.0
-356.0,-39.0,-320.0
-293.0,-401.0,-293.0
445.0,1515.0,1336.0
1292.0,270.0,-69.0
-374.0,1313.0,1496.0
-329.0,-320.0,1538.0
-255.0,1296.0,21.0
172.0,1291.0,1489.0
-36.0,-374.0,1292.0
1302.0,192.0,1507.0
1497.0,-356.0,1505.0
-239.0,-36.0,1285.0
66.0,-239.0,1728.0
-293.0,-15.0,1480.0
-320.0,-141.0,-374.0
128.0,1288.0,1292.0
180.0,1519.0,1736.0
-176.0,1288.0,-294.0
-135.0,-329.0,-374.0
-329.0,-54.0,170.0
