OS-lambda-0.9,OS-lambda-0.45,OS-lambda-0.0
1940.0,-946.0,-1133.0
-397.0,-227.0,-788.0
-329.0,-212.0,-452.0
-420.0,26.0,1453.0
-338.0,-294.0,1459.0
57.0,-269.0,1483.0
1516.0,-293.0,1134.0
-356.0,1301.0,1441.0
21.0,294.0,-266.0
-105.0,-116.0,-329.0
1531.0,-203.0,1658.0
-392.0,-338.0,995.0
-293.0,-206.0,1277.0
-676.0,-239.0,1475.0
-401.0,-198.0,-320.0
-300.0,-320.0,1270.0
-374.0,-320.0,1659.0
-87.0,-329.0,-356.0
-338.0,-329.0,1285.0
-352.0,1243.0,-392.0
-374.0,1171.0,-15.0
-311.0,1255.0,66.0
-311.0,-195.0,1389.0
66.0,30.0,1231.0
1331.0,-356.0,148.0
-356.0,1493.0,-231.0
-138.0,1269.0,1494.0
-1411.0,1177.0,-215.0
-374.0,-46.0,-87.0
-374.0,-329.0,1161.0
-209.0,-230.0,1139.0
-495.0,-374.0,1178.0
-229.0,-105.0,-338.0
-120.0,-356.0,1157.0
-356.0,-257.0,192.0
-146.0,-126.0,1149.0
-242.0,-392.0,1254.0
-392.0,-105.0,1563.0
-302.0,1152.0,1107.0
-221.0,211.0,902.0
-356.0,1201.0,1237.0
-338.0,30.0,1144.0
-329.0,1417.0,1246.0
-263.0,-356.0,1433.0
-293.0,1184.0,1195.0
-254.0,1344.0,129.0
-392.0,-212.0,1120.0
-345.0,-156.0,-392.0
-168.0,-221.0,-329.0
1730.0,1532.0,1516.0
1526.0,230.0,373.0
-195.0,55.0,21.0
-4.0,-356.0,-374.0
111.0,-27.0,1476.0
-311.0,1730.0,1159.0
111.0,-338.0,-356.0
30.0,1542.0,-356.0
-374.0,1707.0,1294.0
142.0,1297.0,140.0
-356.0,1317.0,-275.0
-25.0,1294.0,102.0
-238.0,1544.0,-329.0
-78.0,1303.0,200.0
-356.0,-320.0,1312.0
-356.0,-329.0,1528.0
-542.0,-329.0,1720.0
-155.0,1293.0,1518.0
-392.0,156.0,1288.0
-272.0,1308.0,-329.0
-356.0,1277.0,1301.0
61.0,1528.0,1504.0
-274.0,102.0,1531.0
51.0,-329.0,21.0
-231.0,-338.0,1254.0
-184.0,-311.0,1725.0
-117.0,-159.0,1523.0
-329.0,-329.0,1282.0
-205.0,1534.0,-188.0
-408.0,1288.0,1474.0
-275.0,-239.0,1272.0
-320.0,-356.0,1518.0
-405.0,-39.0,-87.0
-293.0,25.0,1284.0
-311.0,-195.0,1487.0
1330.0,1296.0,1279.0
-329.0,195.0,1292.0
-329.0,-186.0,1525.0
12.0,1295.0,1495.0
-356.0,-54.0,1327.0
-291.0,17.0,1330.0
-320.0,1508.0,1491.0
-542.0,1292.0,204.0
-1355.0,1730.0,1291.0
-329.0,15.0,1296.0
-146.0,1294.0,-46.0
-216.0,1289.0,-255.0
-385.0,101.0,1277.0
-929.0,1504.0,1266.0
-338.0,1492.0,-329.0
-356.0,1286.0,1275.0
-329.0,1688.0,1284.0
-311.0,-230.0,1293.0
-293.0,-69.0,1301.0
-290.0,180.0,1498.0
-374.0,180.0,-374.0
-593.0,-338.0,1699.0
-401.0,-320.0,-8.0
-156.0,-294.0,-15.0
-197.0,1469.0,1301.0
89.0,1530.0,1298.0
-338.0,1321.0,-188.0
-27.0,-320.0,1296.0
-267.0,-15.0,1711.0
-302.0,-374.0,-338.0
-74.0,-392.0,1482.0
-149.0,111.0,1523.0
-374.0,-156.0,1306.0
-353.0,-311.0,-374.0
0.0,-239.0,-69.0
-646.0,-338.0,-338.0
-483.0,1330.0,1288.0
-22.0,100.0,-329.0
-266.0,1298.0,-195.0
1330.0,48.0,1510.0
-87.0,1274.0,1296.0
-114.0,1478.0,-206.0
-320.0,1300.0,1324.0
-84.0,1284.0,1529.0
-236.0,-292.0,1301.0
-293.0,1294.0,1298.0
-338.0,1520.0,-293.0
-320.0,-324.0,1530.0
-320.0,1285.0,1258.0
262.0,1291.0,1299.0
-45.0,1291.0,-55.0
-329.0,1280.0,-132.0
-412.0,1296.0,1288.0
-250.0,1501.0,1286.0
-111.0,1279.0,1299.0
-57.0,1498.0,102.0
-302.0,-212.0,1292.0
-293.0,-365.0,1283.0
-320.0,-260.0,-374.0
-356.0,1283.0,1315.0
-203.0,1492.0,1293.0
-141.0,1479.0,1261.0
-912.0,1298.0,388.0
-329.0,-237.0,-374.0
58.0,1493.0,1295.0
-267.0,1481.0,1495.0
-401.0,1474.0,355.0
-374.0,1286.0,-195.0
-356.0,1510.0,1486.0
-293.0,1460.0,53.0
-338.0,-409.0,1294.0
-283.0,1295.0,-114.0
-159.0,-132.0,71.0
-302.0,-192.0,-87.0
1493.0,-139.0,1522.0
163.0,1479.0,-329.0
-338.0,-302.0,-186.0
-374.0,1318.0,-320.0
1287.0,1307.0,-114.0
-248.0,1294.0,1298.0
1295.0,1282.0,1499.0
-552.0,-329.0,1304.0
-356.0,1274.0,1302.0
-311.0,1502.0,1295.0
-347.0,1519.0,-229.0
1277.0,1500.0,1303.0
30.0,1497.0,1681.0
-392.0,-284.0,-374.0
-302.0,-356.0,1299.0
-293.0,1510.0,39.0
-293.0,1281.0,-392.0
-392.0,1304.0,1495.0
1740.0,1290.0,1522.0
-186.0,1718.0,1289.0
25.0,-230.0,1499.0
-123.0,22.0,1305.0
-443.0,1715.0,-150.0
-356.0,1523.0,-302.0
-293.0,-168.0,-123.0
2.0,-311.0,1288.0
1302.0,1288.0,-356.0
-392.0,1729.0,-69.0
163.0,1289.0,-176.0
-329.0,-212.0,-329.0
-149.0,1702.0,173.0
-374.0,-45.0,-329.0
39.0,1519.0,-356.0
1494.0,171.0,-374.0
-275.0,1288.0,-15.0
-374.0,1292.0,-374.0
-293.0,1495.0,-356.0
-311.0,1510.0,1296.0
-329.0,1703.0,264.0
-266.0,-186.0,-374.0
-374.0,111.0,-338.0
-18.0,-392.0,30.0
-15.0,1490.0,-87.0
-212.0,1479.0,-248.0
9.0,1522.0,208.0
249.0,1493.0,1296.0
1287.0,1526.0,136.0
-356.0,1295.0,1294.0
1713.0,-183.0,1285.0
-356.0,-197.0,198.0
-311.0,1296.0,1290.0
1292.0,-320.0,121.0
-79.0,-302.0,1536.0
-293.0,-58.0,1282.0
1721.0,-356.0,1331.0
-227.0,174.0,1697.0
-239.0,1504.0,108.0
1301.0,1510.0,-293.0
-45.0,1532.0,1291.0
-329.0,1286.0,81.0
296.0,1515.0,-356.0
-320.0,1716.0,1294.0
-203.0,1294.0,111.0
-356.0,1492.0,-338.0
-302.0,1293.0,1288.0
66.0,-4.0,208.0
-82.0,1736.0,-3.0
1276.0,1694.0,1289.0
1498.0,385.0,1314.0
-356.0,1279.0,1506.0
184.0,1252.0,1287.0
-293.0,1484.0,-87.0
1290.0,295.0,1282.0
1535.0,-356.0,1303.0
-159.0,-221.0,-329.0
-266.0,466.0,-302.0
-311.0,-320.0,236.0
-302.0,-45.0,1304.0
-302.0,-311.0,1496.0
-356.0,1488.0,-54.0
-47.0,-55.0,-47.0
1512.0,-150.0,1521.0
-203.0,1493.0,-61.0
1497.0,1282.0,1294.0
-35.0,-195.0,-356.0
-188.0,1292.0,1306.0
-439.0,1296.0,-150.0
-546.0,-320.0,1733.0
-108.0,1480.0,1726.0
216.0,1521.0,-329.0
-275.0,1680.0,-195.0
-159.0,1296.0,1701.0
-356.0,-239.0,1291.0
-266.0,-212.0,1308.0
1532.0,1293.0,-249.0
-127.0,1286.0,-221.0
-374.0,1291.0,1702.0
-356.0,1490.0,-230.0
1732.0,1284.0,1295.0
-374.0,-311.0,1487.0
-221.0,1519.0,1278.0
-194.0,-257.0,-338.0
-356.0,-15.0,-213.0
1298.0,-338.0,3.0
-293.0,-239.0,-239.0
-15.0,1291.0,1453.0
428.0,1287.0,-284.0
-257.0,-374.0,-374.0
261.0,670.0,-356.0
-338.0,1293.0,1288.0
1290.0,12.0,-329.0
-329.0,1332.0,-302.0
-235.0,-392.0,1492.0
-338.0,-347.0,1301.0
-338.0,1288.0,-230.0
-84.0,1733.0,-356.0
-633.0,1308.0,1299.0
-206.0,1489.0,1479.0
-133.0,-106.0,1713.0
3.0,1526.0,-374.0
-320.0,106.0,1294.0
102.0,1513.0,1295.0
-159.0,1293.0,21.0
1278.0,1495.0,1295.0
-168.0,-392.0,-71.0
73.0,-329.0,1306.0
1290.0,-114.0,1293.0
-150.0,1509.0,-239.0
-168.0,-15.0,1283.0
-392.0,36.0,1263.0
-311.0,-77.0,1295.0
57.0,1304.0,1301.0
-135.0,1275.0,1890.0
-46.0,-36.0,1479.0
-392.0,-356.0,1503.0
-338.0,-356.0,1722.0
-320.0,-186.0,-361.0
1310.0,-374.0,1287.0
-356.0,1504.0,1311.0
-329.0,1295.0,1501.0
-96.0,1329.0,232.0
-329.0,-109.0,1493.0
