OS-lambda-0.9,OS-lambda-0.45,OS-lambda-0.0
1708.0,1282.0,1273.0
-159.0,-126.0,1700.0
-337.0,-374.0,-392.0
-274.0,-116.0,174.0
-293.0,-293.0,-320.0
-203.0,1315.0,-356.0
1499.0,-266.0,-329.0
-356.0,-320.0,1722.0
1528.0,330.0,1490.0
236.0,-374.0,-114.0
-31.0,-392.0,1485.0
-329.0,-230.0,1718.0
-90.0,-87.0,1922.0
35.0,-356.0,1480.0
-230.0,-293.0,1510.0
-374.0,21.0,-207.0
-39.0,-329.0,1713.0
57.0,1282.0,1313.0
-392.0,1500.0,1706.0
1487.0,1477.0,248.0
94.0,1497.0,-212.0
1691.0,-321.0,1498.0
-221.0,184.0,1283.0
-195.0,1509.0,1304.0
-105.0,1477.0,1930.0
1493.0,1495.0,1481.0
-293.0,1287.0,-149.0
-230.0,1693.0,85.0
-15.0,1727.0,1269.0
-190.0,-392.0,1258.0
-374.0,-45.0,1277.0
-230.0,1293.0,1292.0
-374.0,17.0,1290.0
-141.0,-266.0,-374.0
-356.0,-329.0,35.0
-293.0,-93.0,-374.0
-329.0,1291.0,-15.0
-84.0,1506.0,1501.0
-320.0,204.0,-266.0
1333.0,211.0,-320.0
-356.0,10.0,1288.0
-159.0,-203.0,-374.0
21.0,-392.0,-356.0
-329.0,-105.0,-392.0
-132.0,-150.0,-248.0
-141.0,-320.0,1507.0
-311.0,1522.0,1271.0
-320.0,-302.0,1290.0
1292.0,222.0,1297.0
1471.0,93.0,1480.0
-329.0,-374.0,-392.0
-343.0,30.0,1300.0
-392.0,-63.0,-161.0
-811.0,1322.0,1285.0
-980.0,1490.0,66.0
-311.0,-85.0,1289.0
-329.0,1719.0,1538.0
1487.0,1291.0,1331.0
-271.0,-132.0,1535.0
-320.0,8.0,1699.0
-329.0,-87.0,1281.0
-320.0,1295.0,-338.0
1296.0,1275.0,-27.0
-338.0,1482.0,-293.0
-34.0,1294.0,244.0
239.0,-356.0,1538.0
-392.0,-329.0,-230.0
30.0,-338.0,1334.0
-257.0,1290.0,148.0
-142.0,-338.0,1289.0
