OS-lambda-0.9,OS-lambda-0.45,OS-lambda-0.0
-434.0,1337.0,1744.0
-356.0,1473.0,1617.0
-101.0,-230.0,-423.0
-329.0,424.0,1175.0
-374.0,1529.0,1354.0
-140.0,66.0,1444.0
-230.0,-329.0,1423.0
-374.0,75.0,-105.0
-329.0,1100.0,1278.0
-302.0,1346.0,-28.0
-324.0,-320.0,-154.0
-421.0,-320.0,-241.0
-214.0,-338.0,1212.0
-356.0,1422.0,1142.0
-126.0,-392.0,-320.0
-37.0,-392.0,1131.0
-114.0,211.0,-311.0
-374.0,-87.0,1273.0
-125.0,193.0,1127.0
-142.0,-392.0,1427.0
-338.0,-302.0,-338.0
-302.0,1684.0,82.0
-91.0,1507.0,1148.0
-151.0,1155.0,1277.0
-142.0,1272.0,1557.0
-171.0,1292.0,1233.0
-374.0,1113.0,1196.0
-338.0,-237.0,1304.0
-230.0,-356.0,1247.0
-208.0,-293.0,1247.0
-203.0,1464.0,179.0
-152.0,145.0,1264.0
-271.0,-320.0,1502.0
-329.0,-312.0,1454.0
-230.0,-509.0,1574.0
1331.0,1069.0,1258.0
-258.0,-221.0,1576.0
5.0,271.0,-17.0
-129.0,-132.0,-727.0
-320.0,1244.0,930.0
1337.0,-172.0,1329.0
-638.0,-53.0,-538.0
1532.0,-201.0,-909.0
-122.0,-347.0,-142.0
-664.0,70.0,1326.0
-230.0,-150.0,1522.0
-243.0,-72.0,1317.0
-392.0,-338.0,-387.0
-151.0,-230.0,-140.0
-256.0,39.0,1633.0
158.0,-392.0,1280.0
-248.0,1176.0,1438.0
1284.0,1178.0,1457.0
66.0,1345.0,135.0
128.0,-118.0,1239.0
688.0,1386.0,1203.0
145.0,1297.0,1428.0
84.0,1234.0,1455.0
-2703.0,1288.0,134.0
-234.0,1215.0,1535.0
-320.0,1464.0,1279.0
-181.0,-186.0,1290.0
-293.0,-431.0,-211.0
61.0,-338.0,1293.0
-153.0,1228.0,30.0
-318.0,-392.0,1497.0
-361.0,193.0,30.0
1299.0,-320.0,124.0
-329.0,1289.0,-209.0
-374.0,1732.0,-338.0
-257.0,1722.0,-329.0
-12.0,1295.0,-320.0
-329.0,-69.0,204.0
1333.0,-114.0,-329.0
1304.0,-239.0,39.0
-374.0,-329.0,-132.0
-209.0,-311.0,-258.0
-329.0,1332.0,1485.0
-329.0,-27.0,1319.0
-190.0,-203.0,-38.0
-50.0,1496.0,1498.0
-356.0,1494.0,-311.0
-230.0,1271.0,1498.0
-320.0,-132.0,1298.0
-35.0,-392.0,1314.0
98.0,-329.0,3.0
-36.0,1321.0,1288.0
-656.0,1523.0,1289.0
-489.0,1728.0,-66.0
-329.0,1541.0,1297.0
-329.0,1522.0,1296.0
-338.0,1332.0,-114.0
1315.0,1280.0,1286.0
-203.0,1515.0,257.0
-293.0,1486.0,-176.0
-293.0,1320.0,-374.0
-230.0,1710.0,178.0
-338.0,-338.0,1286.0
1296.0,1504.0,1305.0
1291.0,1712.0,1276.0
1308.0,-206.0,1530.0
-141.0,1486.0,66.0
-311.0,1267.0,1289.0
-132.0,-311.0,64.0
-27.0,230.0,186.0
182.0,1926.0,1294.0
-374.0,1284.0,-87.0
-186.0,1509.0,1318.0
-356.0,1476.0,-392.0
-738.0,1500.0,1473.0
-557.0,1476.0,1489.0
-392.0,9.0,1270.0
-293.0,1512.0,1275.0
-356.0,1285.0,1296.0
-195.0,1286.0,-356.0
-302.0,1534.0,1287.0
-392.0,1293.0,1288.0
-329.0,1292.0,-293.0
-329.0,1509.0,1301.0
1291.0,1286.0,-266.0
128.0,39.0,-293.0
1494.0,231.0,-374.0
-15.0,1726.0,-63.0
84.0,-221.0,-338.0
-374.0,-150.0,1510.0
1735.0,-356.0,1517.0
-320.0,1490.0,-302.0
-70.0,1295.0,1725.0
-243.0,-186.0,-329.0
-385.0,-293.0,1294.0
1494.0,1732.0,-392.0
-42.0,1289.0,220.0
-57.0,-329.0,-192.0
1508.0,1281.0,81.0
-356.0,1285.0,-329.0
-293.0,1290.0,-6.0
1520.0,1289.0,1287.0
-203.0,1494.0,1290.0
1315.0,-221.0,-203.0
-329.0,-15.0,-329.0
-356.0,-356.0,1707.0
-356.0,1727.0,-356.0
1296.0,1487.0,-138.0
-311.0,-302.0,1300.0
-311.0,248.0,-230.0
-266.0,-311.0,163.0
-212.0,1298.0,1746.0
-329.0,1737.0,1513.0
-235.0,1492.0,-356.0
-329.0,1521.0,1705.0
-63.0,1532.0,143.0
-329.0,1296.0,-317.0
-356.0,111.0,-329.0
-329.0,1288.0,1490.0
-231.0,1736.0,-275.0
-194.0,-374.0,1298.0
-145.0,1280.0,1291.0
108.0,1289.0,1333.0
-257.0,1723.0,1290.0
-88.0,1732.0,1277.0
-260.0,1279.0,-374.0
-258.0,1276.0,-329.0
-257.0,1485.0,-338.0
1332.0,-320.0,-203.0
-293.0,1299.0,116.0
204.0,-329.0,1281.0
-195.0,-374.0,1297.0
-356.0,39.0,-329.0
1531.0,-392.0,1482.0
-356.0,56.0,1297.0
