OS-lambda-0.9,OS-lambda-0.45,OS-lambda-0.0
-243.0,-657.0,-2084.0
-382.0,-516.0,-1023.0
-164.0,1544.0,-285.0
-622.0,1246.0,-760.0
-762.0,-374.0,1737.0
-392.0,1654.0,-217.0
-109.0,1503.0,1400.0
-420.0,116.0,-329.0
-356.0,1238.0,-587.0
-392.0,1361.0,-374.0
-183.0,974.0,1303.0
-260.0,1194.0,1404.0
1534.0,1039.0,-218.0
-207.0,1196.0,211.0
-315.0,-34.0,1289.0
-311.0,974.0,-320.0
-401.0,-392.0,1501.0
-374.0,173.0,-195.0
-216.0,-15.0,-168.0
50.0,-338.0,1173.0
-121.0,-69.0,-329.0
-215.0,-15.0,-374.0
-75.0,-320.0,1225.0
-152.0,-374.0,-54.0
-414.0,-374.0,-374.0
-338.0,1433.0,-293.0
-214.0,1204.0,-245.0
-623.0,108.0,-75.0
-546.0,1075.0,-339.0
-410.0,-392.0,-107.0
-409.0,-374.0,-762.0
-329.0,265.0,1283.0
-488.0,-374.0,1207.0
-338.0,1482.0,-338.0
141.0,-356.0,-392.0
-401.0,1263.0,-320.0
-212.0,-203.0,1151.0
-392.0,-356.0,1111.0
-455.0,21.0,-311.0
1529.0,-69.0,1164.0
-302.0,-239.0,1481.0
-195.0,-329.0,1437.0
-86.0,1111.0,456.0
-478.0,-211.0,1270.0
-159.0,-186.0,-311.0
-293.0,1280.0,425.0
-87.0,-257.0,1255.0
1536.0,-87.0,-302.0
-364.0,-356.0,1213.0
-167.0,-356.0,1428.0
-392.0,-320.0,1505.0
-451.0,-225.0,1153.0
-207.0,-374.0,1079.0
-266.0,36.0,1215.0
-338.0,-356.0,1397.0
-356.0,-186.0,1209.0
-220.0,11.0,1424.0
-356.0,1532.0,-266.0
-329.0,-15.0,-374.0
-293.0,230.0,1299.0
-311.0,-293.0,1374.0
-142.0,1547.0,-27.0
-164.0,-329.0,-36.0
-356.0,-221.0,1284.0
-320.0,-347.0,-320.0
-219.0,1297.0,-15.0
-329.0,-105.0,-329.0
-248.0,-141.0,-195.0
-293.0,-54.0,1207.0
-1155.0,-374.0,-212.0
221.0,-15.0,-132.0
-177.0,-203.0,-174.0
-41.0,-452.0,-368.0
-320.0,-392.0,-310.0
-230.0,1287.0,-293.0
-320.0,-338.0,30.0
-150.0,-159.0,-320.0
-320.0,-203.0,1270.0
-356.0,-356.0,1029.0
-392.0,-15.0,231.0
-276.0,-389.0,215.0
-392.0,-329.0,-392.0
-184.0,-293.0,309.0
-320.0,-141.0,-374.0
-467.0,-87.0,203.0
-392.0,-356.0,1266.0
-166.0,-30.0,164.0
-289.0,102.0,1317.0
-248.0,1498.0,-338.0
-66.0,1683.0,1.0
-356.0,-186.0,57.0
-320.0,-141.0,1307.0
60.0,-356.0,-168.0
-338.0,1526.0,-222.0
-546.0,3.0,-150.0
-356.0,-338.0,-356.0
177.0,-212.0,1305.0
-356.0,3.0,1674.0
-243.0,217.0,185.0
-301.0,-392.0,-356.0
-356.0,-195.0,1492.0
-150.0,-311.0,1293.0
1457.0,1295.0,-392.0
114.0,1279.0,-338.0
-320.0,-329.0,1484.0
-329.0,-266.0,1290.0
-356.0,1722.0,1298.0
-320.0,1519.0,185.0
145.0,1288.0,1290.0
169.0,-374.0,1277.0
-293.0,-36.0,1285.0
192.0,1307.0,-556.0
163.0,1296.0,0.0
-320.0,1492.0,1295.0
-195.0,1467.0,1497.0
-374.0,1539.0,1503.0
643.0,-338.0,1519.0
-186.0,-293.0,-54.0
1436.0,-150.0,1946.0
1232.0,-208.0,1498.0
-356.0,1296.0,1276.0
-186.0,30.0,234.0
-302.0,-329.0,12.0
117.0,-356.0,1719.0
-311.0,-15.0,1496.0
-127.0,-114.0,1281.0
1700.0,610.0,-141.0
-72.0,-329.0,-105.0
-320.0,169.0,-37.0
-356.0,1483.0,-150.0
-264.0,212.0,1529.0
-320.0,1481.0,-354.0
-15.0,1333.0,1305.0
-239.0,1335.0,1237.0
-203.0,1721.0,1520.0
-329.0,1339.0,1507.0
-210.0,1531.0,1308.0
-410.0,1538.0,1282.0
-329.0,1293.0,-104.0
-186.0,-90.0,-338.0
-356.0,-193.0,1278.0
-137.0,1497.0,1297.0
-302.0,-266.0,1293.0
1527.0,-374.0,1306.0
698.0,-87.0,1292.0
-354.0,1692.0,1525.0
1332.0,1307.0,-293.0
-329.0,1297.0,1295.0
-203.0,1479.0,1292.0
-80.0,-302.0,-230.0
-903.0,1518.0,-356.0
-522.0,-29.0,1498.0
-203.0,-195.0,1289.0
-338.0,1483.0,1492.0
-356.0,1295.0,-186.0
-624.0,1504.0,1307.0
-225.0,-374.0,1291.0
290.0,1293.0,164.0
202.0,1675.0,202.0
27.0,1304.0,1463.0
-146.0,43.0,1495.0
-329.0,-392.0,1494.0
-320.0,-147.0,1285.0
-257.0,1488.0,-330.0
-114.0,1290.0,-267.0
1734.0,1722.0,1292.0
-279.0,1292.0,1329.0
-105.0,1499.0,135.0
-374.0,-40.0,1496.0
111.0,238.0,1297.0
57.0,1318.0,1291.0
-54.0,-217.0,1503.0
-374.0,-293.0,-329.0
-265.0,-141.0,-228.0
-691.0,1490.0,1509.0
-214.0,152.0,1295.0
-158.0,1528.0,1730.0
-82.0,1296.0,-329.0
-329.0,1519.0,-356.0
-392.0,1292.0,64.0
-302.0,-392.0,-329.0
-186.0,12.0,1301.0
-356.0,1293.0,-374.0
1532.0,-356.0,-356.0
1518.0,84.0,1288.0
-239.0,-329.0,1315.0
-392.0,1283.0,1305.0
1731.0,-123.0,84.0
-329.0,-293.0,-135.0
1725.0,-302.0,-392.0
-293.0,1488.0,-87.0
-97.0,-356.0,1290.0
1499.0,-72.0,1294.0
-175.0,3.0,1291.0
-168.0,-338.0,1311.0
-392.0,-356.0,1284.0
66.0,1708.0,1486.0
-249.0,-320.0,-214.0
-87.0,1298.0,48.0
-141.0,1499.0,-34.0
1712.0,-293.0,1296.0
-434.0,-329.0,-76.0
-248.0,-36.0,1692.0
-392.0,1738.0,1275.0
-356.0,1515.0,-114.0
-16.0,-302.0,1283.0
-141.0,-338.0,1299.0
-243.0,-320.0,-392.0
-293.0,1295.0,1313.0
-116.0,1293.0,0.0
-327.0,57.0,1476.0
-293.0,685.0,1292.0
-338.0,-195.0,-356.0
-406.0,1308.0,-72.0
-338.0,-174.0,-230.0
-293.0,1325.0,1277.0
-293.0,1269.0,1499.0
-87.0,-317.0,1315.0
39.0,-392.0,-338.0
-168.0,84.0,1283.0
1728.0,1507.0,1279.0
1332.0,-68.0,-141.0
-338.0,-221.0,-177.0
1532.0,-329.0,1498.0
-356.0,1304.0,1517.0
-585.0,1291.0,1265.0
-320.0,1300.0,-338.0
-210.0,1467.0,211.0
1330.0,5.0,10.0
-356.0,-241.0,-293.0
-311.0,-186.0,-392.0
-105.0,-45.0,1286.0
-392.0,-87.0,1690.0
1496.0,-87.0,1320.0
-374.0,-288.0,1495.0
-186.0,150.0,-19.0
-320.0,1498.0,-15.0
39.0,439.0,-374.0
-356.0,1286.0,1316.0
-356.0,115.0,-57.0
-320.0,-249.0,1284.0
-266.0,1492.0,211.0
-69.0,1277.0,1290.0
-392.0,1481.0,-356.0
-159.0,1498.0,219.0
160.0,1274.0,1291.0
-311.0,-374.0,1499.0
-69.0,-338.0,1287.0
-320.0,1285.0,1284.0
-356.0,1502.0,1736.0
-401.0,-356.0,459.0
1319.0,-374.0,-392.0
1520.0,-356.0,1479.0
-392.0,1288.0,1285.0
199.0,1516.0,1279.0
204.0,-34.0,-147.0
-63.0,1274.0,1316.0
1296.0,1533.0,-30.0
36.0,1703.0,1702.0
-320.0,-105.0,-230.0
1306.0,-311.0,1269.0
21.0,-392.0,1501.0
-198.0,1296.0,30.0
-239.0,1311.0,1489.0
-374.0,1292.0,1314.0
-221.0,1480.0,549.0
-356.0,-329.0,1285.0
-356.0,1279.0,-150.0
110.0,1492.0,1286.0
570.0,1324.0,1290.0
-356.0,1302.0,-150.0
1306.0,1294.0,-339.0
1529.0,1295.0,1283.0
30.0,1685.0,1286.0
1288.0,1286.0,27.0
-356.0,1498.0,1289.0
-89.0,3.0,1286.0
-338.0,57.0,1515.0
-320.0,1297.0,1273.0
193.0,-356.0,1293.0
-15.0,1505.0,1280.0
1531.0,167.0,230.0
-302.0,53.0,1717.0
-320.0,1313.0,-329.0
-232.0,-407.0,1288.0
-356.0,412.0,-392.0
-125.0,-392.0,-374.0
-195.0,1304.0,1494.0
-401.0,-21.0,1311.0
-329.0,1313.0,1734.0
-293.0,1304.0,1320.0
-168.0,1474.0,1496.0
1316.0,1487.0,-293.0
44.0,-230.0,-239.0
-392.0,-93.0,-320.0
-374.0,-302.0,1281.0
-675.0,-87.0,65.0
-214.0,1484.0,-54.0
-332.0,-155.0,1733.0
-197.0,1534.0,1292.0
