OS-lambda-0.9,OS-lambda-0.45,OS-lambda-0.0
-329.0,-808.0,1542.0
-284.0,-599.0,1471.0
-404.0,1138.0,1612.0
-212.0,68.0,1620.0
-338.0,-91.0,-283.0
-354.0,471.0,-63.0
-392.0,21.0,-362.0
-83.0,-302.0,-318.0
-462.0,-356.0,1570.0
-302.0,12.0,1438.0
-262.0,1310.0,1198.0
-368.0,1294.0,42.0
-374.0,-257.0,-320.0
-198.0,-293.0,180.0
-329.0,-311.0,-141.0
-203.0,-230.0,-329.0
-338.0,-150.0,-329.0
-311.0,30.0,-133.0
-320.0,-320.0,-157.0
-85.0,-221.0,-329.0
-84.0,77.0,84.0
-338.0,-15.0,1632.0
-392.0,1116.0,1137.0
-392.0,1496.0,-311.0
-392.0,-293.0,-27.0
-392.0,-374.0,1324.0
-152.0,-186.0,175.0
-278.0,-84.0,-293.0
-567.0,1301.0,1250.0
-356.0,-356.0,1186.0
-46.0,-293.0,1077.0
-320.0,-311.0,1148.0
-220.0,-257.0,-211.0
-338.0,-114.0,1471.0
-356.0,1401.0,1505.0
-374.0,250.0,1235.0
-356.0,960.0,1210.0
-392.0,-330.0,1130.0
-132.0,1394.0,1341.0
-329.0,9.0,-168.0
-230.0,-304.0,-302.0
-320.0,84.0,-57.0
-52.0,-28.0,-266.0
-285.0,-374.0,1030.0
-212.0,-356.0,-320.0
-262.0,1511.0,36.0
-221.0,1292.0,160.0
-311.0,1297.0,1256.0
-320.0,1277.0,1214.0
-99.0,-374.0,251.0
-342.0,1656.0,92.0
-50.0,167.0,1525.0
146.0,-186.0,1510.0
-186.0,1411.0,-136.0
-544.0,1277.0,36.0
-350.0,1166.0,102.0
-374.0,1306.0,1287.0
-162.0,-262.0,1531.0
-178.0,-18.0,1293.0
-234.0,-356.0,1280.0
-25.0,-329.0,-170.0
-112.0,1155.0,-221.0
-508.0,1271.0,1312.0
18.0,1157.0,1516.0
-676.0,1251.0,-356.0
-680.0,1303.0,240.0
-139.0,-356.0,145.0
1534.0,-392.0,1498.0
-139.0,-392.0,1699.0
-119.0,-27.0,1691.0
-356.0,-159.0,1315.0
-392.0,-356.0,1486.0
-86.0,-320.0,-150.0
-212.0,-87.0,-392.0
-46.0,-123.0,1497.0
-356.0,-392.0,1315.0
-392.0,-356.0,1299.0
-216.0,-159.0,1937.0
-60.0,-392.0,1293.0
-473.0,-320.0,1282.0
-356.0,-132.0,1537.0
-152.0,-329.0,163.0
-338.0,1296.0,-392.0
-311.0,1292.0,-356.0
-260.0,1288.0,1497.0
-246.0,1293.0,1723.0
-194.0,127.0,1514.0
-270.0,224.0,73.0
-374.0,471.0,1277.0
84.0,-293.0,1295.0
1517.0,-169.0,-293.0
1532.0,-338.0,1511.0
-374.0,-141.0,1296.0
-28.0,128.0,-356.0
-311.0,-356.0,1488.0
159.0,193.0,1504.0
-329.0,-329.0,10.0
-1.0,102.0,-168.0
-872.0,30.0,-320.0
-230.0,39.0,1523.0
-392.0,-356.0,-114.0
-392.0,55.0,-87.0
-199.0,-320.0,1290.0
-329.0,48.0,1295.0
-139.0,3.0,-401.0
-247.0,-320.0,-329.0
-9.0,-329.0,1494.0
-374.0,-401.0,1705.0
-248.0,-356.0,-128.0
-315.0,1296.0,1526.0
-296.0,-177.0,1516.0
-293.0,1520.0,1484.0
-238.0,-230.0,1297.0
-356.0,-320.0,-141.0
-263.0,-356.0,-159.0
-194.0,-159.0,-356.0
-320.0,-338.0,-209.0
-356.0,-28.0,1524.0
-304.0,47.0,-132.0
-356.0,1288.0,-220.0
-545.0,-356.0,1296.0
-202.0,20.0,1475.0
-114.0,21.0,1275.0
-239.0,1501.0,1338.0
-97.0,164.0,-159.0
-230.0,1537.0,66.0
-238.0,-195.0,1294.0
-113.0,203.0,1536.0
-293.0,-329.0,1312.0
-392.0,-320.0,111.0
-252.0,1282.0,1497.0
47.0,1296.0,-330.0
-580.0,-50.0,1296.0
-197.0,-105.0,-302.0
99.0,-356.0,-156.0
-151.0,-311.0,-347.0
-293.0,-36.0,1274.0
1495.0,1494.0,1288.0
1296.0,1534.0,1470.0
-269.0,-266.0,1316.0
-107.0,-123.0,1324.0
-212.0,1495.0,-60.0
-203.0,-356.0,1522.0
1519.0,-302.0,-374.0
-392.0,-217.0,-374.0
72.0,-305.0,1293.0
-311.0,-226.0,1518.0
1296.0,1285.0,1277.0
-392.0,106.0,1494.0
-356.0,-392.0,1288.0
48.0,-338.0,1480.0
74.0,-189.0,1733.0
1498.0,-338.0,-293.0
-105.0,-71.0,1481.0
-356.0,-329.0,1292.0
-262.0,-293.0,-356.0
-329.0,-374.0,1291.0
-150.0,84.0,1305.0
1337.0,-320.0,206.0
-216.0,-257.0,-132.0
-218.0,-239.0,-320.0
1295.0,1697.0,-338.0
102.0,1472.0,1297.0
-392.0,1694.0,-374.0
30.0,396.0,-123.0
201.0,-374.0,-284.0
-320.0,-195.0,-329.0
-293.0,1296.0,-356.0
-211.0,-293.0,424.0
-320.0,12.0,1317.0
-165.0,118.0,-141.0
-293.0,1293.0,21.0
-212.0,-392.0,-293.0
-329.0,-356.0,232.0
210.0,-311.0,-329.0
-356.0,-374.0,1491.0
-105.0,1271.0,1507.0
1338.0,1296.0,1728.0
-329.0,1296.0,1307.0
1333.0,-392.0,1502.0
128.0,1290.0,1294.0
84.0,39.0,1734.0
1533.0,185.0,48.0
-356.0,-221.0,1299.0
1295.0,-257.0,-132.0
-338.0,218.0,-311.0
-277.0,-177.0,-392.0
-116.0,-320.0,1288.0
-215.0,1729.0,1519.0
-209.0,1296.0,1478.0
-320.0,-374.0,-150.0
-103.0,1539.0,-356.0
-27.0,-293.0,1292.0
-374.0,-87.0,1499.0
1298.0,1708.0,1324.0
-320.0,-87.0,1322.0
-186.0,1305.0,-253.0
-105.0,1495.0,246.0
-329.0,1492.0,1322.0
-293.0,1262.0,1724.0
1313.0,1523.0,1280.0
-240.0,1295.0,1452.0
-320.0,1493.0,1495.0
-168.0,1466.0,1494.0
-115.0,1495.0,1273.0
1298.0,-980.0,-230.0
1285.0,1302.0,1706.0
1545.0,1284.0,1290.0
1532.0,1716.0,1287.0
-392.0,-320.0,1302.0
422.0,-150.0,1294.0
-320.0,1284.0,1287.0
-329.0,1711.0,1493.0
-293.0,1298.0,-338.0
-263.0,-319.0,136.0
-311.0,247.0,1498.0
225.0,1302.0,-356.0
-69.0,170.0,1498.0
-338.0,64.0,1739.0
-329.0,-186.0,243.0
-159.0,-374.0,125.0
-195.0,179.0,1296.0
1282.0,180.0,1284.0
-311.0,-242.0,-356.0
191.0,1296.0,1523.0
-817.0,1289.0,-392.0
-329.0,1519.0,1297.0
-105.0,1279.0,1513.0
-374.0,1487.0,-87.0
1294.0,-35.0,1320.0
-45.0,157.0,-34.0
-338.0,1486.0,-92.0
-233.0,1290.0,171.0
-329.0,55.0,1268.0
1704.0,1516.0,-353.0
-293.0,-266.0,-311.0
84.0,1514.0,-338.0
-356.0,-69.0,-105.0
-250.0,-329.0,1294.0
-354.0,1296.0,1320.0
-199.0,210.0,102.0
1292.0,73.0,24.0
1488.0,144.0,1291.0
-196.0,1296.0,1497.0
-114.0,-149.0,171.0
-356.0,-329.0,1496.0
-15.0,1285.0,1298.0
-647.0,227.0,1282.0
-171.0,-140.0,79.0
-195.0,201.0,-147.0
48.0,1488.0,-329.0
-159.0,1281.0,1334.0
-114.0,1272.0,-105.0
-329.0,1289.0,1507.0
145.0,102.0,1288.0
1702.0,-320.0,-150.0
-374.0,1327.0,-11.0
438.0,-133.0,-230.0
-231.0,118.0,-221.0
-27.0,-329.0,1310.0
-374.0,-293.0,1496.0
1331.0,1277.0,1739.0
-299.0,-87.0,66.0
-273.0,685.0,1487.0
-392.0,149.0,1290.0
-302.0,275.0,1309.0
-116.0,-392.0,1294.0
1295.0,1304.0,-356.0
3.0,1295.0,1267.0
-6.0,1328.0,1294.0
-320.0,1522.0,-392.0
-264.0,1296.0,1302.0
-200.0,-32.0,-15.0
-374.0,-320.0,45.0
-126.0,1505.0,-92.0
-320.0,1492.0,-293.0
-356.0,-51.0,1696.0
-356.0,-159.0,1313.0
-392.0,1296.0,-293.0
1298.0,1293.0,1320.0
-329.0,1275.0,1292.0
-258.0,-329.0,1490.0
96.0,1497.0,-320.0
-141.0,1319.0,1292.0
-123.0,-374.0,204.0
-6.0,-356.0,-293.0
-374.0,1712.0,1301.0
-338.0,1296.0,1296.0
30.0,7.0,1331.0
-356.0,107.0,-94.0
190.0,1485.0,1502.0
-71.0,-338.0,1723.0
-392.0,1521.0,1330.0
-356.0,-88.0,-338.0
-15.0,-257.0,1282.0
229.0,-195.0,84.0
-329.0,13.0,-392.0
-374.0,1310.0,-230.0
-392.0,1299.0,1304.0
-159.0,1514.0,-186.0
