OS-lambda-0.9,OS-lambda-0.45,OS-lambda-0.0
-532.0,1346.0,-311.0
-311.0,1537.0,1311.0
-36.0,-158.0,1279.0
39.0,-392.0,1287.0
-401.0,-41.0,1303.0
-329.0,1711.0,1302.0
-303.0,1531.0,1288.0
-392.0,-461.0,-203.0
1336.0,-1232.0,1732.0
-186.0,1305.0,1532.0
-133.0,1310.0,1492.0
-374.0,1323.0,1295.0
-311.0,1302.0,-72.0
-131.0,1534.0,-338.0
84.0,1327.0,1297.0
-392.0,-97.0,1294.0
-195.0,-177.0,-35.0
-239.0,1317.0,-320.0
-215.0,-150.0,1337.0
-374.0,1284.0,1528.0
-86.0,1294.0,1729.0
75.0,-36.0,1531.0
-374.0,-293.0,-338.0
-311.0,1293.0,1728.0
-133.0,-186.0,1295.0
-356.0,-87.0,-392.0
-211.0,81.0,1929.0
-392.0,-328.0,-392.0
-329.0,-279.0,29.0
-159.0,1718.0,-159.0
-162.0,-45.0,-320.0
-374.0,1288.0,39.0
-374.0,1275.0,-392.0
-132.0,1312.0,-293.0
202.0,1501.0,48.0
-165.0,1534.0,145.0
-419.0,1338.0,-356.0
-211.0,-138.0,1321.0
-165.0,-224.0,-374.0
-372.0,-347.0,1328.0
-329.0,-87.0,134.0
-356.0,-329.0,1489.0
-374.0,-179.0,-374.0
-58.0,1299.0,1497.0
-76.0,1290.0,-221.0
223.0,246.0,1498.0
64.0,1734.0,202.0
-217.0,1460.0,1515.0
-356.0,1532.0,1295.0
-86.0,204.0,1292.0
-293.0,1296.0,-262.0
193.0,-311.0,1716.0
-320.0,-141.0,-284.0
1296.0,1278.0,1714.0
1534.0,1326.0,198.0
1290.0,-338.0,-392.0
-392.0,1290.0,1311.0
-203.0,1288.0,1278.0
136.0,1296.0,1287.0
1280.0,1292.0,1279.0
-329.0,1300.0,-109.0
-329.0,1724.0,1718.0
-320.0,-23.0,-392.0
-374.0,-230.0,1493.0
0.0,1292.0,1288.0
1303.0,1702.0,-221.0
-210.0,1334.0,-311.0
16.0,131.0,-186.0
36.0,-45.0,-135.0
-123.0,-36.0,1486.0
-494.0,-392.0,1295.0
-392.0,1530.0,1498.0
-313.0,-293.0,1298.0
-293.0,1493.0,1534.0
-329.0,-302.0,1296.0
-320.0,-356.0,1525.0
-329.0,-87.0,-356.0
-320.0,-90.0,-392.0
-320.0,-203.0,-27.0
410.0,-147.0,-338.0
-293.0,-117.0,-392.0
1294.0,-392.0,-34.0
-129.0,-168.0,1320.0
282.0,-212.0,-239.0
-145.0,1288.0,111.0
-379.0,-320.0,1486.0
-356.0,-150.0,1289.0
-175.0,1731.0,-320.0
238.0,102.0,1259.0
-329.0,21.0,1296.0
-27.0,1316.0,1499.0
-374.0,1532.0,-114.0
-338.0,-195.0,421.0
1293.0,-324.0,-374.0
111.0,223.0,1277.0
-392.0,-302.0,1525.0
-221.0,1524.0,1284.0
-121.0,1296.0,1522.0
-257.0,81.0,1327.0
-192.0,1506.0,-78.0
-239.0,-311.0,1296.0
-236.0,-221.0,169.0
1299.0,-45.0,-114.0
-392.0,1330.0,1275.0
-45.0,1523.0,1288.0
-293.0,1696.0,-8.0
175.0,-54.0,1302.0
-320.0,-356.0,1288.0
-203.0,1290.0,1519.0
-87.0,1332.0,405.0
1497.0,1518.0,1294.0
1495.0,1532.0,1304.0
1294.0,1524.0,1498.0
-374.0,1328.0,1501.0
-126.0,-392.0,1296.0
-266.0,420.0,-392.0
-293.0,-320.0,1268.0
-392.0,1701.0,-71.0
-926.0,1296.0,1493.0
-14.0,-329.0,1294.0
-374.0,-338.0,1298.0
-320.0,-320.0,1296.0
-338.0,102.0,1483.0
-329.0,1730.0,1291.0
-87.0,1528.0,102.0
42.0,1493.0,1295.0
-287.0,1291.0,1512.0
-329.0,-401.0,-338.0
-356.0,1498.0,1318.0
-10.0,1716.0,1296.0
-87.0,1290.0,1686.0
-563.0,1289.0,-123.0
-104.0,1289.0,1503.0
-94.0,1496.0,1456.0
-184.0,1474.0,1530.0
-320.0,1286.0,105.0
-356.0,1282.0,1289.0
-356.0,1295.0,1299.0
-332.0,1511.0,-356.0
-329.0,1479.0,1296.0
-401.0,1295.0,1293.0
56.0,-329.0,1292.0
-329.0,1295.0,-36.0
-374.0,1307.0,1271.0
-329.0,1482.0,2092.0
3.0,-401.0,48.0
66.0,-221.0,521.0
-293.0,-329.0,-320.0
-396.0,-19.0,-239.0
-356.0,1295.0,1532.0
81.0,1482.0,1296.0
84.0,1522.0,-320.0
1504.0,1322.0,1294.0
1528.0,147.0,192.0
1281.0,1293.0,1694.0
-230.0,-311.0,1294.0
-195.0,-123.0,1294.0
-36.0,1296.0,-266.0
23.0,1311.0,1298.0
1725.0,1296.0,1293.0
-392.0,1709.0,1289.0
-443.0,1337.0,1310.0
180.0,-189.0,1497.0
-374.0,1293.0,-356.0
-356.0,-238.0,1303.0
-374.0,1735.0,-320.0
254.0,1317.0,1281.0
-195.0,-244.0,1734.0
-141.0,-213.0,-87.0
-356.0,-371.0,1525.0
-374.0,1264.0,-141.0
110.0,-221.0,-132.0
-114.0,1300.0,1318.0
-392.0,1278.0,119.0
1292.0,1291.0,1291.0
-311.0,-231.0,1325.0
-212.0,-356.0,1314.0
214.0,-263.0,1301.0
-338.0,-114.0,1291.0
-320.0,1295.0,-147.0
-186.0,-36.0,-123.0
-329.0,140.0,1486.0
182.0,396.0,1492.0
-338.0,163.0,-338.0
-18.0,-356.0,1291.0
-141.0,-329.0,-329.0
29.0,-320.0,1280.0
1495.0,-212.0,1488.0
-311.0,1483.0,-286.0
-392.0,1294.0,1510.0
-374.0,1720.0,-246.0
-329.0,1296.0,-356.0
16.0,-111.0,1303.0
-338.0,1495.0,1496.0
1296.0,1313.0,-159.0
-320.0,1278.0,-63.0
-263.0,1319.0,1485.0
-666.0,1497.0,-311.0
-221.0,1491.0,1296.0
-152.0,1294.0,212.0
-262.0,1295.0,-392.0
-143.0,1531.0,-374.0
-206.0,1329.0,1498.0
-257.0,-320.0,23.0
-329.0,175.0,1295.0
-248.0,-356.0,-81.0
-320.0,1478.0,1295.0
52.0,1293.0,1318.0
-356.0,1274.0,1297.0
-392.0,1306.0,-356.0
-221.0,206.0,-374.0
28.0,1503.0,-230.0
-356.0,1485.0,-186.0
-302.0,1732.0,1292.0
-1413.0,1518.0,-145.0
-114.0,1468.0,1283.0
