OS-lambda-0.9,OS-lambda-0.45,OS-lambda-0.0
-603.0,1542.0,-858.0
-917.0,-356.0,-593.0
-106.0,765.0,-963.0
-257.0,-182.0,-437.0
-509.0,1240.0,1544.0
-374.0,-374.0,1925.0
-59.0,-221.0,415.0
-376.0,-289.0,1750.0
-606.0,12.0,870.0
-392.0,-392.0,223.0
-356.0,-374.0,1740.0
-293.0,-302.0,-320.0
-170.0,-186.0,1301.0
-311.0,843.0,1506.0
-374.0,-257.0,1306.0
66.0,-356.0,-320.0
1520.0,1316.0,1486.0
-199.0,-311.0,1330.0
-203.0,1082.0,-374.0
-192.0,-16.0,-15.0
-257.0,1621.0,1292.0
1676.0,-257.0,1287.0
-329.0,1457.0,1310.0
-132.0,1267.0,1534.0
1452.0,362.0,235.0
1382.0,-320.0,160.0
-221.0,-195.0,211.0
-150.0,-293.0,-481.0
-104.0,1660.0,27.0
-91.0,1468.0,102.0
-293.0,-338.0,-87.0
-222.0,-69.0,1286.0
-356.0,1235.0,1334.0
66.0,1272.0,1532.0
-329.0,1424.0,1531.0
181.0,1411.0,1296.0
-108.0,224.0,1294.0
-168.0,1094.0,1299.0
-356.0,1408.0,-338.0
-293.0,985.0,-311.0
-56.0,1215.0,-301.0
-86.0,1198.0,1313.0
-320.0,1261.0,-257.0
-374.0,1481.0,-195.0
-401.0,1292.0,1294.0
-356.0,-163.0,1330.0
-257.0,1396.0,-392.0
-414.0,1275.0,1293.0
-432.0,1294.0,1519.0
-180.0,1272.0,-401.0
-329.0,-78.0,1497.0
-295.0,1268.0,-374.0
-302.0,1108.0,-114.0
-155.0,1249.0,1499.0
-311.0,-356.0,-115.0
1932.0,-374.0,1291.0
81.0,-239.0,1537.0
-212.0,-392.0,1498.0
-329.0,1236.0,436.0
-203.0,1268.0,-356.0
-356.0,1439.0,1489.0
-311.0,1486.0,1292.0
-168.0,1159.0,-87.0
-134.0,1052.0,-401.0
-98.0,203.0,1311.0
-374.0,1173.0,-87.0
-357.0,1223.0,-320.0
-529.0,-15.0,-195.0
-152.0,-150.0,3.0
-293.0,-329.0,1504.0
42.0,-212.0,1297.0
-359.0,-289.0,1494.0
-356.0,1532.0,1285.0
-105.0,1532.0,1282.0
1334.0,173.0,1496.0
-338.0,1516.0,-374.0
-232.0,1285.0,-196.0
1732.0,-157.0,1298.0
-293.0,265.0,-329.0
-320.0,-329.0,53.0
-374.0,1344.0,1481.0
-374.0,3.0,-329.0
-38.0,1326.0,1497.0
-392.0,-212.0,1735.0
1717.0,-293.0,-320.0
-221.0,-392.0,1695.0
-257.0,1303.0,-244.0
-132.0,1296.0,-374.0
-311.0,-203.0,-329.0
-78.0,578.0,447.0
-127.0,66.0,166.0
-102.0,1306.0,12.0
16.0,-374.0,1534.0
38.0,-374.0,1293.0
-188.0,84.0,-392.0
-156.0,1294.0,1303.0
-117.0,1289.0,-105.0
-212.0,1283.0,1296.0
-145.0,1290.0,1713.0
-374.0,-392.0,-168.0
-96.0,1488.0,-356.0
-392.0,16.0,1503.0
-254.0,66.0,1292.0
-320.0,1476.0,145.0
-239.0,1490.0,209.0
-329.0,-293.0,-69.0
-232.0,-54.0,-324.0
-234.0,1479.0,-338.0
-267.0,1717.0,1289.0
-257.0,135.0,1301.0
-353.0,1291.0,1466.0
-375.0,1338.0,1284.0
-374.0,364.0,1316.0
-392.0,-203.0,1493.0
-338.0,265.0,1293.0
1732.0,-356.0,1747.0
-338.0,1297.0,-36.0
-401.0,54.0,1500.0
-32.0,1294.0,226.0
-159.0,-70.0,1288.0
-356.0,69.0,1295.0
-356.0,-293.0,1296.0
-392.0,-230.0,1491.0
-338.0,-159.0,-121.0
-401.0,48.0,1283.0
-53.0,697.0,-265.0
1519.0,155.0,-71.0
-266.0,1292.0,-329.0
-221.0,1309.0,84.0
-320.0,-150.0,-69.0
-311.0,-338.0,-329.0
-701.0,1495.0,1288.0
-90.0,1288.0,-266.0
-176.0,1510.0,1275.0
-293.0,1498.0,-356.0
-338.0,1284.0,1279.0
3.0,1296.0,1288.0
-526.0,-392.0,1491.0
21.0,-257.0,1514.0
-374.0,1266.0,1272.0
-320.0,1291.0,1506.0
1730.0,-374.0,1295.0
-374.0,-69.0,-147.0
57.0,84.0,1491.0
1530.0,1319.0,1290.0
-329.0,-37.0,-293.0
-266.0,236.0,-338.0
-338.0,-392.0,-28.0
-392.0,1732.0,1935.0
-356.0,-356.0,1288.0
1497.0,1277.0,1295.0
-33.0,241.0,1295.0
110.0,-608.0,1282.0
-57.0,1289.0,1494.0
-311.0,1496.0,1731.0
-392.0,-1145.0,-392.0
-356.0,1722.0,1293.0
-102.0,1531.0,-105.0
-374.0,-294.0,1480.0
-338.0,1295.0,1724.0
24.0,1298.0,1494.0
-392.0,1494.0,610.0
