OS-lambda-0.9,OS-lambda-0.45,OS-lambda-0.0
1744.0,1937.0,-1112.0
-374.0,-87.0,-444.0
132.0,1258.0,191.0
-326.0,1167.0,-91.0
-286.0,1504.0,1340.0
-44.0,1283.0,1330.0
-230.0,2.0,-392.0
-392.0,1291.0,-392.0
-320.0,1315.0,-392.0
275.0,1312.0,-338.0
-338.0,1288.0,-304.0
-309.0,1187.0,1700.0
-223.0,-293.0,1285.0
-275.0,218.0,1670.0
-374.0,-311.0,-2.0
-293.0,39.0,1121.0
-547.0,1234.0,-356.0
-408.0,1571.0,1678.0
-87.0,1249.0,1272.0
1289.0,1283.0,-282.0
-374.0,-132.0,1196.0
-117.0,1449.0,1083.0
1282.0,996.0,1151.0
-216.0,-255.0,-87.0
-392.0,-274.0,1439.0
-338.0,1121.0,1226.0
-293.0,-98.0,-329.0
-392.0,1223.0,1273.0
-87.0,1356.0,-329.0
-349.0,962.0,1486.0
-116.0,1316.0,1363.0
-338.0,-333.0,1221.0
-256.0,1521.0,1001.0
-320.0,0.0,-18.0
-392.0,1243.0,-212.0
-392.0,1550.0,-338.0
-174.0,1270.0,1155.0
-105.0,1085.0,1256.0
-293.0,-329.0,1179.0
-148.0,1192.0,1241.0
-329.0,1244.0,1340.0
-356.0,1231.0,-13.0
-356.0,180.0,-356.0
-374.0,1242.0,1233.0
-374.0,-329.0,1122.0
-130.0,1152.0,1161.0
-392.0,-356.0,19.0
-356.0,-15.0,-356.0
-130.0,253.0,1149.0
-264.0,1372.0,1323.0
-241.0,1258.0,21.0
-329.0,1401.0,-171.0
-392.0,1293.0,1192.0
-149.0,1246.0,1201.0
-395.0,1649.0,-177.0
-99.0,1206.0,-155.0
-356.0,1284.0,1279.0
-135.0,1465.0,-108.0
-203.0,1443.0,1152.0
-230.0,1557.0,1206.0
-356.0,1226.0,1161.0
-392.0,1565.0,-356.0
-374.0,1420.0,-161.0
1407.0,1277.0,-230.0
-374.0,-303.0,1158.0
-392.0,1439.0,1256.0
-329.0,1273.0,-239.0
-417.0,1248.0,1480.0
-230.0,-414.0,1497.0
-110.0,-320.0,1473.0
-95.0,1289.0,145.0
-358.0,-352.0,1193.0
-302.0,409.0,-239.0
-356.0,-732.0,39.0
-356.0,1530.0,-132.0
1247.0,1532.0,1589.0
1115.0,1320.0,-399.0
-105.0,12.0,-102.0
-69.0,-311.0,-272.0
-318.0,1338.0,-169.0
-311.0,-338.0,1290.0
-21.0,-120.0,-266.0
-320.0,134.0,1272.0
-329.0,-320.0,1276.0
-356.0,12.0,1335.0
-356.0,1308.0,-293.0
240.0,1300.0,1284.0
231.0,-392.0,1312.0
244.0,84.0,1478.0
-311.0,-356.0,-356.0
-105.0,1686.0,1288.0
39.0,-159.0,-311.0
-195.0,-320.0,1289.0
-329.0,1492.0,1288.0
-162.0,-320.0,-329.0
-374.0,1735.0,-374.0
-320.0,1730.0,1296.0
-75.0,173.0,1496.0
-5.0,-63.0,1488.0
-20.0,102.0,1291.0
-146.0,-150.0,222.0
-374.0,-150.0,39.0
-392.0,1530.0,-236.0
-392.0,1526.0,1499.0
-216.0,1534.0,-392.0
-9.0,-36.0,-293.0
-248.0,-135.0,-293.0
-356.0,1288.0,-36.0
1714.0,-320.0,-320.0
-87.0,1699.0,1500.0
-374.0,-356.0,1494.0
-257.0,-329.0,-141.0
-329.0,1290.0,102.0
-557.0,1497.0,-114.0
-461.0,-81.0,1294.0
-320.0,1283.0,-36.0
-162.0,1275.0,-338.0
-485.0,1292.0,1287.0
-129.0,1520.0,1296.0
82.0,1496.0,1295.0
-141.0,-356.0,1290.0
-582.0,1316.0,1282.0
-329.0,1291.0,1294.0
-239.0,1294.0,1281.0
1311.0,1288.0,-87.0
-206.0,1297.0,1490.0
-318.0,215.0,1295.0
-329.0,-338.0,1497.0
-115.0,1291.0,-212.0
-129.0,1293.0,-392.0
-169.0,1303.0,1291.0
-329.0,1295.0,1483.0
14.0,153.0,1292.0
-329.0,1503.0,1270.0
-87.0,-356.0,-293.0
18.0,-195.0,1493.0
-15.0,1301.0,-356.0
-338.0,253.0,-87.0
-302.0,-132.0,1296.0
133.0,-70.0,-221.0
-356.0,-392.0,-356.0
-234.0,-356.0,-338.0
-338.0,1492.0,1290.0
0.0,1284.0,1291.0
1698.0,1292.0,1489.0
-356.0,1294.0,46.0
-338.0,1289.0,1304.0
-329.0,-392.0,-72.0
1293.0,-15.0,1724.0
-150.0,-194.0,1468.0
-329.0,1865.0,1497.0
-320.0,-212.0,1487.0
-186.0,1298.0,-338.0
-329.0,-338.0,-284.0
-15.0,12.0,1291.0
-311.0,3.0,1532.0
-320.0,1272.0,1294.0
-168.0,1486.0,430.0
-374.0,1482.0,1913.0
-266.0,-149.0,1293.0
1730.0,1296.0,1468.0
-356.0,152.0,-257.0
-195.0,1495.0,-282.0
-329.0,1286.0,1510.0
1529.0,1256.0,189.0
-186.0,1307.0,130.0
-257.0,1297.0,1478.0
1294.0,240.0,1313.0
-374.0,1500.0,1301.0
-203.0,-356.0,1715.0
-214.0,1312.0,1292.0
-257.0,1491.0,1270.0
-374.0,1292.0,1687.0
-230.0,1498.0,1499.0
-293.0,1294.0,1923.0
-356.0,1505.0,-302.0
1296.0,1259.0,1292.0
249.0,-54.0,1922.0
219.0,1281.0,425.0
55.0,77.0,1688.0
-356.0,-239.0,1486.0
-311.0,-212.0,1712.0
-338.0,-105.0,1306.0
-132.0,-329.0,-374.0
439.0,1495.0,-221.0
-293.0,1466.0,1522.0
-374.0,48.0,-105.0
-329.0,1285.0,-53.0
-338.0,1326.0,388.0
1293.0,1283.0,1294.0
-155.0,1269.0,-233.0
-356.0,-338.0,1314.0
1495.0,1490.0,1315.0
