OS-lambda-0.9,OS-lambda-0.45,OS-lambda-0.0
-302.0,1524.0,1544.0
-401.0,1373.0,1763.0
-87.0,1408.0,1922.0
-2245.0,1240.0,386.0
-271.0,1107.0,1482.0
-162.0,-311.0,-320.0
-84.0,1261.0,1509.0
-65.0,1477.0,1294.0
-179.0,-285.0,1333.0
-283.0,-250.0,1537.0
-217.0,1470.0,1514.0
-128.0,-87.0,1325.0
-392.0,321.0,1731.0
-648.0,1628.0,1506.0
-34.0,1337.0,1334.0
-232.0,-313.0,1740.0
-320.0,1201.0,-104.0
-176.0,84.0,-329.0
-374.0,1048.0,1295.0
-369.0,84.0,1299.0
-214.0,-392.0,-356.0
-338.0,1312.0,-293.0
-363.0,1159.0,1503.0
-342.0,1358.0,1485.0
-178.0,53.0,100.0
-1075.0,1415.0,102.0
-340.0,-324.0,-329.0
-338.0,-338.0,1289.0
-392.0,-128.0,1517.0
-275.0,1186.0,200.0
-356.0,-320.0,-320.0
-11.0,-320.0,185.0
-89.0,-392.0,-15.0
-237.0,-87.0,1500.0
-507.0,1314.0,-320.0
-581.0,1150.0,30.0
-329.0,-392.0,1734.0
-356.0,-338.0,1524.0
-230.0,-35.0,1540.0
-401.0,-195.0,1506.0
-311.0,1164.0,1530.0
-338.0,-200.0,1732.0
-199.0,1404.0,1729.0
-356.0,-311.0,1498.0
-316.0,1180.0,1305.0
-144.0,110.0,104.0
-160.0,1268.0,1302.0
-230.0,1243.0,1501.0
-148.0,1362.0,1724.0
-128.0,-293.0,1519.0
17.0,-320.0,1290.0
-374.0,1295.0,1495.0
-88.0,1317.0,1293.0
-429.0,1297.0,-374.0
-320.0,-257.0,-329.0
-155.0,-293.0,1691.0
-392.0,1509.0,-320.0
-170.0,-293.0,1307.0
-258.0,-149.0,-239.0
-358.0,1265.0,-69.0
-320.0,1321.0,1489.0
-353.0,1530.0,1326.0
-102.0,1513.0,-184.0
53.0,-87.0,-329.0
-441.0,1292.0,-212.0
-230.0,-169.0,1298.0
-362.0,-302.0,1282.0
-338.0,1293.0,-329.0
-117.0,-230.0,1291.0
-311.0,-106.0,1286.0
-417.0,-293.0,1319.0
-392.0,1292.0,-69.0
-338.0,39.0,1528.0
-195.0,136.0,-192.0
-177.0,-168.0,1736.0
9.0,-302.0,1521.0
-225.0,163.0,365.0
-92.0,249.0,-159.0
-230.0,-221.0,1497.0
-392.0,-69.0,1295.0
-314.0,1532.0,1483.0
-266.0,-141.0,1489.0
-652.0,-87.0,-338.0
-311.0,1518.0,-105.0
-176.0,76.0,1531.0
-186.0,1735.0,-392.0
-195.0,-46.0,-338.0
-130.0,-408.0,-123.0
-1125.0,1508.0,1510.0
-46.0,1473.0,1498.0
-124.0,1518.0,1522.0
-260.0,1292.0,1524.0
-78.0,236.0,1511.0
-392.0,1717.0,1510.0
-374.0,1701.0,-29.0
-293.0,-150.0,-320.0
-374.0,-256.0,1296.0
-496.0,-392.0,202.0
-329.0,-338.0,1287.0
-300.0,1491.0,204.0
1340.0,1522.0,128.0
1336.0,-301.0,1534.0
-392.0,1270.0,66.0
-212.0,1527.0,45.0
-29.0,1294.0,1286.0
-338.0,-320.0,1275.0
