OS-lambda-0.9,OS-lambda-0.45,OS-lambda-0.0
-180.0,1544.0,1307.0
-365.0,-529.0,1176.0
-230.0,1219.0,1489.0
-356.0,-565.0,1646.0
-260.0,1483.0,1192.0
-374.0,1363.0,330.0
-338.0,-322.0,-266.0
-109.0,-356.0,16.0
-154.0,-356.0,-356.0
-273.0,1341.0,-356.0
-223.0,-329.0,-239.0
-320.0,-195.0,-69.0
-374.0,1168.0,1116.0
-329.0,-311.0,-141.0
-47.0,-356.0,1464.0
-302.0,-141.0,1286.0
-293.0,-320.0,1424.0
-241.0,364.0,1305.0
-155.0,-221.0,1386.0
-486.0,-329.0,-64.0
-270.0,1280.0,1178.0
-195.0,1224.0,-105.0
-12.0,-356.0,-329.0
-239.0,1052.0,1524.0
-150.0,1485.0,-338.0
-202.0,-374.0,-392.0
-329.0,-329.0,-302.0
-568.0,-94.0,-45.0
-365.0,-290.0,-195.0
-171.0,-311.0,1248.0
-284.0,1202.0,1627.0
-307.0,217.0,1198.0
-230.0,-354.0,1175.0
-1032.0,216.0,-356.0
-392.0,-230.0,-212.0
-329.0,-356.0,409.0
-137.0,1306.0,1108.0
-230.0,84.0,1151.0
-197.0,-141.0,1252.0
-293.0,-68.0,1293.0
-338.0,10.0,-329.0
-236.0,959.0,-168.0
-330.0,-329.0,260.0
-293.0,1164.0,1419.0
-329.0,21.0,1032.0
-128.0,980.0,1369.0
-338.0,1192.0,1273.0
-210.0,-320.0,88.0
-392.0,48.0,-3.0
-397.0,-150.0,36.0
-374.0,-487.0,111.0
-99.0,322.0,1293.0
-57.0,1334.0,-33.0
-528.0,-329.0,-39.0
-392.0,-329.0,-320.0
55.0,102.0,-221.0
-204.0,-293.0,-374.0
-605.0,-374.0,-123.0
-302.0,-159.0,-320.0
-252.0,-28.0,-257.0
-226.0,-392.0,-230.0
-329.0,-230.0,-257.0
-468.0,-28.0,-46.0
-111.0,-293.0,1305.0
-217.0,1326.0,-242.0
-376.0,-57.0,-87.0
-158.0,1331.0,1508.0
-145.0,1717.0,1496.0
-1074.0,1734.0,1328.0
-104.0,1524.0,1325.0
-564.0,-28.0,-63.0
-129.0,-293.0,1485.0
-170.0,-329.0,1495.0
-192.0,-15.0,223.0
-414.0,-230.0,1497.0
-311.0,-329.0,1290.0
-320.0,1524.0,1306.0
-329.0,1329.0,-239.0
-311.0,1322.0,1300.0
-356.0,1712.0,1287.0
-150.0,-338.0,-293.0
-221.0,-320.0,1292.0
232.0,-105.0,1293.0
-374.0,3.0,-311.0
-32.0,-87.0,1738.0
-356.0,1731.0,1296.0
1328.0,1333.0,-311.0
-356.0,1525.0,1492.0
-311.0,-286.0,21.0
214.0,-203.0,-329.0
-218.0,-266.0,-356.0
-110.0,-356.0,-356.0
-139.0,1537.0,-248.0
-225.0,-392.0,1535.0
173.0,-150.0,222.0
186.0,-329.0,1296.0
-132.0,1732.0,161.0
108.0,118.0,-105.0
-195.0,1522.0,1322.0
1336.0,1323.0,1285.0
-132.0,1722.0,1288.0
-356.0,1724.0,1720.0
-338.0,1316.0,-329.0
-217.0,1315.0,-32.0
-392.0,307.0,1301.0
1338.0,1728.0,1291.0
1330.0,1333.0,1318.0
