OS-lambda-0.9,OS-lambda-0.45,OS-lambda-0.0
-290.0,1739.0,-899.0
-114.0,-191.0,-517.0
-356.0,-257.0,-469.0
-231.0,-132.0,1216.0
-311.0,1015.0,1649.0
-10.0,1074.0,1246.0
-248.0,-257.0,1275.0
-338.0,1087.0,1024.0
-28.0,1269.0,1499.0
21.0,1461.0,-274.0
-356.0,-327.0,-249.0
-576.0,1292.0,-140.0
-154.0,307.0,209.0
102.0,1275.0,1479.0
-222.0,1151.0,-311.0
-311.0,1194.0,-45.0
22.0,-729.0,1089.0
-338.0,-188.0,-210.0
-317.0,-356.0,-87.0
-159.0,182.0,3.0
-329.0,-392.0,1206.0
-329.0,-15.0,1436.0
-377.0,1308.0,1234.0
-302.0,-203.0,91.0
-61.0,1121.0,1215.0
-320.0,-207.0,1459.0
-418.0,4.0,1253.0
-392.0,200.0,-302.0
-217.0,-257.0,-320.0
-392.0,1086.0,1399.0
-174.0,1489.0,-356.0
-293.0,1555.0,201.0
-99.0,1238.0,1689.0
-225.0,152.0,1682.0
9.0,-392.0,403.0
-143.0,-338.0,-311.0
31.0,-54.0,1502.0
-320.0,1234.0,-30.0
-272.0,1230.0,1259.0
-380.0,157.0,1795.0
-160.0,-293.0,1434.0
-212.0,-212.0,1352.0
-311.0,-293.0,-392.0
-377.0,-254.0,-320.0
-263.0,-105.0,1499.0
-320.0,-392.0,190.0
-788.0,-320.0,1166.0
-204.0,-165.0,977.0
-252.0,-619.0,-109.0
-106.0,-212.0,1447.0
-203.0,-356.0,-236.0
-356.0,1089.0,1105.0
-320.0,30.0,1270.0
-392.0,-320.0,1347.0
-320.0,83.0,-54.0
-806.0,1459.0,-356.0
-104.0,176.0,-311.0
-121.0,1179.0,-392.0
-230.0,127.0,219.0
-329.0,1248.0,1266.0
-257.0,-15.0,-87.0
-179.0,454.0,111.0
-204.0,-356.0,-45.0
-374.0,-87.0,1361.0
-374.0,1532.0,-320.0
-128.0,-221.0,-45.0
-338.0,-150.0,-206.0
-392.0,1315.0,-195.0
-136.0,1544.0,1533.0
-171.0,1537.0,1531.0
-261.0,1732.0,145.0
-240.0,1527.0,-132.0
-338.0,10.0,1490.0
1731.0,128.0,-356.0
-290.0,1528.0,1497.0
-134.0,-338.0,172.0
