OS-lambda-0.9,OS-lambda-0.45,OS-lambda-0.0
-156.0,-1086.0,-1549.0
-24.0,-542.0,-223.0
-248.0,-485.0,481.0
-463.0,-340.0,28.0
-320.0,297.0,1514.0
-125.0,-311.0,1343.0
-329.0,88.0,1109.0
-311.0,147.0,1155.0
-68.0,1036.0,-239.0
-267.0,-356.0,-356.0
-200.0,1284.0,1455.0
-338.0,144.0,1102.0
-245.0,12.0,118.0
-250.0,1271.0,-221.0
-287.0,-56.0,145.0
-356.0,-54.0,-15.0
-18.0,-320.0,-374.0
-263.0,-293.0,1587.0
-320.0,-329.0,-329.0
-275.0,118.0,-45.0
1532.0,-195.0,-105.0
-195.0,111.0,1275.0
-218.0,-15.0,-249.0
66.0,-63.0,193.0
-401.0,48.0,-374.0
1525.0,-221.0,85.0
-302.0,-401.0,1285.0
-102.0,-356.0,1075.0
-207.0,-356.0,1159.0
-338.0,-392.0,1270.0
-141.0,-356.0,1264.0
-374.0,-132.0,1274.0
-175.0,238.0,272.0
-235.0,-338.0,1086.0
-320.0,1062.0,1178.0
-206.0,-320.0,1248.0
-293.0,-320.0,-144.0
-150.0,1210.0,-71.0
-33.0,8.0,-429.0
-329.0,-130.0,1204.0
-338.0,-340.0,1370.0
-335.0,959.0,1023.0
-203.0,1259.0,1161.0
-356.0,-168.0,1143.0
-293.0,-356.0,-350.0
-356.0,-195.0,-64.0
-166.0,-45.0,-87.0
-338.0,1158.0,1272.0
-186.0,960.0,-329.0
-15.0,-302.0,1194.0
-320.0,-203.0,1217.0
-586.0,-105.0,1211.0
-334.0,-356.0,1184.0
-252.0,-132.0,1278.0
-275.0,1197.0,1346.0
-239.0,964.0,-266.0
-320.0,1084.0,-356.0
-130.0,-106.0,83.0
-285.0,1275.0,1180.0
-251.0,1392.0,1272.0
-392.0,1290.0,-266.0
1742.0,1166.0,141.0
-329.0,196.0,1235.0
-281.0,0.0,1142.0
-180.0,1210.0,-35.0
-146.0,119.0,177.0
1516.0,-252.0,-329.0
-325.0,1493.0,-59.0
-183.0,1245.0,-374.0
-374.0,1480.0,1183.0
-329.0,-338.0,-329.0
-225.0,-338.0,1275.0
-329.0,1290.0,1479.0
1286.0,-392.0,1315.0
1325.0,-203.0,1489.0
-362.0,66.0,1292.0
-322.0,1509.0,1501.0
-116.0,1497.0,1276.0
-119.0,37.0,-338.0
-152.0,1292.0,-239.0
-389.0,1286.0,1539.0
-257.0,1511.0,1272.0
-292.0,-320.0,-311.0
-151.0,1717.0,204.0
-344.0,1286.0,1303.0
-278.0,1291.0,-284.0
-320.0,1288.0,1284.0
-63.0,1273.0,-392.0
-302.0,1712.0,1491.0
-203.0,1296.0,1325.0
-295.0,1527.0,-212.0
-45.0,-168.0,1271.0
-159.0,-349.0,1490.0
-392.0,1284.0,1293.0
-356.0,-356.0,1537.0
1332.0,-293.0,1503.0
-234.0,-401.0,-119.0
-338.0,-195.0,-45.0
-289.0,-239.0,1722.0
-329.0,-45.0,-211.0
-132.0,-392.0,1294.0
-338.0,-365.0,1504.0
-429.0,39.0,1507.0
-230.0,-392.0,1717.0
-329.0,1690.0,1740.0
-150.0,-311.0,1728.0
-195.0,-356.0,44.0
-215.0,-338.0,1865.0
-295.0,-311.0,1291.0
-329.0,183.0,181.0
-37.0,1254.0,-374.0
-356.0,191.0,1524.0
-293.0,1495.0,1726.0
-239.0,1500.0,-212.0
-203.0,1528.0,1473.0
-356.0,1492.0,84.0
-134.0,-212.0,1294.0
22.0,-257.0,1302.0
1296.0,-186.0,-203.0
1530.0,1514.0,1331.0
-23.0,-112.0,-293.0
30.0,-170.0,1690.0
1532.0,1286.0,185.0
-130.0,-320.0,29.0
-164.0,253.0,1274.0
-191.0,1303.0,1279.0
-172.0,-293.0,1296.0
-205.0,1303.0,-221.0
-247.0,-54.0,1294.0
-338.0,1519.0,1296.0
-187.0,1311.0,1277.0
145.0,-114.0,-257.0
21.0,-320.0,1522.0
397.0,3.0,1491.0
-134.0,1300.0,-293.0
12.0,-212.0,48.0
-329.0,-4.0,447.0
-239.0,-186.0,1480.0
1541.0,-312.0,1279.0
-401.0,1720.0,-374.0
-338.0,1312.0,1297.0
-105.0,1534.0,-159.0
-249.0,1316.0,7.0
211.0,1466.0,1484.0
230.0,1287.0,1288.0
-168.0,1280.0,-134.0
-329.0,1694.0,1494.0
1504.0,1493.0,1290.0
-401.0,-83.0,1494.0
-150.0,1507.0,-221.0
259.0,1521.0,1287.0
-374.0,12.0,1684.0
-235.0,-320.0,-87.0
-293.0,-197.0,-338.0
-293.0,163.0,43.0
-392.0,1701.0,1290.0
-180.0,-90.0,-392.0
-82.0,-329.0,1487.0
-188.0,-338.0,-87.0
-226.0,1295.0,-329.0
-251.0,1695.0,-69.0
-105.0,1294.0,201.0
-293.0,-401.0,1300.0
-374.0,-74.0,1289.0
1287.0,1480.0,-329.0
5.0,-356.0,-302.0
-401.0,1292.0,1310.0
102.0,1537.0,1523.0
-329.0,145.0,1273.0
-150.0,1302.0,1500.0
281.0,1298.0,1693.0
-116.0,66.0,-338.0
426.0,-338.0,1536.0
195.0,-356.0,1296.0
-365.0,1476.0,1294.0
-250.0,1282.0,1331.0
1495.0,1286.0,-130.0
1930.0,-114.0,-329.0
1317.0,-304.0,58.0
21.0,1296.0,-392.0
-320.0,1476.0,183.0
1532.0,-329.0,-356.0
-116.0,-221.0,-392.0
-1869.0,100.0,-132.0
-371.0,1894.0,1298.0
-293.0,1296.0,1296.0
-279.0,128.0,-338.0
-356.0,-54.0,-392.0
-213.0,-311.0,10.0
-215.0,1285.0,1514.0
-311.0,-257.0,-284.0
-302.0,-87.0,-230.0
-213.0,-392.0,-401.0
-54.0,1291.0,-392.0
-160.0,1735.0,1283.0
-167.0,-71.0,-36.0
-418.0,1294.0,1534.0
-374.0,1278.0,1509.0
-731.0,1310.0,-338.0
-311.0,1298.0,1296.0
-356.0,1301.0,1480.0
-155.0,1292.0,1315.0
-392.0,1475.0,-186.0
-686.0,1276.0,-329.0
-168.0,1290.0,1308.0
35.0,3.0,1509.0
1727.0,1271.0,134.0
-329.0,1487.0,30.0
1331.0,-114.0,1334.0
-36.0,-392.0,-392.0
1295.0,-239.0,1293.0
-114.0,248.0,-123.0
-329.0,1313.0,1489.0
-293.0,1292.0,1287.0
36.0,1276.0,-311.0
1303.0,1282.0,1323.0
-123.0,1725.0,26.0
-392.0,1289.0,1499.0
-320.0,1278.0,-329.0
-338.0,1509.0,1707.0
-338.0,-186.0,1280.0
-338.0,-186.0,130.0
-37.0,-338.0,1493.0
-293.0,-374.0,253.0
-87.0,-392.0,1492.0
-195.0,1292.0,1477.0
1501.0,-338.0,195.0
1296.0,-356.0,-401.0
1321.0,-329.0,-329.0
-239.0,-230.0,-374.0
-320.0,1308.0,-293.0
-186.0,21.0,1493.0
-225.0,1514.0,3.0
-137.0,1493.0,1297.0
-84.0,-392.0,1293.0
-221.0,1491.0,1282.0
-320.0,1524.0,1283.0
-374.0,1482.0,1294.0
-159.0,1299.0,1311.0
1732.0,1285.0,1273.0
-356.0,152.0,-24.0
1296.0,1467.0,1278.0
-36.0,1285.0,-68.0
-221.0,-338.0,1519.0
-392.0,136.0,1735.0
-203.0,-226.0,1286.0
1331.0,1312.0,1267.0
1497.0,-114.0,1280.0
1311.0,1293.0,1297.0
-132.0,1293.0,1511.0
-230.0,111.0,1493.0
36.0,-168.0,1298.0
1266.0,-356.0,1313.0
-320.0,-338.0,57.0
-392.0,-123.0,1296.0
-113.0,475.0,1316.0
-302.0,1455.0,-257.0
-15.0,1311.0,1313.0
-350.0,1697.0,-15.0
-15.0,1306.0,-392.0
-311.0,1295.0,1290.0
-293.0,-96.0,-176.0
1496.0,1280.0,1318.0
3.0,1920.0,1272.0
-320.0,1300.0,-195.0
-338.0,-63.0,1293.0
-274.0,1257.0,-392.0
-421.0,1537.0,-329.0
-320.0,-105.0,-36.0
