OS-lambda-0.9,OS-lambda-0.45,OS-lambda-0.0
-210.0,-738.0,-534.0
-896.0,-533.0,-582.0
1346.0,-50.0,308.0
1930.0,319.0,-293.0
-195.0,-392.0,1424.0
-338.0,1603.0,-173.0
-157.0,-303.0,-295.0
-329.0,1452.0,211.0
-3.0,1324.0,-249.0
-664.0,1698.0,-212.0
-175.0,1269.0,1211.0
-302.0,1250.0,-339.0
-188.0,1438.0,1204.0
-329.0,1290.0,1298.0
-125.0,1489.0,-246.0
-329.0,157.0,1354.0
-83.0,1490.0,1022.0
-249.0,-41.0,1449.0
-128.0,-114.0,-89.0
-387.0,1580.0,1281.0
-392.0,-187.0,1368.0
-154.0,1211.0,1215.0
-195.0,-329.0,1252.0
-374.0,-374.0,471.0
-169.0,-109.0,-392.0
-320.0,-41.0,205.0
-311.0,212.0,157.0
-221.0,1261.0,57.0
-188.0,1188.0,-320.0
-329.0,1229.0,1197.0
-356.0,1242.0,1474.0
-220.0,1233.0,1246.0
-216.0,1094.0,1252.0
-356.0,1263.0,1048.0
-320.0,202.0,-38.0
-157.0,1442.0,-105.0
-104.0,1303.0,-135.0
-275.0,1248.0,-320.0
-126.0,1212.0,1033.0
-392.0,1422.0,1488.0
-1453.0,-286.0,-356.0
11.0,1058.0,111.0
-338.0,3.0,84.0
-240.0,-329.0,1365.0
-347.0,-392.0,1469.0
-230.0,-141.0,1177.0
-594.0,-401.0,1231.0
-275.0,-173.0,1268.0
-356.0,-356.0,1140.0
-338.0,-293.0,1075.0
-395.0,-293.0,1204.0
-356.0,-374.0,1221.0
-293.0,911.0,66.0
-2904.0,1492.0,1434.0
-1078.0,-63.0,-203.0
-194.0,-141.0,180.0
-356.0,-311.0,1411.0
-19.0,-329.0,1211.0
-338.0,1252.0,1269.0
-191.0,1091.0,1260.0
-215.0,-119.0,1280.0
-320.0,-329.0,-87.0
-320.0,-293.0,-392.0
-104.0,-268.0,-195.0
-206.0,-356.0,-374.0
-221.0,-401.0,1524.0
-356.0,140.0,221.0
-252.0,-108.0,-320.0
-293.0,-174.0,1485.0
-374.0,-329.0,1516.0
-338.0,178.0,-87.0
-190.0,-329.0,1284.0
-262.0,1286.0,1714.0
-338.0,111.0,1721.0
-320.0,-392.0,1529.0
-212.0,-54.0,1513.0
-87.0,-401.0,1745.0
-329.0,-356.0,1332.0
-248.0,-168.0,3.0
-120.0,-320.0,1533.0
-122.0,-392.0,-392.0
-100.0,-150.0,-320.0
-93.0,-356.0,-293.0
121.0,1331.0,1292.0
-338.0,1332.0,1671.0
-401.0,1328.0,1284.0
-392.0,1320.0,34.0
-302.0,236.0,-150.0
-302.0,66.0,1536.0
1732.0,1297.0,1296.0
1531.0,81.0,1493.0
1531.0,-203.0,1731.0
-392.0,-311.0,1508.0
-356.0,-329.0,-186.0
1332.0,128.0,1279.0
-69.0,-392.0,1276.0
-151.0,91.0,239.0
-356.0,113.0,1728.0
-419.0,-320.0,1479.0
-356.0,119.0,1295.0
-329.0,1724.0,-87.0
-329.0,-168.0,-45.0
-320.0,-239.0,-356.0
-212.0,213.0,1517.0
-392.0,-168.0,1284.0
1528.0,1292.0,1331.0
-236.0,-226.0,1490.0
-212.0,1310.0,1505.0
-228.0,-320.0,1286.0
-293.0,1322.0,-218.0
-221.0,1495.0,-15.0
-329.0,-320.0,-348.0
0.0,57.0,-63.0
-186.0,1494.0,341.0
-141.0,1333.0,1296.0
-320.0,1280.0,1298.0
-338.0,1279.0,1297.0
-329.0,-190.0,-320.0
-320.0,-114.0,1289.0
-293.0,1296.0,-392.0
-203.0,-54.0,1295.0
-125.0,1295.0,-27.0
-320.0,1302.0,1288.0
-541.0,90.0,1306.0
-356.0,1497.0,12.0
-82.0,1324.0,1325.0
-356.0,245.0,83.0
-150.0,57.0,-230.0
1337.0,1293.0,1324.0
-266.0,1491.0,-330.0
1532.0,179.0,-311.0
-87.0,202.0,1324.0
-195.0,1532.0,1507.0
1749.0,1281.0,1287.0
-266.0,1295.0,-87.0
-230.0,1283.0,1305.0
-165.0,1278.0,1497.0
-123.0,-329.0,1287.0
-10.0,-356.0,1729.0
-311.0,-329.0,1288.0
-392.0,84.0,-69.0
-248.0,102.0,-114.0
-401.0,-320.0,1500.0
-145.0,1295.0,1493.0
3.0,1300.0,1702.0
1538.0,1537.0,1496.0
-302.0,174.0,145.0
-356.0,-472.0,1716.0
-320.0,-320.0,189.0
-302.0,-320.0,1494.0
-338.0,-212.0,48.0
-293.0,1289.0,1322.0
1335.0,1659.0,1698.0
-132.0,1.0,1513.0
1531.0,1511.0,187.0
1339.0,-342.0,1296.0
-39.0,1285.0,1291.0
-293.0,1285.0,1492.0
-268.0,1503.0,-293.0
1332.0,1742.0,-312.0
-105.0,1747.0,162.0
12.0,1520.0,-320.0
-257.0,1313.0,1492.0
1732.0,1525.0,-320.0
-329.0,1295.0,-203.0
1331.0,1302.0,-15.0
-329.0,-338.0,191.0
-221.0,-27.0,1290.0
-392.0,107.0,1494.0
-374.0,154.0,-69.0
1334.0,-329.0,-276.0
-338.0,1493.0,1297.0
-27.0,1495.0,335.0
1301.0,1502.0,-224.0
-224.0,1464.0,1489.0
-329.0,1515.0,1463.0
-75.0,-255.0,1305.0
-293.0,1308.0,1523.0
26.0,1498.0,-320.0
-320.0,-69.0,-311.0
-195.0,-26.0,-320.0
-338.0,1285.0,1464.0
-311.0,1295.0,1513.0
-338.0,1328.0,-87.0
-329.0,1305.0,424.0
-356.0,1504.0,-207.0
-157.0,1306.0,-320.0
-150.0,-356.0,-356.0
-374.0,1718.0,3.0
64.0,1289.0,1492.0
-131.0,-374.0,382.0
-392.0,1504.0,1487.0
134.0,-338.0,160.0
1316.0,1302.0,1289.0
-177.0,-374.0,1295.0
-15.0,-320.0,1508.0
224.0,-159.0,1738.0
-329.0,1717.0,1290.0
-392.0,1464.0,1285.0
1739.0,1295.0,256.0
18.0,1295.0,1494.0
-311.0,1493.0,1284.0
-356.0,1296.0,-329.0
-120.0,1294.0,1284.0
-207.0,174.0,1504.0
-374.0,1489.0,202.0
-221.0,-329.0,-54.0
446.0,-356.0,-329.0
-45.0,-275.0,-239.0
1749.0,1291.0,-392.0
1300.0,-186.0,-338.0
-392.0,-164.0,-40.0
-374.0,1293.0,1710.0
1498.0,1510.0,-329.0
-329.0,1281.0,1314.0
-392.0,1498.0,1694.0
