OS-lambda-0.9,OS-lambda-0.45,OS-lambda-0.0
-440.0,-1622.0,1542.0
-294.0,1737.0,1302.0
1300.0,648.0,1348.0
163.0,-244.0,1300.0
-140.0,-15.0,1298.0
-320.0,-392.0,336.0
-454.0,-311.0,-352.0
-141.0,-356.0,-432.0
37.0,1409.0,1675.0
-87.0,-320.0,1303.0
-805.0,1405.0,1061.0
-197.0,162.0,-35.0
-251.0,1373.0,55.0
-276.0,-374.0,1153.0
-374.0,1338.0,1441.0
-112.0,-34.0,-293.0
-229.0,1494.0,-392.0
-374.0,1379.0,-53.0
-61.0,81.0,-276.0
-273.0,1265.0,1684.0
-325.0,1467.0,169.0
-97.0,187.0,-295.0
25.0,1281.0,-499.0
-204.0,1250.0,1420.0
-329.0,1303.0,1216.0
-108.0,1105.0,-338.0
-262.0,-55.0,-172.0
-40.0,-257.0,-232.0
-374.0,177.0,1337.0
-356.0,-159.0,1479.0
-401.0,252.0,1251.0
-329.0,1475.0,-2.0
-188.0,1370.0,1296.0
-1129.0,1352.0,1293.0
-596.0,-154.0,1321.0
-768.0,-80.0,1538.0
-374.0,-45.0,1284.0
-311.0,213.0,-149.0
-329.0,195.0,38.0
-1894.0,-356.0,1288.0
-311.0,1256.0,128.0
-1027.0,1259.0,1296.0
-329.0,-338.0,1319.0
-345.0,-401.0,1471.0
-163.0,1134.0,-311.0
-645.0,1285.0,-152.0
-207.0,1707.0,1296.0
-211.0,1495.0,3.0
-361.0,1929.0,-311.0
-133.0,1527.0,1528.0
-239.0,1727.0,-356.0
-311.0,1526.0,1713.0
-114.0,1943.0,1497.0
-320.0,1536.0,131.0
-392.0,1903.0,-329.0
-246.0,1328.0,1288.0
-320.0,1511.0,1287.0
-295.0,1519.0,1316.0
-235.0,-159.0,-338.0
-355.0,1696.0,1273.0
-128.0,-212.0,-320.0
61.0,-45.0,-99.0
-329.0,-87.0,1320.0
-99.0,1528.0,-320.0
-380.0,1328.0,-392.0
-339.0,1332.0,49.0
-54.0,1512.0,1483.0
