OS-lambda-0.9,OS-lambda-0.45,OS-lambda-0.0
331.0,883.0,1536.0
-11.0,-122.0,1027.0
-191.0,-39.0,1219.0
-218.0,-72.0,1268.0
-392.0,-59.0,1291.0
-644.0,-199.0,1506.0
82.0,-239.0,-356.0
-216.0,1229.0,-392.0
-311.0,1531.0,1303.0
-210.0,-279.0,1287.0
-277.0,1306.0,-338.0
62.0,1285.0,-329.0
-320.0,-235.0,1698.0
-374.0,-136.0,-329.0
-117.0,1467.0,-15.0
-124.0,340.0,-45.0
-320.0,1208.0,-329.0
-125.0,1515.0,-87.0
-341.0,1208.0,73.0
-392.0,1266.0,-221.0
-379.0,1467.0,151.0
-392.0,1411.0,1077.0
-338.0,1320.0,-374.0
-338.0,1286.0,1166.0
-474.0,1023.0,-127.0
-221.0,1208.0,1732.0
-374.0,1503.0,1295.0
-356.0,1180.0,1482.0
-228.0,1240.0,1261.0
-94.0,1513.0,1208.0
-356.0,1458.0,-338.0
-166.0,1363.0,1218.0
-329.0,1638.0,1245.0
-67.0,71.0,1455.0
-320.0,1728.0,1258.0
-91.0,1144.0,-132.0
-338.0,1409.0,1246.0
-331.0,1457.0,-41.0
-356.0,-302.0,-361.0
-451.0,-218.0,-685.0
-502.0,1253.0,-218.0
-277.0,1723.0,1228.0
-320.0,-311.0,-216.0
-221.0,-106.0,-374.0
-338.0,1173.0,-221.0
-104.0,-221.0,1398.0
-194.0,-195.0,1157.0
-282.0,1499.0,1272.0
-125.0,1551.0,1226.0
-302.0,1303.0,-335.0
-151.0,53.0,158.0
-170.0,1686.0,1253.0
-444.0,-267.0,1423.0
-60.0,7.0,1185.0
-227.0,1226.0,1142.0
-271.0,-212.0,1388.0
-86.0,1257.0,-10.0
-211.0,33.0,102.0
-356.0,1465.0,-332.0
-3507.0,1413.0,-374.0
-293.0,1296.0,-392.0
-329.0,-392.0,201.0
-87.0,-401.0,61.0
-90.0,22.0,1089.0
-99.0,-224.0,1459.0
-329.0,-302.0,-149.0
-274.0,-338.0,-36.0
-335.0,-374.0,1529.0
-392.0,-85.0,1529.0
-135.0,145.0,111.0
-102.0,53.0,1498.0
-195.0,-320.0,1281.0
-294.0,-311.0,-54.0
-249.0,1532.0,156.0
-392.0,39.0,1292.0
-320.0,-251.0,-216.0
-329.0,-104.0,1289.0
-329.0,1284.0,1505.0
-150.0,-356.0,1275.0
-329.0,1288.0,-392.0
-392.0,1320.0,272.0
-107.0,1494.0,91.0
-216.0,-356.0,-329.0
-396.0,-168.0,-176.0
-100.0,-69.0,-27.0
-1020.0,145.0,-392.0
-221.0,1292.0,-88.0
-3687.0,111.0,84.0
-152.0,-15.0,-195.0
454.0,57.0,-203.0
-221.0,1532.0,1739.0
-239.0,-329.0,-150.0
-58.0,-374.0,1290.0
-127.0,-401.0,1517.0
-257.0,495.0,30.0
-302.0,-311.0,1493.0
-329.0,1732.0,1298.0
-93.0,21.0,1495.0
-111.0,-374.0,-338.0
-338.0,1546.0,30.0
-89.0,-392.0,-15.0
-338.0,1305.0,77.0
-329.0,1294.0,-392.0
-130.0,1260.0,83.0
-374.0,-65.0,-329.0
-239.0,1529.0,1478.0
-392.0,1691.0,1725.0
-293.0,-15.0,-33.0
-329.0,57.0,-374.0
-168.0,-356.0,-311.0
-112.0,1331.0,209.0
-356.0,-330.0,1295.0
-283.0,1530.0,1302.0
-329.0,1295.0,-30.0
-242.0,1296.0,-150.0
-56.0,-195.0,1478.0
1676.0,3.0,48.0
1730.0,19.0,1310.0
-329.0,1508.0,-248.0
-302.0,-356.0,1712.0
-392.0,1719.0,-105.0
-302.0,-186.0,-392.0
183.0,-143.0,1265.0
-311.0,-311.0,1311.0
-392.0,-320.0,260.0
-311.0,-302.0,202.0
-221.0,1290.0,1289.0
-78.0,-302.0,1739.0
-198.0,-150.0,86.0
55.0,1522.0,205.0
-63.0,1730.0,1274.0
-609.0,1330.0,1707.0
-76.0,1289.0,1501.0
706.0,-154.0,1292.0
84.0,66.0,1498.0
-302.0,1303.0,1294.0
-195.0,2.0,1294.0
102.0,1496.0,271.0
1539.0,1537.0,1306.0
1734.0,-194.0,-90.0
-105.0,-105.0,1274.0
-545.0,-87.0,1272.0
-58.0,1298.0,-329.0
-123.0,201.0,-195.0
-392.0,1492.0,1294.0
-207.0,1517.0,1510.0
-320.0,24.0,1502.0
-195.0,-27.0,-302.0
-320.0,1495.0,1485.0
1722.0,-365.0,1306.0
1529.0,-320.0,-329.0
-356.0,-392.0,1290.0
-329.0,-150.0,1295.0
1329.0,1275.0,1296.0
-320.0,1296.0,1291.0
91.0,1323.0,1496.0
-374.0,1273.0,1292.0
12.0,1507.0,-308.0
-293.0,1326.0,1535.0
1338.0,1331.0,1486.0
57.0,1296.0,1296.0
84.0,1281.0,1299.0
-374.0,1322.0,1295.0
-87.0,1296.0,-64.0
-361.0,-195.0,1336.0
-128.0,250.0,1510.0
-392.0,66.0,202.0
-190.0,1732.0,1734.0
-221.0,-266.0,1740.0
-311.0,-45.0,1291.0
-293.0,1288.0,1535.0
1530.0,108.0,-257.0
1710.0,1527.0,1289.0
-27.0,-123.0,-87.0
-71.0,1494.0,1531.0
1530.0,41.0,1281.0
1933.0,-54.0,-320.0
-27.0,-195.0,172.0
1526.0,554.0,440.0
696.0,111.0,-195.0
1536.0,-374.0,1308.0
-159.0,-392.0,1287.0
-320.0,-374.0,-203.0
1731.0,1296.0,-392.0
-320.0,1291.0,1481.0
1532.0,22.0,-338.0
-329.0,-222.0,1282.0
1730.0,1275.0,1332.0
-356.0,-392.0,185.0
-293.0,599.0,-338.0
-36.0,3.0,1520.0
-150.0,-230.0,1298.0
-158.0,-329.0,-392.0
1299.0,-329.0,1498.0
1295.0,47.0,1270.0
-695.0,-356.0,1288.0
-262.0,57.0,-199.0
-246.0,-392.0,1493.0
-374.0,467.0,-311.0
39.0,-392.0,-257.0
-392.0,-183.0,-239.0
-312.0,-356.0,-329.0
1295.0,1532.0,111.0
1292.0,-311.0,48.0
-374.0,-87.0,-123.0
-195.0,39.0,1296.0
-69.0,1462.0,1280.0
-374.0,1488.0,1507.0
-29.0,1310.0,417.0
-320.0,1303.0,1698.0
-392.0,1496.0,1517.0
-15.0,1737.0,-356.0
-15.0,1516.0,1289.0
33.0,-311.0,1262.0
91.0,463.0,-203.0
-374.0,-36.0,1296.0
424.0,1332.0,1306.0
48.0,1509.0,1701.0
-150.0,1288.0,204.0
-203.0,1297.0,1290.0
-374.0,1297.0,-119.0
-338.0,1520.0,102.0
-27.0,1296.0,1492.0
1522.0,1704.0,1298.0
1314.0,1303.0,1295.0
-338.0,-311.0,1290.0
-392.0,1520.0,1291.0
1296.0,-311.0,1295.0
1493.0,1303.0,145.0
-87.0,-356.0,1292.0
1287.0,-356.0,1299.0
184.0,-293.0,1485.0
1289.0,1303.0,99.0
-45.0,-213.0,1315.0
1321.0,1324.0,1298.0
-122.0,1493.0,-392.0
-30.0,1526.0,1474.0
-230.0,-329.0,1302.0
29.0,1702.0,134.0
-392.0,1511.0,-236.0
51.0,1297.0,-329.0
8.0,1726.0,1728.0
-265.0,-132.0,-3.0
-231.0,1495.0,-159.0
-132.0,-159.0,226.0
-506.0,1319.0,21.0
14.0,-63.0,1493.0
-209.0,-392.0,-306.0
-221.0,-356.0,-266.0
-392.0,1729.0,1522.0
-63.0,1322.0,1267.0
-283.0,-329.0,1292.0
-266.0,-338.0,1488.0
17.0,1500.0,1335.0
-472.0,1270.0,1517.0
-257.0,1495.0,1510.0
