OS-lambda-0.9,OS-lambda-0.45,OS-lambda-0.0
-347.0,-414.0,1333.0
-137.0,-586.0,30.0
27.0,1693.0,1259.0
-530.0,-969.0,-257.0
-12.0,442.0,165.0
-42.0,1248.0,-143.0
1732.0,1241.0,-266.0
-374.0,-311.0,-87.0
-281.0,-338.0,-44.0
-159.0,-2.0,-208.0
-204.0,1205.0,-116.0
-408.0,-230.0,1503.0
1738.0,145.0,-150.0
39.0,-374.0,1332.0
-2.0,1505.0,1546.0
-212.0,-36.0,1339.0
-81.0,1448.0,1475.0
-356.0,1457.0,1544.0
-523.0,1229.0,1536.0
-162.0,-67.0,1526.0
-255.0,1436.0,1739.0
-545.0,1263.0,1715.0
-338.0,1367.0,-311.0
-322.0,1211.0,-356.0
-392.0,-141.0,1341.0
-337.0,1436.0,-114.0
-381.0,66.0,1295.0
-529.0,1474.0,-374.0
-242.0,1284.0,-120.0
-251.0,1347.0,-374.0
-189.0,1410.0,1313.0
-392.0,1391.0,39.0
-293.0,1238.0,1504.0
-302.0,1231.0,-156.0
-144.0,3.0,1731.0
-206.0,1425.0,-340.0
-282.0,-45.0,1722.0
-221.0,1087.0,255.0
-249.0,-72.0,1477.0
-374.0,-356.0,1278.0
-338.0,-329.0,-106.0
-302.0,1497.0,-183.0
-337.0,-320.0,108.0
-289.0,-293.0,-311.0
-227.0,-195.0,1286.0
-311.0,-311.0,-165.0
-338.0,-311.0,-266.0
-303.0,-15.0,84.0
-237.0,-392.0,-293.0
-401.0,-36.0,-186.0
-392.0,-338.0,-230.0
-320.0,-356.0,1532.0
-189.0,-329.0,1295.0
-212.0,-266.0,1331.0
-190.0,1267.0,1535.0
-455.0,-36.0,1319.0
-392.0,1316.0,1538.0
-392.0,-329.0,1535.0
-4.0,1489.0,1528.0
-99.0,1291.0,1731.0
-114.0,1291.0,1290.0
-122.0,459.0,1280.0
-70.0,1289.0,1490.0
-284.0,223.0,102.0
-140.0,1289.0,1273.0
-348.0,1283.0,-150.0
-94.0,1287.0,1287.0
-374.0,1534.0,1300.0
-320.0,1293.0,1289.0
-412.0,-401.0,1294.0
-725.0,1295.0,1289.0
-159.0,1519.0,1289.0
-235.0,1304.0,-27.0
1334.0,-159.0,-392.0
-150.0,-293.0,-329.0
-266.0,-195.0,1292.0
48.0,1295.0,-114.0
-320.0,-186.0,1512.0
-356.0,-257.0,1294.0
1732.0,134.0,1716.0
-392.0,3.0,1497.0
171.0,160.0,-257.0
-45.0,1278.0,-183.0
1714.0,1304.0,-239.0
-716.0,1291.0,-293.0
71.0,1295.0,-212.0
-329.0,1293.0,1322.0
1729.0,1299.0,1288.0
111.0,1294.0,1477.0
-356.0,-356.0,1488.0
-356.0,-293.0,1304.0
-223.0,147.0,32.0
-293.0,181.0,-338.0
-329.0,-338.0,1495.0
-123.0,-374.0,1296.0
66.0,1303.0,-356.0
-145.0,1496.0,1492.0
-108.0,1487.0,1294.0
-356.0,-11.0,-230.0
-329.0,1292.0,1304.0
-374.0,-320.0,1525.0
-73.0,102.0,1319.0
-1437.0,1290.0,1335.0
-331.0,-159.0,1298.0
-36.0,-73.0,1321.0
-392.0,-147.0,1295.0
-338.0,-356.0,1474.0
-316.0,-356.0,244.0
-257.0,1714.0,-105.0
-18.0,-392.0,1283.0
-199.0,-311.0,1291.0
1330.0,-69.0,180.0
1277.0,230.0,1291.0
-356.0,197.0,1286.0
1336.0,1494.0,-275.0
192.0,3.0,1331.0
-278.0,-356.0,-338.0
-320.0,62.0,1290.0
-374.0,-284.0,1296.0
-338.0,1337.0,-72.0
-523.0,1297.0,1296.0
-392.0,-392.0,1334.0
-149.0,390.0,-356.0
-195.0,-138.0,-69.0
-356.0,-210.0,1309.0
-230.0,-302.0,-392.0
-150.0,1286.0,-293.0
145.0,-320.0,-223.0
-392.0,-374.0,1533.0
-300.0,12.0,1500.0
-230.0,479.0,1279.0
422.0,-329.0,1279.0
-36.0,1290.0,1289.0
142.0,-329.0,1281.0
-311.0,1528.0,1280.0
33.0,1491.0,1490.0
1731.0,-356.0,1299.0
-341.0,-320.0,-345.0
-130.0,-15.0,1291.0
-87.0,1495.0,1535.0
39.0,1509.0,1292.0
-1730.0,1290.0,-212.0
-176.0,1323.0,269.0
-356.0,1493.0,1293.0
-262.0,0.0,1295.0
-206.0,-320.0,1469.0
-329.0,1497.0,1697.0
1338.0,1288.0,111.0
-293.0,1334.0,1285.0
-338.0,-124.0,-124.0
-356.0,-293.0,1293.0
-194.0,1292.0,1283.0
-203.0,1476.0,1506.0
-356.0,1498.0,1515.0
-293.0,1279.0,1322.0
-311.0,1289.0,1293.0
1293.0,3.0,1304.0
-356.0,204.0,1531.0
1526.0,38.0,-228.0
-195.0,1296.0,1284.0
-392.0,1315.0,1490.0
-338.0,1297.0,-338.0
-302.0,1696.0,-215.0
-392.0,59.0,1740.0
1493.0,1295.0,1293.0
-203.0,1291.0,-329.0
-392.0,-401.0,1530.0
-329.0,-302.0,1736.0
-320.0,111.0,1305.0
-248.0,-392.0,1331.0
-356.0,-356.0,1252.0
-15.0,-23.0,175.0
1322.0,-356.0,1507.0
-266.0,-374.0,1307.0
1292.0,-302.0,1273.0
-221.0,1727.0,1286.0
-356.0,-392.0,146.0
37.0,1291.0,1491.0
-40.0,343.0,-233.0
-329.0,1287.0,1489.0
-374.0,1291.0,1493.0
-356.0,19.0,1299.0
-27.0,1508.0,155.0
1285.0,-141.0,1287.0
-87.0,-87.0,1521.0
-302.0,1284.0,-338.0
-356.0,-239.0,1284.0
1289.0,174.0,-99.0
1306.0,-329.0,-302.0
-329.0,-320.0,-54.0
-356.0,-87.0,1286.0
-172.0,20.0,-221.0
64.0,-110.0,1292.0
-159.0,1287.0,1296.0
-39.0,1473.0,-203.0
-392.0,-248.0,1302.0
-255.0,-230.0,100.0
-156.0,1476.0,1509.0
21.0,159.0,1269.0
1293.0,-133.0,1297.0
1289.0,1304.0,1490.0
1738.0,-338.0,-329.0
1497.0,-293.0,1731.0
1913.0,1714.0,1289.0
-230.0,1506.0,-329.0
146.0,1495.0,323.0
-45.0,-392.0,-73.0
-329.0,1280.0,144.0
-229.0,-338.0,1292.0
-338.0,1290.0,1720.0
-253.0,-356.0,1465.0
-298.0,195.0,1703.0
-305.0,-356.0,1486.0
-374.0,-16.0,1314.0
-356.0,250.0,1500.0
-15.0,-105.0,1503.0
-302.0,-1.0,1481.0
57.0,-126.0,-302.0
1319.0,1296.0,1293.0
-168.0,1489.0,1305.0
-320.0,-159.0,17.0
103.0,-257.0,1296.0
-392.0,1295.0,1288.0
-123.0,-221.0,-374.0
-392.0,1290.0,-374.0
-374.0,1488.0,1688.0
99.0,-305.0,-230.0
448.0,1283.0,-332.0
-374.0,1294.0,1287.0
-320.0,232.0,1296.0
-356.0,1292.0,-168.0
-320.0,1512.0,1489.0
-374.0,1500.0,1298.0
102.0,1477.0,-268.0
-356.0,-320.0,1737.0
430.0,1301.0,1285.0
-392.0,1482.0,1497.0
-329.0,1517.0,-302.0
-209.0,1925.0,1505.0
-356.0,-15.0,1480.0
-359.0,1514.0,84.0
-170.0,1716.0,1297.0
-320.0,1299.0,-338.0
-231.0,-392.0,1294.0
-392.0,-218.0,440.0
1523.0,-320.0,42.0
-259.0,12.0,1292.0
-314.0,1285.0,-293.0
1280.0,1714.0,1293.0
25.0,178.0,1483.0
-210.0,1495.0,226.0
1310.0,91.0,1300.0
-374.0,1505.0,1289.0
-123.0,1283.0,1501.0
-150.0,-329.0,1288.0
-140.0,1276.0,-230.0
1295.0,1333.0,1725.0
-356.0,30.0,-168.0
84.0,-329.0,1927.0
-138.0,610.0,-356.0
1303.0,-356.0,1307.0
195.0,1320.0,1295.0
-87.0,1498.0,1486.0
1497.0,1298.0,1284.0
66.0,-320.0,1489.0
1293.0,1294.0,-105.0
1282.0,84.0,-246.0
-203.0,-392.0,1486.0
39.0,1492.0,-221.0
12.0,-302.0,-308.0
-266.0,-239.0,-277.0
3.0,-356.0,1323.0
200.0,-239.0,-338.0
1514.0,1494.0,-356.0
1296.0,-329.0,1692.0
369.0,1296.0,1498.0
-329.0,-356.0,-114.0
-293.0,-356.0,89.0
62.0,-302.0,1298.0
1732.0,-132.0,1299.0
-77.0,180.0,1295.0
1719.0,1496.0,152.0
-333.0,-338.0,1295.0
-356.0,-311.0,1285.0
-379.0,1512.0,31.0
-159.0,111.0,1331.0
1334.0,-257.0,1292.0
-338.0,-105.0,1280.0
-186.0,-159.0,-325.0
1332.0,-347.0,1291.0
111.0,1293.0,1324.0
-212.0,-374.0,1731.0
-93.0,171.0,1284.0
-78.0,1296.0,1296.0
-202.0,-150.0,-158.0
-1434.0,-392.0,1282.0
-114.0,271.0,1291.0
-234.0,-257.0,-281.0
-221.0,-338.0,-70.0
-356.0,-329.0,-329.0
