OS-lambda-0.9,OS-lambda-0.45,OS-lambda-0.0
-970.0,-1202.0,-499.0
-320.0,-901.0,1305.0
-255.0,-531.0,-388.0
-356.0,-1290.0,1162.0
-356.0,-501.0,1681.0
-320.0,1095.0,378.0
-329.0,764.0,1192.0
-479.0,-119.0,1158.0
-93.0,1499.0,-213.0
-266.0,-69.0,-320.0
-356.0,-356.0,1205.0
-134.0,1293.0,1189.0
-212.0,1399.0,1247.0
-354.0,-320.0,1331.0
-374.0,1286.0,1451.0
-311.0,1386.0,1466.0
1532.0,1394.0,276.0
-186.0,1204.0,-392.0
-356.0,1246.0,-392.0
-392.0,1162.0,1492.0
66.0,1226.0,1188.0
-392.0,-311.0,1454.0
-122.0,1230.0,1084.0
-293.0,1406.0,1502.0
-374.0,-356.0,-320.0
66.0,1391.0,-392.0
-246.0,1288.0,1452.0
-329.0,1423.0,1562.0
-311.0,-251.0,1272.0
-92.0,-266.0,1448.0
-146.0,374.0,1265.0
-312.0,1266.0,1266.0
-90.0,1221.0,250.0
-301.0,1151.0,1349.0
-210.0,1042.0,1124.0
-198.0,1208.0,1248.0
-1659.0,166.0,1467.0
-356.0,1427.0,1249.0
1330.0,1246.0,1277.0
-338.0,-152.0,1270.0
-219.0,-324.0,1373.0
-511.0,-313.0,-374.0
-257.0,-223.0,-141.0
-338.0,41.0,1194.0
-182.0,-811.0,1262.0
-185.0,-341.0,1013.0
-45.0,-105.0,-329.0
-293.0,-185.0,192.0
-392.0,1244.0,1031.0
1332.0,1245.0,-188.0
1726.0,-186.0,-56.0
1532.0,1139.0,-191.0
-302.0,1174.0,-338.0
-32.0,1447.0,1189.0
1739.0,1262.0,1241.0
-163.0,-141.0,-338.0
1324.0,-212.0,-141.0
1331.0,-392.0,-69.0
-302.0,-329.0,-339.0
-293.0,1273.0,1272.0
-234.0,339.0,1281.0
-356.0,328.0,225.0
-211.0,1164.0,-311.0
-329.0,1724.0,1296.0
-93.0,1213.0,1336.0
57.0,-33.0,1522.0
-129.0,1137.0,-329.0
-516.0,-338.0,1287.0
-320.0,934.0,1292.0
-105.0,1238.0,-35.0
-392.0,1473.0,1318.0
-221.0,1252.0,117.0
-338.0,1268.0,1491.0
-349.0,1187.0,1291.0
268.0,-214.0,445.0
-392.0,1220.0,-392.0
-312.0,200.0,-329.0
-162.0,-15.0,1488.0
-114.0,-266.0,1315.0
-31.0,-356.0,1278.0
-66.0,-338.0,1304.0
-356.0,-87.0,1292.0
1532.0,1325.0,-87.0
