OS-lambda-0.9,OS-lambda-0.45,OS-lambda-0.0
-392.0,-239.0,1494.0
-221.0,-329.0,1332.0
-239.0,1498.0,1285.0
-293.0,1296.0,1506.0
-400.0,1535.0,-356.0
-374.0,254.0,1281.0
-438.0,445.0,1487.0
-329.0,-329.0,1300.0
-134.0,10.0,-311.0
-320.0,1292.0,-374.0
-287.0,-213.0,84.0
49.0,1324.0,122.0
-374.0,-392.0,1291.0
1498.0,-356.0,-45.0
-293.0,-293.0,158.0
-252.0,-320.0,1493.0
-2989.0,215.0,-44.0
-257.0,1293.0,1501.0
-267.0,-356.0,1459.0
-26.0,-329.0,1291.0
-285.0,1291.0,1715.0
-220.0,-141.0,-195.0
-638.0,178.0,1293.0
-302.0,-338.0,1309.0
-127.0,-374.0,-287.0
-356.0,-320.0,-356.0
66.0,-302.0,-99.0
-329.0,1499.0,-105.0
1307.0,129.0,-257.0
0.0,1317.0,1488.0
1283.0,1282.0,-374.0
-338.0,-392.0,-356.0
1725.0,1272.0,1506.0
-99.0,-374.0,30.0
-401.0,16.0,-320.0
-320.0,-320.0,-356.0
-24.0,-218.0,1498.0
145.0,242.0,1495.0
-298.0,-320.0,1717.0
-374.0,-212.0,1522.0
1494.0,-338.0,-212.0
-338.0,1296.0,-356.0
-329.0,1291.0,245.0
-329.0,-132.0,-105.0
7.0,1328.0,1283.0
-329.0,167.0,1304.0
128.0,-49.0,-392.0
-320.0,1301.0,1280.0
213.0,1313.0,1292.0
-392.0,1296.0,1288.0
-293.0,1516.0,1687.0
-126.0,1281.0,1305.0
-356.0,1524.0,1317.0
-320.0,1496.0,1302.0
-112.0,1528.0,-111.0
-177.0,-6.0,1293.0
-192.0,125.0,-340.0
-203.0,-113.0,-293.0
-293.0,120.0,1509.0
1295.0,1308.0,1287.0
1489.0,1310.0,1295.0
-15.0,1490.0,1290.0
-1137.0,-505.0,84.0
-185.0,-392.0,1697.0
-221.0,1494.0,-105.0
-208.0,-356.0,1296.0
-87.0,1322.0,1317.0
-39.0,1296.0,1297.0
1496.0,1306.0,1494.0
1301.0,1301.0,-311.0
-329.0,1300.0,1491.0
-235.0,-132.0,1705.0
-275.0,66.0,1293.0
-122.0,-329.0,1536.0
-69.0,1298.0,-293.0
208.0,239.0,1296.0
607.0,-356.0,1289.0
39.0,1506.0,-329.0
-266.0,1285.0,84.0
-320.0,1487.0,-374.0
-203.0,1497.0,-356.0
-108.0,-114.0,1484.0
-249.0,-87.0,1280.0
-356.0,-338.0,1277.0
-195.0,249.0,190.0
84.0,199.0,1295.0
-168.0,116.0,1291.0
1525.0,-329.0,419.0
1722.0,116.0,-201.0
-293.0,84.0,1521.0
-329.0,1304.0,1496.0
-363.0,1696.0,471.0
-172.0,1298.0,-320.0
-302.0,1299.0,81.0
-192.0,-320.0,-294.0
-392.0,185.0,1299.0
-374.0,1701.0,-329.0
34.0,1538.0,1492.0
-374.0,-311.0,1294.0
-356.0,-392.0,-320.0
1728.0,33.0,-128.0
-36.0,-239.0,-20.0
-36.0,1317.0,-105.0
-374.0,84.0,1492.0
102.0,1721.0,66.0
0.0,275.0,-293.0
-212.0,-87.0,1743.0
-311.0,1496.0,1292.0
-293.0,1288.0,1291.0
248.0,-374.0,1715.0
-392.0,-257.0,-273.0
-307.0,-234.0,1329.0
-239.0,1526.0,91.0
-212.0,1295.0,1291.0
-320.0,1278.0,1512.0
-275.0,-17.0,47.0
-150.0,1284.0,-212.0
-124.0,-311.0,1276.0
-170.0,-141.0,142.0
1498.0,1333.0,1312.0
-356.0,1494.0,1520.0
1272.0,1495.0,1490.0
-254.0,111.0,1290.0
1296.0,-392.0,-311.0
38.0,-332.0,1521.0
-230.0,1504.0,1498.0
-15.0,1478.0,-186.0
-142.0,-293.0,-374.0
