OS-lambda-0.9,OS-lambda-0.45,OS-lambda-0.0
-138.0,-651.0,1534.0
-320.0,1544.0,-329.0
-176.0,1408.0,1422.0
-124.0,1140.0,1464.0
-212.0,1285.0,110.0
-320.0,-411.0,1032.0
-246.0,1513.0,1454.0
-374.0,-87.0,-356.0
-356.0,33.0,1175.0
-142.0,-103.0,-320.0
-230.0,-356.0,1590.0
-329.0,-356.0,-69.0
-284.0,-239.0,1162.0
-134.0,-17.0,1285.0
-159.0,-413.0,1282.0
-205.0,222.0,-329.0
-428.0,-392.0,1257.0
-310.0,-87.0,-248.0
-311.0,-45.0,1449.0
-293.0,-284.0,-347.0
-303.0,-392.0,-311.0
-41.0,-69.0,-302.0
-133.0,-302.0,1244.0
-195.0,-356.0,-329.0
-230.0,-203.0,43.0
-216.0,-293.0,1242.0
-95.0,-48.0,1300.0
-209.0,-329.0,-142.0
-356.0,30.0,1209.0
-293.0,-329.0,-133.0
-302.0,-302.0,-168.0
-22.0,48.0,-105.0
-164.0,187.0,1281.0
-483.0,1533.0,1304.0
-863.0,1359.0,1020.0
-338.0,1437.0,1421.0
-338.0,-293.0,1295.0
-293.0,1384.0,-329.0
-293.0,-320.0,1572.0
-203.0,39.0,-46.0
-73.0,1163.0,-255.0
-330.0,-338.0,1241.0
-329.0,-293.0,1311.0
33.0,1232.0,1374.0
-456.0,455.0,1475.0
-170.0,1449.0,1234.0
-572.0,999.0,1264.0
-329.0,-18.0,1296.0
-392.0,1239.0,169.0
-230.0,632.0,1267.0
-227.0,1320.0,182.0
-699.0,1210.0,-320.0
-320.0,-374.0,1383.0
-276.0,1280.0,195.0
39.0,1068.0,1213.0
-320.0,47.0,-311.0
-329.0,1119.0,-212.0
-248.0,1428.0,1476.0
-329.0,1372.0,-205.0
-311.0,-392.0,-320.0
-276.0,-320.0,-329.0
-329.0,1177.0,-321.0
1295.0,-36.0,1532.0
1495.0,1272.0,-329.0
-311.0,-392.0,1529.0
-15.0,1485.0,-392.0
-244.0,1483.0,1529.0
-293.0,1204.0,1328.0
-65.0,966.0,45.0
-212.0,-256.0,1524.0
-83.0,-239.0,1280.0
30.0,-356.0,-120.0
-326.0,1291.0,1743.0
-320.0,1302.0,1490.0
-311.0,139.0,1740.0
-320.0,1494.0,1301.0
-311.0,-329.0,1498.0
-338.0,66.0,1496.0
-115.0,-338.0,1327.0
-116.0,1339.0,-356.0
-368.0,1272.0,-320.0
180.0,1290.0,21.0
-150.0,-18.0,-16.0
-118.0,-45.0,-186.0
-186.0,1528.0,1489.0
-356.0,1522.0,-87.0
-356.0,1516.0,1522.0
-320.0,1535.0,-392.0
-356.0,1527.0,81.0
-196.0,1731.0,-392.0
99.0,-305.0,1308.0
-87.0,1329.0,1497.0
-329.0,1504.0,1693.0
-320.0,1321.0,1290.0
-305.0,1334.0,1280.0
163.0,1491.0,1532.0
1281.0,-64.0,-293.0
-15.0,1732.0,-320.0
-181.0,241.0,1695.0
-374.0,1747.0,1282.0
-213.0,-311.0,246.0
-392.0,1732.0,1285.0
-201.0,-266.0,-211.0
-302.0,-356.0,1527.0
-293.0,-186.0,1727.0
-356.0,-311.0,1281.0
-602.0,-230.0,-356.0
-329.0,-320.0,1300.0
-1828.0,1496.0,1298.0
-272.0,-356.0,1484.0
-157.0,1720.0,1290.0
-259.0,1500.0,1331.0
-356.0,1291.0,1310.0
-185.0,-37.0,1272.0
-383.0,-392.0,1263.0
-392.0,-374.0,-223.0
-392.0,183.0,1317.0
111.0,201.0,-183.0
-151.0,-356.0,-114.0
-293.0,66.0,1496.0
-392.0,-392.0,1302.0
-356.0,1495.0,1525.0
-356.0,1533.0,-295.0
-114.0,1344.0,-356.0
-141.0,98.0,1299.0
1495.0,84.0,-32.0
-392.0,27.0,1306.0
-392.0,84.0,-329.0
1515.0,1291.0,1321.0
-63.0,-374.0,1300.0
-230.0,-36.0,1311.0
-190.0,-293.0,1309.0
-320.0,1296.0,-135.0
-374.0,-15.0,1496.0
-15.0,1732.0,1328.0
-330.0,180.0,1740.0
-320.0,575.0,1287.0
-356.0,1290.0,1258.0
-356.0,187.0,326.0
-329.0,1288.0,186.0
1532.0,1313.0,1491.0
