OS-lambda-0.9,OS-lambda-0.45,OS-lambda-0.0
1744.0,-567.0,-544.0
-203.0,-44.0,-514.0
-320.0,447.0,-547.0
-178.0,1139.0,-880.0
66.0,129.0,-975.0
427.0,243.0,-475.0
-619.0,109.0,1586.0
-329.0,-311.0,250.0
-356.0,-141.0,1168.0
-283.0,-338.0,-42.0
-356.0,36.0,-419.0
-465.0,-293.0,-344.0
-833.0,-338.0,-254.0
-356.0,1624.0,-409.0
-458.0,1281.0,1097.0
-156.0,1230.0,203.0
-356.0,1243.0,1236.0
-193.0,-338.0,280.0
48.0,-320.0,-91.0
-124.0,1366.0,66.0
-227.0,-89.0,1265.0
-128.0,131.0,1288.0
-356.0,111.0,-356.0
-329.0,114.0,-2.0
-124.0,-374.0,-356.0
1439.0,1025.0,-293.0
-195.0,99.0,-392.0
-549.0,152.0,-150.0
-325.0,4.0,25.0
-178.0,-131.0,1268.0
-320.0,-257.0,1151.0
-494.0,-168.0,1262.0
-258.0,1320.0,-275.0
-374.0,1328.0,-356.0
-177.0,-356.0,1428.0
-1527.0,-159.0,1255.0
-392.0,-105.0,1234.0
-156.0,1612.0,42.0
-374.0,3.0,1382.0
-76.0,1252.0,1169.0
-251.0,1254.0,1251.0
-374.0,1240.0,1262.0
-141.0,1455.0,1240.0
-392.0,-239.0,1240.0
-195.0,-317.0,-108.0
-87.0,1418.0,1254.0
-369.0,1318.0,-150.0
-189.0,1224.0,-169.0
-191.0,1136.0,-230.0
-374.0,-188.0,1391.0
-108.0,1140.0,1036.0
-302.0,1279.0,1283.0
-293.0,1285.0,1189.0
-320.0,-320.0,-105.0
1547.0,1476.0,1289.0
-74.0,-195.0,1354.0
-392.0,-392.0,-168.0
1495.0,1393.0,-275.0
46.0,-87.0,-392.0
-203.0,-311.0,-374.0
-293.0,-374.0,1364.0
-105.0,-374.0,-265.0
-293.0,1334.0,-91.0
-320.0,-320.0,201.0
-311.0,-114.0,-151.0
-301.0,-239.0,-555.0
-392.0,-87.0,-178.0
-329.0,-230.0,-100.0
-128.0,-203.0,-150.0
-14.0,-36.0,-374.0
-400.0,-311.0,1229.0
-374.0,-329.0,1209.0
1738.0,-161.0,1290.0
54.0,27.0,1305.0
-840.0,-54.0,-329.0
-212.0,128.0,1493.0
-329.0,-392.0,1490.0
-82.0,-87.0,1298.0
-293.0,-356.0,-168.0
-139.0,-293.0,-141.0
-1129.0,3.0,-15.0
-302.0,-36.0,-114.0
-312.0,84.0,-356.0
-329.0,57.0,1510.0
-392.0,-284.0,1291.0
-493.0,-392.0,1289.0
-221.0,-87.0,1540.0
-294.0,1294.0,-159.0
-214.0,163.0,1899.0
-152.0,-45.0,1493.0
-87.0,178.0,1293.0
-311.0,1294.0,1511.0
-392.0,1545.0,1285.0
180.0,1528.0,-230.0
-329.0,1736.0,1274.0
-2201.0,1516.0,1688.0
-375.0,-320.0,1296.0
-77.0,1730.0,-320.0
-219.0,1529.0,186.0
-136.0,1322.0,1286.0
20.0,1524.0,-195.0
-19.0,1317.0,-356.0
-45.0,1546.0,1530.0
-69.0,1726.0,-195.0
543.0,1525.0,1270.0
111.0,1295.0,1473.0
-230.0,1314.0,1296.0
1732.0,-338.0,263.0
1330.0,1522.0,-356.0
1744.0,1284.0,-356.0
-356.0,1293.0,1302.0
48.0,1326.0,108.0
-76.0,1692.0,1505.0
-356.0,1507.0,1513.0
1724.0,1489.0,-45.0
1532.0,1301.0,-329.0
3.0,1291.0,-320.0
-374.0,1277.0,-213.0
-374.0,-356.0,312.0
-392.0,-33.0,1500.0
-120.0,1487.0,-320.0
-65.0,65.0,-374.0
1539.0,-186.0,502.0
-329.0,1299.0,1493.0
-320.0,1289.0,3.0
-356.0,-114.0,-356.0
-430.0,1530.0,-392.0
-311.0,-239.0,-329.0
-392.0,-188.0,-203.0
-392.0,-392.0,-15.0
-374.0,-320.0,-329.0
-221.0,1498.0,-159.0
-293.0,-392.0,1298.0
-221.0,-356.0,-275.0
-392.0,187.0,-293.0
-221.0,30.0,440.0
-320.0,-392.0,-54.0
-58.0,1497.0,1288.0
-221.0,98.0,-228.0
-221.0,-54.0,1293.0
-374.0,182.0,1495.0
-63.0,-230.0,1295.0
-311.0,-293.0,1494.0
1332.0,3.0,1295.0
1511.0,-203.0,-87.0
-356.0,-186.0,1498.0
-266.0,39.0,-32.0
-43.0,-159.0,-329.0
-356.0,1293.0,1293.0
-119.0,-320.0,1285.0
-320.0,-311.0,1500.0
-320.0,-293.0,1301.0
48.0,-374.0,-392.0
-105.0,-15.0,-356.0
10.0,-221.0,1280.0
1532.0,-392.0,1492.0
-293.0,1280.0,-392.0
-275.0,1508.0,1693.0
-141.0,-356.0,-150.0
-45.0,1286.0,1542.0
-306.0,1286.0,1725.0
-338.0,1287.0,1495.0
98.0,1493.0,1273.0
-329.0,-356.0,1496.0
-293.0,562.0,-329.0
-198.0,1283.0,1315.0
-293.0,216.0,1295.0
-87.0,-320.0,1301.0
-329.0,1293.0,157.0
1296.0,1280.0,-392.0
-338.0,1741.0,-120.0
-338.0,-230.0,1495.0
-151.0,1725.0,30.0
-203.0,-45.0,-71.0
-302.0,-195.0,1726.0
-329.0,1309.0,1697.0
1530.0,-329.0,1303.0
-230.0,1314.0,1297.0
30.0,1492.0,1509.0
163.0,1296.0,1301.0
-356.0,-356.0,1335.0
-159.0,-195.0,-338.0
463.0,-356.0,-356.0
-218.0,-374.0,-374.0
-212.0,-392.0,1529.0
-266.0,-239.0,-132.0
-124.0,1338.0,-133.0
-356.0,21.0,484.0
-268.0,-311.0,1488.0
112.0,-132.0,1495.0
-609.0,200.0,-104.0
621.0,-356.0,1298.0
