OS-lambda-0.9,OS-lambda-0.45,OS-lambda-0.0
-445.0,1540.0,1544.0
-186.0,1194.0,1402.0
-546.0,1433.0,1490.0
-223.0,1258.0,1241.0
1277.0,-114.0,1182.0
-392.0,16.0,1234.0
1499.0,1563.0,-323.0
-139.0,1280.0,111.0
-293.0,75.0,-54.0
-338.0,77.0,66.0
-133.0,1251.0,1506.0
-73.0,1043.0,1212.0
-148.0,1512.0,-141.0
-221.0,1327.0,-212.0
-19.0,1219.0,1452.0
-192.0,1570.0,1279.0
-294.0,1163.0,1675.0
-377.0,-168.0,39.0
-338.0,1408.0,1264.0
-293.0,1512.0,1176.0
-39.0,-147.0,1451.0
-104.0,1229.0,-320.0
17.0,1471.0,-39.0
-212.0,-269.0,1196.0
-161.0,1226.0,-311.0
-233.0,1201.0,-356.0
-323.0,1220.0,1461.0
-575.0,1285.0,1327.0
-392.0,186.0,1265.0
-356.0,1238.0,-392.0
-274.0,-140.0,225.0
-311.0,-219.0,1405.0
-324.0,-189.0,1260.0
-192.0,-203.0,1633.0
-165.0,-329.0,1421.0
-116.0,199.0,1218.0
-149.0,-195.0,158.0
-172.0,66.0,1183.0
-699.0,-150.0,-78.0
-84.0,-302.0,1297.0
-153.0,48.0,1283.0
-127.0,-311.0,1362.0
-33.0,1255.0,1227.0
-107.0,1299.0,1186.0
-356.0,953.0,1289.0
-293.0,1491.0,1716.0
-469.0,16.0,-36.0
-302.0,1093.0,1138.0
-100.0,-331.0,1223.0
-65.0,1935.0,1236.0
-293.0,-144.0,1503.0
-214.0,1534.0,-96.0
-321.0,1302.0,-361.0
-1065.0,-151.0,1018.0
-339.0,1532.0,-141.0
-542.0,1719.0,-98.0
-87.0,1518.0,1307.0
-329.0,-293.0,1218.0
-105.0,-239.0,66.0
-224.0,-302.0,170.0
-135.0,-392.0,-81.0
-338.0,1540.0,1109.0
-401.0,-374.0,1249.0
1265.0,1533.0,1290.0
-392.0,1533.0,2.0
-345.0,1723.0,39.0
-177.0,1326.0,-392.0
-109.0,-257.0,-311.0
-307.0,100.0,1552.0
-218.0,-392.0,341.0
-293.0,48.0,-230.0
-356.0,3.0,-355.0
-320.0,111.0,1296.0
-329.0,84.0,1294.0
-278.0,1332.0,1292.0
146.0,1530.0,-87.0
-311.0,1506.0,1702.0
-574.0,1526.0,1691.0
-392.0,1721.0,-37.0
-392.0,1309.0,1302.0
-392.0,1530.0,1520.0
-374.0,-320.0,1512.0
-296.0,-356.0,1508.0
-302.0,1283.0,1294.0
-192.0,53.0,1498.0
-401.0,-150.0,1489.0
-268.0,-329.0,1295.0
-216.0,-338.0,-186.0
-344.0,-374.0,1293.0
-216.0,19.0,-329.0
-338.0,461.0,-338.0
-302.0,1285.0,1510.0
-449.0,-392.0,-374.0
-246.0,-338.0,291.0
-356.0,-18.0,-392.0
-150.0,-374.0,1296.0
-109.0,-320.0,-311.0
-260.0,-374.0,-87.0
-329.0,-74.0,-356.0
-704.0,73.0,66.0
-51.0,163.0,155.0
-273.0,48.0,1298.0
-374.0,-105.0,1329.0
-230.0,-156.0,1489.0
-329.0,1309.0,1266.0
-356.0,-374.0,1289.0
-236.0,1296.0,1283.0
