OS-lambda-0.9,OS-lambda-0.45,OS-lambda-0.0
-661.0,481.0,-604.0
-228.0,1139.0,-362.0
-234.0,-320.0,-789.0
-336.0,136.0,-809.0
64.0,-311.0,-497.0
-27.0,1117.0,-402.0
-115.0,1269.0,-729.0
-293.0,1258.0,-463.0
-402.0,1272.0,1648.0
-320.0,109.0,1427.0
-449.0,1271.0,1262.0
-74.0,1142.0,-65.0
-486.0,1321.0,-66.0
-340.0,124.0,1836.0
-374.0,1282.0,-378.0
-100.0,1227.0,1517.0
-338.0,1284.0,1264.0
-225.0,-285.0,1467.0
-265.0,-494.0,-320.0
-182.0,1170.0,-374.0
-216.0,1193.0,1025.0
-293.0,1439.0,1452.0
-212.0,-239.0,1098.0
-109.0,-275.0,1272.0
-291.0,1178.0,228.0
-392.0,1237.0,-186.0
-230.0,1509.0,-81.0
-175.0,-27.0,1424.0
-299.0,175.0,1544.0
-268.0,1278.0,1430.0
-194.0,-36.0,1435.0
-88.0,1100.0,1274.0
-356.0,21.0,1217.0
-374.0,-329.0,1224.0
-139.0,1503.0,1245.0
-284.0,-186.0,-329.0
-127.0,1457.0,268.0
-356.0,1250.0,-356.0
-320.0,1428.0,-401.0
-392.0,1282.0,1494.0
-204.0,-212.0,1457.0
-329.0,-329.0,1172.0
-258.0,-221.0,17.0
-114.0,-392.0,110.0
-220.0,-338.0,1291.0
-180.0,113.0,-392.0
-329.0,114.0,1277.0
-338.0,-43.0,968.0
-320.0,1141.0,1160.0
91.0,-343.0,1185.0
-27.0,-320.0,1222.0
-168.0,-356.0,1440.0
-266.0,-221.0,1204.0
238.0,-116.0,-356.0
-159.0,1287.0,1294.0
-156.0,1029.0,1451.0
-203.0,66.0,1457.0
-392.0,1644.0,70.0
-38.0,1214.0,-356.0
-356.0,1203.0,201.0
-176.0,-356.0,1351.0
-186.0,5.0,1302.0
-338.0,-329.0,-374.0
111.0,-374.0,-338.0
-307.0,-150.0,1522.0
180.0,1296.0,12.0
-329.0,1528.0,1527.0
-186.0,1330.0,-105.0
161.0,1532.0,1294.0
2.0,134.0,-356.0
1332.0,-275.0,-329.0
-320.0,1724.0,-374.0
-186.0,1725.0,1498.0
145.0,1535.0,1312.0
-221.0,-230.0,-320.0
-195.0,-172.0,-293.0
-63.0,1459.0,1299.0
-235.0,1293.0,1292.0
-226.0,1295.0,1295.0
-531.0,-356.0,-356.0
-136.0,-96.0,1495.0
1532.0,-105.0,1526.0
1530.0,-212.0,-392.0
