OS-lambda-0.9,OS-lambda-0.45,OS-lambda-0.0
-269.0,-690.0,1544.0
-712.0,-791.0,104.0
-239.0,1229.0,-222.0
-356.0,1287.0,1266.0
-217.0,-350.0,-316.0
-356.0,182.0,1118.0
-504.0,-89.0,1469.0
-555.0,1403.0,1316.0
-150.0,1147.0,1877.0
-221.0,-338.0,1614.0
-356.0,1320.0,1272.0
-257.0,3.0,-21.0
-147.0,-704.0,-186.0
-147.0,47.0,-28.0
-221.0,-401.0,1275.0
-304.0,-311.0,22.0
-320.0,1462.0,-311.0
-108.0,224.0,873.0
-95.0,-374.0,62.0
-153.0,-35.0,-338.0
-338.0,64.0,-356.0
-311.0,1232.0,-338.0
-221.0,-150.0,-195.0
-338.0,1198.0,1488.0
-311.0,1098.0,1375.0
-235.0,1508.0,-338.0
-114.0,1245.0,1259.0
-293.0,1252.0,1223.0
-197.0,16.0,1454.0
-275.0,1221.0,-206.0
-320.0,1199.0,-221.0
-379.0,1677.0,-215.0
-356.0,1366.0,1290.0
-268.0,73.0,-177.0
-302.0,1218.0,-262.0
-311.0,12.0,1199.0
-174.0,-36.0,-60.0
-320.0,180.0,1260.0
-320.0,-320.0,1112.0
-356.0,-374.0,-356.0
-302.0,1257.0,134.0
-216.0,-293.0,-186.0
-271.0,-294.0,1288.0
-581.0,-69.0,-392.0
-392.0,1396.0,3.0
-96.0,-338.0,-320.0
-158.0,-308.0,192.0
-313.0,-30.0,-293.0
94.0,-105.0,1415.0
27.0,1239.0,-45.0
-356.0,-31.0,-329.0
-100.0,234.0,1083.0
-347.0,-311.0,1132.0
-524.0,-356.0,-97.0
-154.0,-356.0,1313.0
-157.0,116.0,1238.0
-311.0,168.0,1265.0
-485.0,1119.0,-141.0
-374.0,1194.0,1260.0
-111.0,1722.0,1531.0
1289.0,-15.0,1222.0
52.0,-356.0,438.0
12.0,-392.0,-193.0
26.0,1293.0,-320.0
1299.0,-356.0,-183.0
-338.0,1713.0,1731.0
1478.0,-392.0,-159.0
-235.0,-392.0,1334.0
-311.0,-329.0,1530.0
-394.0,-621.0,-73.0
-309.0,-203.0,1732.0
-240.0,-195.0,1524.0
-311.0,1532.0,1720.0
-423.0,1931.0,-141.0
-329.0,1523.0,-212.0
-109.0,1332.0,-392.0
-356.0,-293.0,-392.0
-99.0,-293.0,1296.0
