OS-lambda-0.9,OS-lambda-0.45,OS-lambda-0.0
-338.0,-1276.0,-508.0
-239.0,-161.0,-2284.0
-251.0,-798.0,-703.0
-115.0,-277.0,-621.0
-329.0,-614.0,-1850.0
-251.0,1412.0,-1337.0
-193.0,1272.0,-1094.0
-374.0,1517.0,-538.0
-356.0,1297.0,-620.0
-356.0,1308.0,-769.0
-356.0,-201.0,-733.0
1532.0,-133.0,1618.0
1330.0,-392.0,72.0
-401.0,-282.0,1491.0
-320.0,1505.0,1023.0
12.0,1464.0,1412.0
-151.0,1088.0,202.0
-293.0,1160.0,1382.0
1532.0,167.0,1479.0
-69.0,1267.0,1202.0
-293.0,1691.0,-24.0
-105.0,1299.0,-356.0
-329.0,428.0,1289.0
1529.0,1214.0,-72.0
-235.0,1217.0,-374.0
-135.0,1117.0,-239.0
-311.0,1123.0,1737.0
-329.0,1233.0,25.0
-114.0,225.0,258.0
-293.0,-238.0,1296.0
-90.0,-311.0,1515.0
-339.0,-356.0,1320.0
-54.0,-87.0,1291.0
-69.0,-195.0,1726.0
-356.0,-257.0,1519.0
-320.0,-14.0,-186.0
-234.0,-304.0,-87.0
-161.0,1296.0,1298.0
-233.0,-374.0,-293.0
-356.0,-338.0,1285.0
-374.0,1329.0,1300.0
-328.0,1732.0,-392.0
-203.0,1524.0,-329.0
-89.0,1511.0,-320.0
-338.0,-338.0,270.0
-132.0,1508.0,1288.0
-166.0,1519.0,-392.0
-320.0,1330.0,360.0
-220.0,1302.0,-188.0
-971.0,1292.0,1519.0
-23.0,-23.0,1481.0
-302.0,-105.0,-320.0
-374.0,1269.0,1295.0
-265.0,-6.0,-320.0
-308.0,1528.0,531.0
-481.0,254.0,-293.0
-374.0,-338.0,-338.0
-183.0,1289.0,1508.0
-413.0,649.0,1496.0
-317.0,1526.0,1514.0
-134.0,193.0,1297.0
-329.0,1295.0,1292.0
-235.0,-27.0,1712.0
1120.0,-230.0,-356.0
-338.0,-87.0,-105.0
-293.0,1326.0,1332.0
1446.0,1484.0,1294.0
-356.0,1269.0,1285.0
-150.0,1280.0,-159.0
-329.0,178.0,27.0
-329.0,-150.0,1294.0
-484.0,1307.0,1282.0
202.0,1292.0,3.0
182.0,-37.0,-116.0
111.0,1495.0,1497.0
-215.0,1308.0,1295.0
-329.0,1296.0,-212.0
-434.0,1339.0,1293.0
-175.0,1290.0,-15.0
-329.0,1331.0,66.0
-329.0,-356.0,1295.0
-206.0,1289.0,1491.0
-293.0,-15.0,1290.0
-674.0,-236.0,1488.0
-428.0,-45.0,1281.0
-392.0,1291.0,-186.0
-266.0,1497.0,1290.0
-356.0,1489.0,244.0
-233.0,1284.0,-320.0
-392.0,1295.0,1301.0
-329.0,-329.0,1299.0
-320.0,-195.0,1293.0
-385.0,1896.0,1486.0
-130.0,1294.0,4.0
-230.0,-153.0,1522.0
-166.0,-70.0,1290.0
-221.0,1291.0,1495.0
-293.0,171.0,1296.0
-356.0,1290.0,111.0
-374.0,1285.0,1487.0
-311.0,1497.0,1283.0
-266.0,-302.0,1288.0
-126.0,-141.0,1498.0
-262.0,97.0,1313.0
39.0,-374.0,1293.0
-374.0,-329.0,21.0
-356.0,145.0,-203.0
-120.0,1486.0,-87.0
-311.0,1288.0,232.0
-137.0,1301.0,257.0
-208.0,1289.0,-338.0
-108.0,1288.0,1521.0
-431.0,1291.0,1293.0
-338.0,690.0,1274.0
-320.0,1294.0,1333.0
-137.0,1692.0,1484.0
-356.0,1491.0,-37.0
-454.0,1278.0,1274.0
-203.0,1285.0,-303.0
-201.0,1269.0,1294.0
1223.0,1295.0,1291.0
-329.0,1518.0,1288.0
-329.0,1701.0,1289.0
1189.0,1309.0,1487.0
-105.0,1520.0,219.0
-166.0,1505.0,1289.0
-338.0,1493.0,-356.0
65.0,-42.0,18.0
1289.0,1500.0,1298.0
-259.0,1496.0,177.0
-293.0,1296.0,21.0
-293.0,-15.0,-293.0
-329.0,1288.0,-293.0
-195.0,127.0,1500.0
-338.0,1284.0,1290.0
-222.0,-302.0,-392.0
-221.0,1334.0,-63.0
-282.0,1303.0,-392.0
-159.0,1305.0,-392.0
-338.0,1476.0,1479.0
-187.0,1498.0,1519.0
-374.0,1282.0,1287.0
-240.0,-317.0,1278.0
-356.0,1729.0,1269.0
-168.0,-197.0,1293.0
-72.0,-150.0,1297.0
