OS-lambda-0.9,OS-lambda-0.45,OS-lambda-0.0
1729.0,-512.0,1739.0
-343.0,1117.0,-11.0
-246.0,1598.0,1397.0
-296.0,1214.0,-338.0
-255.0,1638.0,-276.0
-122.0,-128.0,1302.0
-273.0,-469.0,-239.0
-181.0,-414.0,1313.0
-161.0,1294.0,1204.0
-75.0,-356.0,1449.0
-329.0,242.0,1203.0
-188.0,100.0,1254.0
-251.0,1170.0,1474.0
-114.0,761.0,1657.0
-134.0,1285.0,-127.0
-374.0,1210.0,-31.0
-169.0,42.0,38.0
-145.0,1107.0,1263.0
-302.0,1230.0,1346.0
-329.0,31.0,1672.0
-448.0,-123.0,1076.0
-293.0,66.0,1189.0
-239.0,-105.0,1401.0
-356.0,-329.0,1096.0
-271.0,-286.0,1630.0
-329.0,1391.0,1212.0
-229.0,1241.0,-338.0
-293.0,1164.0,-329.0
-275.0,109.0,1206.0
-256.0,1195.0,-203.0
-25.0,-212.0,-159.0
-162.0,-374.0,1099.0
-338.0,-320.0,1276.0
1539.0,-356.0,161.0
-320.0,-356.0,1286.0
-392.0,-146.0,-320.0
-69.0,-470.0,1296.0
1330.0,-356.0,1303.0
-338.0,-130.0,1737.0
-326.0,-168.0,-276.0
-3.0,37.0,-52.0
-212.0,1244.0,1525.0
-266.0,181.0,1522.0
-338.0,1409.0,1329.0
-320.0,-329.0,1531.0
-87.0,3.0,1528.0
21.0,1451.0,1302.0
-392.0,1384.0,1313.0
-356.0,1189.0,84.0
-338.0,1367.0,1725.0
163.0,1301.0,1329.0
-168.0,-374.0,1329.0
-311.0,1260.0,1333.0
-329.0,-132.0,1717.0
1315.0,1300.0,-87.0
-320.0,1286.0,1514.0
-218.0,-356.0,30.0
-106.0,1226.0,128.0
-293.0,1317.0,1482.0
-311.0,-171.0,1305.0
-122.0,1301.0,1496.0
-356.0,-212.0,1319.0
-338.0,1258.0,1285.0
-392.0,-431.0,1282.0
-392.0,238.0,-374.0
-257.0,-230.0,1337.0
-321.0,-183.0,-374.0
-497.0,32.0,-320.0
-221.0,187.0,-320.0
-392.0,-90.0,39.0
-762.0,1246.0,1294.0
21.0,1315.0,-105.0
-293.0,1264.0,-374.0
-221.0,1261.0,207.0
-218.0,1744.0,-356.0
-198.0,-39.0,1492.0
-23.0,1209.0,1313.0
-356.0,1505.0,1291.0
-320.0,1168.0,1296.0
-311.0,1421.0,1303.0
163.0,1268.0,-186.0
-175.0,-145.0,-56.0
-150.0,1532.0,1286.0
-247.0,1138.0,-186.0
11.0,264.0,372.0
-392.0,-293.0,1740.0
0.0,1729.0,1292.0
1319.0,1255.0,1293.0
-54.0,1516.0,1295.0
-356.0,1293.0,-338.0
-221.0,1315.0,1705.0
480.0,1492.0,1468.0
-329.0,1291.0,1270.0
-185.0,1714.0,1513.0
