OS-lambda-0.9,OS-lambda-0.45,OS-lambda-0.0
-143.0,-369.0,1343.0
-976.0,-539.0,-113.0
1341.0,1753.0,1441.0
-374.0,343.0,1478.0
1267.0,-243.0,90.0
-356.0,133.0,1241.0
-320.0,1695.0,-168.0
-374.0,29.0,-320.0
-293.0,1289.0,1386.0
-1272.0,-857.0,1351.0
-376.0,1405.0,207.0
-356.0,-278.0,1493.0
-356.0,6.0,1227.0
-311.0,-284.0,1146.0
-333.0,84.0,1242.0
-202.0,66.0,-105.0
-121.0,-239.0,1409.0
-184.0,1602.0,1311.0
-231.0,1262.0,1435.0
64.0,-385.0,1491.0
-124.0,-356.0,-256.0
-356.0,-401.0,-392.0
-356.0,-320.0,-138.0
-221.0,-320.0,1209.0
-127.0,1014.0,1269.0
-374.0,-87.0,-338.0
-174.0,1061.0,-152.0
-263.0,1257.0,-87.0
-118.0,1227.0,914.0
-104.0,-311.0,1146.0
-116.0,48.0,-36.0
-134.0,224.0,-150.0
-329.0,-248.0,182.0
-257.0,-293.0,1171.0
1295.0,-392.0,1082.0
-401.0,-293.0,1251.0
-338.0,-150.0,-32.0
-203.0,-141.0,212.0
-374.0,280.0,1242.0
-356.0,239.0,-221.0
-92.0,1296.0,1227.0
-302.0,-118.0,3.0
1434.0,-53.0,-302.0
-255.0,-186.0,-293.0
987.0,-144.0,-374.0
-1142.0,1481.0,-356.0
-320.0,1602.0,1426.0
1407.0,1213.0,1257.0
-367.0,1220.0,-302.0
-374.0,1087.0,1246.0
84.0,1480.0,967.0
128.0,1119.0,1483.0
242.0,1446.0,1264.0
-36.0,1197.0,-239.0
1124.0,1451.0,-575.0
725.0,1193.0,-325.0
-338.0,1225.0,1477.0
-15.0,1095.0,1446.0
-392.0,1500.0,1180.0
-293.0,-278.0,223.0
-249.0,-143.0,1262.0
-488.0,1203.0,1057.0
-148.0,1641.0,-7.0
-125.0,1525.0,1201.0
-356.0,1282.0,1183.0
-358.0,1218.0,-88.0
-329.0,1717.0,1504.0
-311.0,1737.0,1496.0
84.0,-392.0,21.0
-81.0,1525.0,1489.0
-329.0,-69.0,-320.0
-329.0,1728.0,1303.0
20.0,-293.0,1485.0
-320.0,1531.0,-136.0
-392.0,-288.0,1276.0
-355.0,-356.0,-143.0
-140.0,-338.0,1271.0
-302.0,1522.0,21.0
-392.0,-311.0,1321.0
-229.0,-195.0,44.0
-209.0,-311.0,408.0
-392.0,143.0,39.0
-392.0,41.0,1532.0
-108.0,1532.0,1532.0
-374.0,-374.0,1535.0
-257.0,-239.0,1728.0
1453.0,-311.0,1728.0
-71.0,-320.0,-320.0
-232.0,-338.0,-54.0
-627.0,-356.0,1922.0
-293.0,111.0,-401.0
-329.0,1522.0,-87.0
47.0,-392.0,1489.0
-205.0,1532.0,-356.0
-338.0,1332.0,1292.0
-212.0,-228.0,1307.0
-71.0,-239.0,-374.0
-720.0,1534.0,196.0
-129.0,1325.0,-186.0
-147.0,1530.0,1488.0
-164.0,121.0,190.0
-311.0,1529.0,1514.0
-1046.0,1722.0,1294.0
-356.0,1328.0,1274.0
-217.0,160.0,1308.0
356.0,1532.0,-356.0
-374.0,1534.0,1297.0
-150.0,1538.0,1287.0
-293.0,305.0,1271.0
-302.0,1296.0,1511.0
-392.0,1528.0,-304.0
102.0,1532.0,7.0
-8.0,108.0,1300.0
1331.0,1532.0,1291.0
-370.0,-69.0,-392.0
-176.0,-320.0,48.0
-338.0,-123.0,1292.0
-356.0,4.0,-374.0
-293.0,1329.0,1527.0
-212.0,1507.0,239.0
-401.0,204.0,1284.0
-311.0,539.0,39.0
-338.0,-311.0,1508.0
-87.0,-195.0,1261.0
-15.0,-374.0,208.0
-338.0,-356.0,205.0
-769.0,1323.0,19.0
-27.0,184.0,1521.0
-356.0,-132.0,1293.0
-341.0,-320.0,76.0
-212.0,-374.0,-398.0
-266.0,1296.0,1483.0
-374.0,1298.0,-293.0
1522.0,1315.0,-18.0
-401.0,1291.0,1293.0
-302.0,1327.0,1912.0
1343.0,1530.0,1525.0
-45.0,510.0,1733.0
-311.0,-338.0,1528.0
1535.0,-347.0,1326.0
-302.0,1518.0,-81.0
-302.0,-338.0,1502.0
22.0,84.0,-237.0
-289.0,-59.0,3.0
-356.0,1732.0,1280.0
-275.0,-212.0,-356.0
-141.0,1536.0,-45.0
4.0,-87.0,1712.0
-374.0,-320.0,1293.0
-374.0,-338.0,1279.0
-329.0,-392.0,1292.0
-311.0,145.0,1477.0
-362.0,-329.0,1512.0
-203.0,-270.0,1501.0
269.0,447.0,1488.0
-311.0,195.0,-374.0
-353.0,1297.0,1310.0
-217.0,-158.0,1491.0
412.0,1500.0,-209.0
-293.0,-36.0,-374.0
-212.0,1739.0,-374.0
-18.0,1529.0,1297.0
-293.0,1730.0,-132.0
-329.0,1519.0,1295.0
1290.0,1506.0,1284.0
-374.0,1296.0,1504.0
39.0,1494.0,168.0
-311.0,1288.0,1305.0
-320.0,-87.0,1499.0
-293.0,1534.0,-142.0
-223.0,1693.0,-69.0
-293.0,-392.0,-114.0
-264.0,1729.0,-186.0
-159.0,1532.0,-63.0
1302.0,1506.0,84.0
53.0,424.0,-329.0
-338.0,-374.0,-183.0
-374.0,11.0,-222.0
-123.0,1721.0,-329.0
-132.0,-132.0,-37.0
-338.0,-311.0,1293.0
-132.0,-392.0,-36.0
-195.0,1334.0,1311.0
-320.0,119.0,-356.0
1295.0,-96.0,39.0
84.0,1538.0,1323.0
-193.0,1729.0,-320.0
-392.0,1329.0,-329.0
-356.0,1715.0,-293.0
-356.0,1728.0,-338.0
-320.0,1727.0,-293.0
-591.0,-124.0,1301.0
-46.0,1508.0,1332.0
-356.0,1688.0,-392.0
-257.0,-331.0,1498.0
-203.0,218.0,-311.0
-229.0,-114.0,-392.0
-110.0,483.0,-36.0
26.0,-329.0,-299.0
-320.0,-374.0,-150.0
-158.0,-374.0,-302.0
1325.0,391.0,-320.0
-2.0,1302.0,1491.0
1497.0,-338.0,1496.0
1296.0,-392.0,-207.0
-356.0,-356.0,1482.0
-94.0,1291.0,1295.0
-311.0,197.0,1314.0
-297.0,-123.0,84.0
-401.0,1288.0,-76.0
-311.0,1286.0,40.0
1294.0,1492.0,-329.0
-195.0,202.0,129.0
3.0,-356.0,122.0
-609.0,-204.0,1498.0
-160.0,1494.0,1296.0
-225.0,40.0,1475.0
135.0,1505.0,1494.0
-285.0,1296.0,1284.0
119.0,-87.0,1716.0
271.0,1702.0,23.0
-1061.0,1494.0,1296.0
-252.0,1679.0,243.0
-356.0,1480.0,1446.0
-518.0,1487.0,1295.0
-149.0,-266.0,1316.0
-89.0,1291.0,-114.0
-254.0,1296.0,1261.0
-302.0,1502.0,-320.0
-392.0,-356.0,-392.0
-239.0,-329.0,1289.0
-221.0,-293.0,1301.0
1532.0,-39.0,-293.0
-356.0,1496.0,-293.0
-69.0,1496.0,-392.0
-356.0,1283.0,-257.0
-392.0,1502.0,-392.0
1496.0,-329.0,-159.0
-247.0,136.0,-374.0
257.0,1465.0,1496.0
-288.0,1524.0,21.0
-302.0,1519.0,-311.0
-159.0,1285.0,57.0
197.0,-392.0,-293.0
-356.0,1288.0,-392.0
1283.0,1276.0,1299.0
-15.0,1255.0,57.0
-212.0,1506.0,-28.0
-338.0,1721.0,-356.0
-186.0,1519.0,1293.0
111.0,48.0,1292.0
-56.0,-320.0,1287.0
47.0,-70.0,1319.0
-168.0,-221.0,1308.0
-302.0,-221.0,-171.0
-356.0,1295.0,1514.0
1282.0,1285.0,1321.0
1296.0,-170.0,1294.0
-392.0,220.0,1301.0
643.0,1317.0,1296.0
-72.0,-338.0,1487.0
1296.0,1288.0,1494.0
1295.0,1513.0,-286.0
-54.0,3.0,1692.0
-54.0,-374.0,-356.0
-392.0,-329.0,1294.0
-374.0,-320.0,145.0
-329.0,1292.0,-356.0
-356.0,-12.0,1307.0
-174.0,1698.0,-320.0
-134.0,248.0,1307.0
-1821.0,1488.0,1512.0
-320.0,-132.0,1505.0
-293.0,-105.0,1293.0
-168.0,1331.0,84.0
-87.0,1472.0,1526.0
-293.0,44.0,1280.0
-311.0,1278.0,1287.0
1284.0,1746.0,1328.0
-203.0,-15.0,-356.0
83.0,-87.0,-203.0
-230.0,-132.0,1670.0
-392.0,1284.0,1279.0
-159.0,-329.0,234.0
1298.0,-311.0,-329.0
-338.0,-374.0,1489.0
-338.0,1305.0,-27.0
-70.0,386.0,1287.0
64.0,-15.0,1495.0
-302.0,136.0,-186.0
-329.0,1295.0,1278.0
12.0,1514.0,30.0
1491.0,-1850.0,1533.0
57.0,-246.0,-114.0
-302.0,89.0,1301.0
-293.0,1295.0,1319.0
1338.0,1483.0,-203.0
-338.0,-356.0,1484.0
1495.0,1293.0,1499.0
-293.0,68.0,1479.0
