OS-lambda-0.9,OS-lambda-0.45,OS-lambda-0.0
-201.0,1531.0,199.0
-212.0,1638.0,1518.0
1543.0,1154.0,1311.0
-302.0,-350.0,309.0
-387.0,-15.0,1306.0
-302.0,-231.0,-329.0
-201.0,241.0,-354.0
-123.0,-141.0,1491.0
-143.0,1282.0,-338.0
-142.0,1172.0,17.0
-320.0,-38.0,1281.0
-211.0,1256.0,1101.0
-99.0,136.0,84.0
-423.0,57.0,-311.0
-371.0,1315.0,1159.0
-392.0,1453.0,-392.0
-322.0,1185.0,-244.0
-392.0,1241.0,-170.0
91.0,1203.0,-460.0
-329.0,-155.0,-413.0
-226.0,12.0,1142.0
-192.0,165.0,-164.0
-179.0,-195.0,-374.0
-311.0,-392.0,-133.0
-221.0,-81.0,1273.0
-293.0,-45.0,1666.0
-152.0,-329.0,-37.0
-311.0,-320.0,1262.0
-228.0,-356.0,1235.0
-338.0,-69.0,1279.0
-156.0,1732.0,-356.0
-156.0,-329.0,1585.0
-515.0,-320.0,-90.0
-320.0,-121.0,-356.0
-379.0,-224.0,-159.0
-310.0,-212.0,-36.0
-526.0,-214.0,1213.0
-238.0,-221.0,66.0
-320.0,-338.0,111.0
-70.0,1505.0,94.0
-162.0,-114.0,1172.0
-266.0,-123.0,1676.0
-94.0,-302.0,-203.0
-460.0,-87.0,1032.0
-117.0,-123.0,174.0
1.0,-15.0,1258.0
-297.0,-132.0,1325.0
-329.0,-168.0,-45.0
-356.0,-329.0,1243.0
-81.0,-329.0,242.0
-320.0,-329.0,1189.0
-329.0,-338.0,-186.0
-199.0,-203.0,1222.0
48.0,1232.0,450.0
242.0,125.0,182.0
-221.0,1291.0,1139.0
-252.0,1230.0,15.0
-107.0,1236.0,63.0
-338.0,1295.0,1429.0
-131.0,1334.0,1338.0
-329.0,1248.0,-320.0
-21.0,-293.0,184.0
-121.0,1671.0,-338.0
-356.0,1176.0,-170.0
1317.0,1286.0,-87.0
-293.0,-15.0,1913.0
145.0,1284.0,1294.0
14.0,1436.0,-356.0
48.0,-160.0,72.0
-114.0,-311.0,230.0
