OS-lambda-0.9,OS-lambda-0.45,OS-lambda-0.0
-418.0,-266.0,1295.0
-320.0,1303.0,1296.0
-307.0,1296.0,-87.0
-374.0,-329.0,1287.0
-230.0,1497.0,1300.0
-277.0,-356.0,29.0
-338.0,-392.0,-221.0
1296.0,-329.0,1707.0
-239.0,461.0,1307.0
-268.0,1286.0,-87.0
-356.0,1283.0,-106.0
-87.0,-356.0,1296.0
-392.0,-338.0,-72.0
-392.0,-150.0,1496.0
-392.0,-320.0,1499.0
-329.0,-87.0,-455.0
-320.0,228.0,-329.0
1523.0,111.0,1498.0
195.0,-123.0,1523.0
63.0,-302.0,-392.0
128.0,-329.0,1722.0
-302.0,-329.0,-58.0
-356.0,1534.0,-87.0
-234.0,1322.0,1281.0
-163.0,1319.0,1296.0
-329.0,-69.0,1298.0
-289.0,-221.0,39.0
1507.0,-293.0,1296.0
39.0,-120.0,73.0
-762.0,103.0,1290.0
1295.0,1484.0,-392.0
-320.0,1305.0,1290.0
1501.0,1497.0,1296.0
-374.0,1285.0,1490.0
202.0,1296.0,-54.0
-320.0,-150.0,1292.0
84.0,1504.0,-46.0
1728.0,1743.0,-329.0
-356.0,1691.0,-374.0
-374.0,84.0,-374.0
1493.0,1490.0,-374.0
1490.0,1500.0,84.0
1303.0,1284.0,1296.0
-320.0,-356.0,1322.0
-221.0,1296.0,1259.0
-311.0,-374.0,-111.0
1322.0,1745.0,1702.0
-356.0,1711.0,1525.0
-401.0,1318.0,-392.0
0.0,386.0,-329.0
1317.0,-356.0,1317.0
210.0,-338.0,1316.0
83.0,-374.0,1495.0
1497.0,-341.0,-141.0
-208.0,-54.0,1486.0
-390.0,1289.0,-17.0
-241.0,1284.0,1506.0
-116.0,50.0,-356.0
-392.0,-141.0,-311.0
-107.0,178.0,-329.0
-267.0,-1.0,1282.0
-601.0,-148.0,1689.0
-132.0,-159.0,1491.0
-356.0,1287.0,1286.0
-266.0,111.0,1317.0
-392.0,-311.0,-150.0
-207.0,272.0,1293.0
-356.0,-69.0,-69.0
-259.0,-356.0,-374.0
438.0,-293.0,-356.0
-356.0,-374.0,-374.0
239.0,270.0,1486.0
-293.0,-105.0,1320.0
1497.0,-338.0,-356.0
-230.0,-392.0,1285.0
-302.0,-114.0,73.0
-159.0,1278.0,1319.0
102.0,-338.0,1296.0
1701.0,-105.0,1477.0
202.0,1487.0,-168.0
1498.0,66.0,-233.0
-87.0,-338.0,84.0
-150.0,128.0,1518.0
-392.0,-329.0,84.0
182.0,145.0,1302.0
-374.0,39.0,-257.0
1496.0,1301.0,1492.0
-302.0,1499.0,-195.0
1738.0,1288.0,-356.0
-356.0,1741.0,27.0
39.0,1705.0,1523.0
1497.0,1319.0,-329.0
1516.0,-98.0,1518.0
-392.0,-105.0,1495.0
-224.0,99.0,1301.0
-230.0,-311.0,-374.0
-311.0,-87.0,-277.0
-153.0,-186.0,1285.0
-87.0,401.0,1272.0
66.0,21.0,1711.0
245.0,1277.0,1296.0
-356.0,1322.0,1283.0
1293.0,1295.0,1512.0
-320.0,1279.0,1292.0
-204.0,1285.0,1297.0
3.0,-302.0,1327.0
222.0,1300.0,1326.0
53.0,1271.0,1487.0
136.0,1745.0,-329.0
-52.0,-293.0,1494.0
-329.0,1302.0,24.0
1337.0,270.0,-347.0
-203.0,-293.0,229.0
190.0,1489.0,1504.0
-293.0,1292.0,1521.0
1296.0,1319.0,-311.0
-356.0,-121.0,1296.0
1296.0,1304.0,66.0
-266.0,-96.0,-329.0
44.0,-392.0,-212.0
1294.0,-150.0,-114.0
-356.0,-293.0,223.0
85.0,1296.0,-114.0
-159.0,-356.0,-241.0
225.0,1291.0,62.0
1486.0,1494.0,1502.0
-203.0,1318.0,1273.0
1722.0,1494.0,-392.0
-149.0,1486.0,1312.0
-270.0,1494.0,1279.0
-320.0,1281.0,1300.0
432.0,1292.0,1296.0
1317.0,1495.0,-338.0
128.0,1507.0,1495.0
-329.0,-73.0,1490.0
102.0,1294.0,-186.0
-69.0,-183.0,1337.0
1726.0,1293.0,1294.0
1327.0,1296.0,1481.0
-27.0,-266.0,-141.0
-239.0,199.0,1291.0
-392.0,-338.0,-230.0
1732.0,-302.0,1498.0
1532.0,1309.0,-236.0
-374.0,423.0,-320.0
-221.0,-311.0,-392.0
222.0,1337.0,-230.0
-311.0,155.0,-374.0
-356.0,-320.0,1296.0
-329.0,-329.0,1288.0
-356.0,1294.0,1289.0
48.0,1292.0,1297.0
-302.0,1271.0,1493.0
-329.0,1489.0,39.0
-338.0,1296.0,204.0
-56.0,-186.0,84.0
1296.0,1472.0,1291.0
-177.0,211.0,16.0
-320.0,-356.0,111.0
1327.0,269.0,1488.0
-203.0,1297.0,1913.0
-257.0,-392.0,1489.0
-27.0,-293.0,1287.0
-401.0,-392.0,1496.0
-392.0,-288.0,1498.0
194.0,-392.0,1291.0
-257.0,1310.0,1734.0
-141.0,-392.0,1319.0
