OS-lambda-0.9,OS-lambda-0.45,OS-lambda-0.0
-1463.0,-432.0,1544.0
-1126.0,1228.0,-323.0
-161.0,1274.0,1470.0
-107.0,1243.0,1201.0
-329.0,-160.0,-468.0
-261.0,-311.0,1679.0
-132.0,1524.0,-125.0
103.0,-168.0,1370.0
-392.0,-266.0,1293.0
-374.0,-195.0,1624.0
-320.0,-150.0,128.0
-356.0,-311.0,-250.0
-302.0,-338.0,1079.0
-289.0,245.0,1384.0
-132.0,-112.0,1665.0
-356.0,1813.0,30.0
-712.0,237.0,1236.0
-329.0,18.0,-329.0
-486.0,-329.0,-3.0
-329.0,1108.0,-175.0
-329.0,314.0,-38.0
-320.0,1280.0,-266.0
-111.0,82.0,-308.0
-296.0,-320.0,1197.0
-356.0,-105.0,126.0
-374.0,-176.0,-410.0
-1127.0,-293.0,-243.0
-140.0,1209.0,1534.0
-266.0,-302.0,1158.0
-132.0,-320.0,1132.0
-311.0,-293.0,1365.0
-338.0,-87.0,163.0
-233.0,1234.0,22.0
-143.0,-356.0,113.0
-498.0,-200.0,-227.0
-220.0,-374.0,1285.0
-45.0,1274.0,1232.0
-374.0,-186.0,1123.0
-450.0,-36.0,-285.0
-392.0,-329.0,-365.0
-401.0,-105.0,-71.0
-424.0,1152.0,-338.0
-338.0,-338.0,1683.0
86.0,-356.0,1209.0
-374.0,3.0,1140.0
-168.0,-87.0,-133.0
-329.0,102.0,-88.0
-320.0,-329.0,1104.0
66.0,145.0,-257.0
-377.0,66.0,-140.0
-374.0,1174.0,-141.0
-329.0,111.0,1360.0
-392.0,-150.0,-302.0
-397.0,-392.0,-105.0
-302.0,-401.0,1164.0
-82.0,1527.0,1297.0
57.0,-230.0,1261.0
-344.0,1490.0,119.0
-170.0,1288.0,1266.0
-356.0,1547.0,1061.0
-311.0,1494.0,-20.0
-176.0,1330.0,1511.0
-293.0,-141.0,1300.0
-71.0,83.0,1533.0
-320.0,-257.0,48.0
-89.0,-338.0,26.0
-204.0,-141.0,1292.0
-356.0,-374.0,180.0
-200.0,1699.0,1498.0
-330.0,1288.0,1695.0
-135.0,31.0,1297.0
-302.0,-356.0,1489.0
