OS-lambda-0.9,OS-lambda-0.45,OS-lambda-0.0
-302.0,-325.0,-430.0
1720.0,-867.0,1275.0
-356.0,1223.0,-2.0
-257.0,1297.0,1322.0
-105.0,-293.0,1241.0
-59.0,-28.0,-320.0
-293.0,-293.0,1243.0
1738.0,1446.0,-212.0
-311.0,-293.0,1132.0
-338.0,1373.0,1261.0
-320.0,1469.0,1106.0
-392.0,-356.0,1231.0
-329.0,581.0,1131.0
1531.0,-338.0,1216.0
1525.0,223.0,1342.0
-150.0,-221.0,1381.0
3.0,-212.0,-195.0
1708.0,169.0,241.0
-302.0,1259.0,-132.0
1332.0,-374.0,-141.0
1530.0,245.0,234.0
-114.0,-430.0,1195.0
-329.0,-327.0,1141.0
-69.0,-153.0,1179.0
-130.0,-374.0,1145.0
-45.0,-329.0,1305.0
-491.0,-293.0,1493.0
-415.0,-338.0,-327.0
-329.0,1173.0,1300.0
-561.0,-374.0,1404.0
-168.0,-195.0,83.0
-313.0,1443.0,1463.0
-342.0,1172.0,1200.0
-196.0,1212.0,1409.0
-329.0,129.0,1279.0
-170.0,1268.0,1227.0
33.0,-16.0,-320.0
-157.0,1492.0,-87.0
-220.0,-356.0,1455.0
-338.0,84.0,1245.0
-392.0,128.0,-238.0
-124.0,251.0,378.0
-329.0,-392.0,-392.0
-374.0,-356.0,48.0
-293.0,-45.0,-320.0
-196.0,-176.0,-74.0
-356.0,-15.0,23.0
-215.0,57.0,83.0
-25.0,1290.0,1276.0
-374.0,66.0,1053.0
-338.0,-392.0,131.0
-203.0,-338.0,1439.0
-311.0,-374.0,1247.0
-374.0,462.0,1263.0
-311.0,1732.0,-31.0
183.0,21.0,-142.0
-293.0,-141.0,257.0
-186.0,1547.0,-320.0
23.0,-123.0,1273.0
-392.0,-184.0,17.0
106.0,-392.0,1226.0
-195.0,-392.0,1292.0
-159.0,113.0,-186.0
-374.0,-203.0,42.0
-392.0,-69.0,1512.0
-338.0,-212.0,19.0
-266.0,-15.0,1189.0
-150.0,-275.0,1344.0
21.0,-38.0,1276.0
-392.0,-288.0,1291.0
-132.0,-87.0,1297.0
-430.0,-266.0,1502.0
-423.0,-176.0,1541.0
-338.0,-320.0,-80.0
-374.0,-186.0,-215.0
-329.0,57.0,-392.0
-356.0,171.0,-356.0
1328.0,-69.0,1516.0
-126.0,102.0,1530.0
1332.0,1499.0,-392.0
12.0,-320.0,-45.0
1535.0,-236.0,-293.0
92.0,-320.0,-392.0
-195.0,-329.0,16.0
-401.0,-212.0,184.0
1532.0,-329.0,-25.0
1531.0,-266.0,1695.0
-356.0,1333.0,1719.0
-356.0,-230.0,1337.0
-70.0,255.0,1291.0
-212.0,-329.0,1714.0
-169.0,-338.0,136.0
-356.0,-338.0,-27.0
-280.0,-203.0,1487.0
-275.0,1495.0,1293.0
-302.0,1532.0,1527.0
-356.0,1327.0,1315.0
-236.0,-48.0,1291.0
1332.0,1326.0,1286.0
-212.0,140.0,1537.0
-392.0,-356.0,1732.0
-320.0,1317.0,1516.0
-612.0,1334.0,-329.0
-137.0,1536.0,1532.0
-374.0,175.0,1532.0
-332.0,-311.0,-163.0
-338.0,-150.0,1532.0
-320.0,1282.0,-329.0
-306.0,492.0,1496.0
-320.0,687.0,-160.0
-21.0,145.0,-221.0
-72.0,1532.0,1296.0
-392.0,279.0,-356.0
-356.0,270.0,3.0
198.0,-132.0,-311.0
1521.0,-189.0,-311.0
1725.0,-356.0,-6.0
-338.0,1732.0,-40.0
-392.0,1733.0,1284.0
-338.0,1291.0,-150.0
-229.0,-320.0,-159.0
-293.0,-311.0,1290.0
-392.0,-320.0,1294.0
-338.0,1279.0,1496.0
-115.0,102.0,1275.0
-494.0,416.0,1272.0
-356.0,-53.0,1484.0
180.0,-320.0,1334.0
42.0,-87.0,1715.0
-41.0,228.0,1329.0
-374.0,397.0,1471.0
-117.0,-320.0,-356.0
-207.0,-320.0,-45.0
-356.0,-392.0,-221.0
-216.0,128.0,-186.0
-401.0,1296.0,1520.0
-249.0,1295.0,1316.0
-40.0,34.0,1469.0
-250.0,-356.0,-349.0
-109.0,-186.0,-14.0
-1958.0,56.0,1296.0
-329.0,-374.0,1531.0
-329.0,1503.0,1495.0
-129.0,1696.0,-320.0
-186.0,38.0,1494.0
3.0,-71.0,1290.0
-440.0,-138.0,1262.0
-392.0,-392.0,-14.0
-123.0,-374.0,1301.0
-230.0,-78.0,-320.0
-123.0,-221.0,1295.0
267.0,-329.0,1500.0
-392.0,-159.0,240.0
-374.0,1333.0,-356.0
-338.0,1294.0,1488.0
1294.0,1523.0,1489.0
-356.0,1296.0,1296.0
-257.0,-239.0,1296.0
-392.0,-311.0,1284.0
-141.0,1320.0,462.0
-195.0,-392.0,1516.0
1301.0,1495.0,-195.0
-329.0,1295.0,1494.0
1492.0,-338.0,-27.0
-87.0,1295.0,1298.0
1532.0,1296.0,150.0
111.0,1293.0,-195.0
-329.0,1489.0,1265.0
-338.0,1507.0,-266.0
-392.0,1296.0,1293.0
-168.0,1284.0,-87.0
57.0,-392.0,-27.0
-195.0,-320.0,1685.0
-195.0,-356.0,1261.0
111.0,16.0,1497.0
-311.0,1318.0,-356.0
1296.0,102.0,1290.0
-132.0,-329.0,-356.0
-320.0,-392.0,-338.0
-186.0,-338.0,-320.0
1332.0,-356.0,-293.0
-87.0,-329.0,1491.0
-54.0,1331.0,1491.0
-87.0,1326.0,180.0
1285.0,1480.0,1305.0
-338.0,1283.0,-11.0
-401.0,1296.0,1296.0
-338.0,-45.0,-338.0
-356.0,-401.0,1475.0
-64.0,1478.0,-356.0
-212.0,-320.0,427.0
-87.0,1294.0,-148.0
-374.0,-203.0,231.0
-320.0,-302.0,1488.0
-374.0,-203.0,1501.0
1523.0,-195.0,-329.0
-293.0,-302.0,1523.0
-311.0,1533.0,1314.0
-87.0,1719.0,1279.0
-329.0,1525.0,1291.0
136.0,32.0,1299.0
1313.0,-272.0,1309.0
1297.0,99.0,1720.0
463.0,-105.0,-97.0
-401.0,-186.0,1259.0
1296.0,-329.0,-186.0
-203.0,-141.0,-329.0
-329.0,-239.0,-164.0
-356.0,1495.0,1486.0
12.0,53.0,1536.0
-123.0,1510.0,-311.0
-311.0,1305.0,1288.0
-374.0,-27.0,1520.0
-1235.0,-186.0,-87.0
-401.0,-329.0,-341.0
-329.0,-329.0,1723.0
-356.0,1293.0,-320.0
-230.0,-132.0,1495.0
84.0,-54.0,1947.0
42.0,163.0,405.0
-182.0,1293.0,1280.0
-233.0,-392.0,1300.0
38.0,-392.0,1304.0
-293.0,-329.0,1287.0
1295.0,-320.0,-320.0
-329.0,1698.0,1506.0
1529.0,43.0,1291.0
56.0,1482.0,1275.0
-127.0,1534.0,1284.0
-219.0,1494.0,1290.0
-219.0,-105.0,-105.0
