OS-lambda-0.9,OS-lambda-0.45,OS-lambda-0.0
-224.0,-512.0,-559.0
-233.0,-1002.0,-2076.0
-392.0,-492.0,-506.0
-330.0,-648.0,-897.0
-217.0,-22.0,-949.0
-153.0,-1085.0,1776.0
-230.0,132.0,-334.0
-226.0,-93.0,1947.0
-356.0,1078.0,1098.0
-356.0,-36.0,1763.0
-338.0,1336.0,84.0
-320.0,1511.0,-320.0
-79.0,1430.0,83.0
-392.0,-307.0,-338.0
-199.0,-239.0,116.0
-374.0,128.0,1314.0
-361.0,-105.0,-62.0
-149.0,-320.0,1310.0
-38.0,-82.0,-293.0
29.0,249.0,1391.0
-401.0,-374.0,1517.0
-311.0,-320.0,1237.0
-330.0,-356.0,1272.0
-175.0,1701.0,-338.0
-401.0,1243.0,1071.0
-392.0,-392.0,1233.0
-356.0,-230.0,1264.0
-198.0,-34.0,-168.0
-221.0,-87.0,90.0
-399.0,111.0,999.0
-278.0,-338.0,1247.0
-186.0,1186.0,-374.0
-293.0,-392.0,-267.0
-802.0,1240.0,1240.0
-29.0,1361.0,1671.0
-244.0,-374.0,967.0
-356.0,-239.0,1312.0
-311.0,-15.0,18.0
-290.0,-176.0,-81.0
-17.0,-356.0,1290.0
-329.0,-179.0,1202.0
-320.0,3.0,-302.0
-366.0,1405.0,1219.0
-160.0,194.0,1350.0
22.0,1123.0,125.0
-145.0,71.0,1333.0
-456.0,-338.0,111.0
-132.0,-12.0,26.0
-88.0,-320.0,1159.0
-338.0,1160.0,1462.0
-320.0,40.0,-186.0
-389.0,-320.0,85.0
-163.0,-338.0,-177.0
-426.0,1101.0,-356.0
-217.0,1407.0,-139.0
3.0,1236.0,154.0
-356.0,-356.0,1197.0
-329.0,1179.0,-120.0
-55.0,1186.0,1189.0
-356.0,1293.0,1437.0
-374.0,63.0,-312.0
-293.0,-70.0,-339.0
-218.0,1043.0,138.0
-392.0,-293.0,1419.0
-161.0,-257.0,-338.0
-401.0,-329.0,-113.0
-392.0,1293.0,-338.0
-120.0,1250.0,274.0
-251.0,1144.0,1496.0
-151.0,314.0,1711.0
-118.0,1283.0,-302.0
-279.0,-302.0,-150.0
-329.0,-331.0,-329.0
-7.0,1453.0,1290.0
-230.0,1246.0,-5.0
-226.0,153.0,1301.0
-221.0,130.0,1529.0
-134.0,-392.0,1297.0
-159.0,193.0,-293.0
-329.0,194.0,1529.0
-19.0,-392.0,1723.0
-37.0,-356.0,-311.0
-109.0,-374.0,-392.0
-403.0,-69.0,1698.0
-456.0,2.0,1486.0
-321.0,1320.0,-356.0
-176.0,1236.0,1301.0
-356.0,1206.0,1498.0
-328.0,1135.0,-293.0
-392.0,1210.0,-392.0
-329.0,-199.0,-36.0
-237.0,21.0,-392.0
-271.0,-15.0,1459.0
-166.0,154.0,1309.0
-356.0,-329.0,1286.0
-106.0,317.0,-312.0
-401.0,-338.0,1331.0
-356.0,-320.0,21.0
-329.0,1502.0,1290.0
-235.0,-329.0,18.0
-392.0,84.0,-572.0
-216.0,-401.0,1306.0
-145.0,-239.0,1283.0
-279.0,102.0,1492.0
-98.0,-329.0,1278.0
77.0,163.0,-356.0
-886.0,1296.0,1491.0
-356.0,-311.0,1706.0
-721.0,1295.0,1302.0
-210.0,-356.0,1295.0
-338.0,-222.0,1316.0
-320.0,1528.0,9.0
27.0,-266.0,1307.0
-55.0,1499.0,1287.0
-392.0,-230.0,1258.0
-329.0,-329.0,1296.0
-195.0,-302.0,1723.0
-311.0,-371.0,1503.0
1530.0,-257.0,1736.0
-239.0,-230.0,1277.0
-15.0,-123.0,1497.0
1317.0,1317.0,1296.0
-392.0,259.0,111.0
-293.0,-374.0,-266.0
-248.0,1291.0,1498.0
-356.0,-203.0,1520.0
250.0,-329.0,-392.0
1305.0,-230.0,-325.0
-311.0,1296.0,1293.0
-320.0,-230.0,1499.0
-356.0,-374.0,-356.0
-30.0,-87.0,1292.0
-114.0,-374.0,1489.0
1289.0,-293.0,1498.0
-302.0,1317.0,1546.0
-392.0,-392.0,-165.0
-329.0,1493.0,1525.0
-392.0,-311.0,1494.0
1297.0,-105.0,1280.0
-374.0,-392.0,1278.0
-239.0,153.0,1490.0
-311.0,406.0,-311.0
-183.0,1303.0,1244.0
-784.0,-392.0,1281.0
-903.0,-105.0,-320.0
-150.0,-69.0,1515.0
-329.0,-392.0,-325.0
