OS-lambda-0.9,OS-lambda-0.45,OS-lambda-0.0
-124.0,-901.0,-3058.0
-188.0,-1072.0,-835.0
-127.0,-562.0,-999.0
-533.0,-514.0,-65.0
-392.0,1462.0,-408.0
-320.0,1163.0,1244.0
-113.0,-22.0,1474.0
-320.0,1155.0,1242.0
-224.0,1444.0,1162.0
-219.0,1227.0,-266.0
-35.0,1457.0,-331.0
-516.0,198.0,1041.0
-302.0,1207.0,1482.0
-176.0,-159.0,1160.0
-146.0,1215.0,1224.0
-234.0,-374.0,199.0
-187.0,-257.0,-356.0
-320.0,113.0,1305.0
-392.0,1244.0,-345.0
-356.0,1249.0,1731.0
-374.0,1228.0,-302.0
-79.0,1225.0,21.0
-223.0,-295.0,111.0
-374.0,1287.0,-374.0
-182.0,367.0,1731.0
-312.0,1210.0,-356.0
-561.0,1211.0,-329.0
-581.0,1343.0,-311.0
-329.0,-293.0,29.0
-282.0,183.0,-36.0
-190.0,1520.0,-374.0
-338.0,1117.0,-203.0
-219.0,1395.0,1728.0
-159.0,1174.0,-27.0
-311.0,1281.0,-14.0
-338.0,-329.0,-36.0
-320.0,1330.0,-239.0
-130.0,-159.0,1541.0
-374.0,-30.0,1728.0
-218.0,66.0,1737.0
-103.0,1732.0,1512.0
-320.0,1488.0,1722.0
-147.0,1282.0,1492.0
-148.0,1286.0,-230.0
-329.0,-338.0,-302.0
-374.0,1278.0,1339.0
-141.0,1293.0,1283.0
-392.0,-69.0,1287.0
-626.0,1334.0,1295.0
-393.0,1526.0,12.0
-320.0,1282.0,1528.0
-252.0,442.0,1318.0
-187.0,1293.0,1311.0
-237.0,-293.0,1528.0
15.0,1299.0,1497.0
-257.0,-356.0,1310.0
-141.0,-120.0,1297.0
-112.0,1296.0,1291.0
-122.0,89.0,198.0
-329.0,1734.0,73.0
-338.0,1498.0,1293.0
-338.0,-27.0,1514.0
-191.0,-25.0,-306.0
-588.0,1529.0,-186.0
-750.0,-108.0,1493.0
-288.0,-186.0,1495.0
-36.0,-374.0,1279.0
-54.0,1728.0,1484.0
-320.0,1491.0,192.0
-339.0,1505.0,1329.0
-424.0,1289.0,1295.0
-311.0,-186.0,-313.0
-320.0,-392.0,1714.0
-872.0,181.0,-248.0
-392.0,1482.0,-348.0
60.0,-62.0,1283.0
-356.0,-401.0,-356.0
-108.0,-25.0,1323.0
-32.0,1299.0,1535.0
-203.0,-302.0,-320.0
-223.0,1478.0,1498.0
-644.0,1316.0,1483.0
-320.0,-101.0,-329.0
-356.0,-338.0,1293.0
-302.0,102.0,-200.0
84.0,1306.0,-27.0
-232.0,1294.0,-329.0
-293.0,-392.0,-312.0
-27.0,-302.0,1291.0
-203.0,48.0,-302.0
-293.0,1531.0,-320.0
-356.0,-247.0,-123.0
-293.0,-239.0,39.0
-186.0,48.0,-221.0
-238.0,-329.0,1297.0
-54.0,-374.0,1291.0
-338.0,21.0,1280.0
1532.0,-123.0,1716.0
1334.0,-356.0,-356.0
1293.0,1326.0,1527.0
-125.0,1932.0,1541.0
-105.0,1326.0,109.0
5.0,1723.0,1292.0
1492.0,1497.0,1533.0
39.0,145.0,1489.0
57.0,-201.0,-392.0
-171.0,61.0,1313.0
-338.0,-320.0,1522.0
-266.0,-311.0,1495.0
1319.0,1493.0,1273.0
-230.0,121.0,1296.0
-51.0,1274.0,111.0
-329.0,2099.0,1319.0
-329.0,1327.0,1505.0
-215.0,1305.0,1293.0
-356.0,-356.0,1282.0
-320.0,1547.0,1294.0
-105.0,1322.0,-311.0
-374.0,-320.0,1295.0
-195.0,-356.0,222.0
1732.0,1318.0,-392.0
-392.0,1290.0,-323.0
-392.0,1301.0,-409.0
1530.0,1287.0,-324.0
-257.0,1284.0,-685.0
-356.0,1296.0,-329.0
-374.0,237.0,1297.0
1728.0,1287.0,1333.0
-374.0,1540.0,-224.0
-157.0,1498.0,-56.0
-318.0,1294.0,1305.0
-283.0,257.0,128.0
-121.0,1296.0,1496.0
-320.0,1286.0,1313.0
-329.0,651.0,1281.0
-392.0,1283.0,1509.0
-392.0,1337.0,1280.0
1276.0,1739.0,1291.0
201.0,1332.0,1329.0
-212.0,1285.0,248.0
1308.0,1329.0,-338.0
-320.0,1522.0,-15.0
127.0,-338.0,1301.0
-329.0,-18.0,1252.0
-281.0,1474.0,1293.0
-320.0,1719.0,1287.0
