OS-lambda-0.9,OS-lambda-0.45,OS-lambda-0.0
-261.0,-1212.0,1541.0
1532.0,-563.0,-553.0
-293.0,-577.0,59.0
-593.0,889.0,1109.0
-329.0,1326.0,1310.0
-329.0,-278.0,1254.0
-329.0,19.0,222.0
-338.0,992.0,489.0
-130.0,1449.0,1659.0
-326.0,-302.0,962.0
-356.0,-293.0,1718.0
-100.0,-45.0,1210.0
-1091.0,1304.0,1150.0
-329.0,337.0,-329.0
60.0,1309.0,1237.0
-283.0,-471.0,1394.0
-356.0,-320.0,262.0
-302.0,-214.0,1312.0
-168.0,1579.0,-329.0
-365.0,1489.0,-374.0
-111.0,1368.0,1174.0
-329.0,1107.0,-401.0
-140.0,1282.0,1277.0
-229.0,50.0,-330.0
-320.0,39.0,-87.0
-110.0,894.0,1429.0
-293.0,-234.0,1344.0
-338.0,1144.0,-53.0
-204.0,1182.0,-2.0
-329.0,1235.0,1088.0
-136.0,-374.0,1406.0
-81.0,108.0,1151.0
5.0,-311.0,-130.0
-184.0,1508.0,-87.0
-338.0,1471.0,-14.0
-201.0,-189.0,1270.0
-356.0,1408.0,1277.0
-356.0,1668.0,904.0
-260.0,17.0,1074.0
-374.0,-222.0,-305.0
-322.0,1285.0,-230.0
-335.0,3.0,1168.0
-302.0,1104.0,1310.0
-163.0,-357.0,1442.0
-194.0,-392.0,1408.0
-393.0,1224.0,1256.0
-356.0,1606.0,1230.0
-3656.0,1264.0,-311.0
-230.0,-223.0,-275.0
-338.0,-356.0,-320.0
-196.0,-302.0,-356.0
-320.0,-311.0,-293.0
1731.0,-303.0,1494.0
-392.0,1066.0,1489.0
-329.0,1246.0,-392.0
-320.0,199.0,130.0
-356.0,-284.0,-150.0
-207.0,-356.0,1366.0
-272.0,-356.0,208.0
-154.0,1279.0,1185.0
-72.0,1481.0,143.0
-338.0,1432.0,1172.0
-194.0,179.0,1200.0
-293.0,-230.0,89.0
-291.0,-329.0,-33.0
-104.0,-221.0,1255.0
-245.0,97.0,1284.0
-356.0,-356.0,-374.0
-470.0,1534.0,1495.0
-296.0,1332.0,-338.0
-392.0,1733.0,111.0
-336.0,1324.0,1470.0
-184.0,-320.0,1288.0
-506.0,-329.0,1279.0
-374.0,1305.0,1485.0
-521.0,1287.0,1272.0
-564.0,-392.0,-356.0
-311.0,-374.0,1285.0
-221.0,-320.0,1330.0
-350.0,258.0,57.0
-329.0,-392.0,-54.0
-320.0,1477.0,-374.0
-311.0,-356.0,1482.0
-128.0,1324.0,1293.0
-238.0,1497.0,1296.0
-308.0,1323.0,-9.0
-311.0,-311.0,1536.0
-159.0,-150.0,48.0
-149.0,1494.0,1493.0
-359.0,1322.0,1485.0
27.0,1301.0,1482.0
18.0,-320.0,1296.0
-291.0,-195.0,1282.0
-311.0,-392.0,-338.0
-186.0,1502.0,1505.0
-340.0,261.0,-47.0
-374.0,-195.0,-338.0
-329.0,1490.0,-248.0
-223.0,1927.0,1483.0
-49.0,1292.0,1286.0
70.0,-146.0,-329.0
-195.0,-392.0,1497.0
-302.0,1332.0,1291.0
-320.0,-392.0,1299.0
-159.0,-374.0,-320.0
-117.0,34.0,1295.0
-320.0,-28.0,1488.0
-293.0,-392.0,1287.0
-335.0,-45.0,1291.0
-117.0,-338.0,1487.0
-1330.0,-356.0,1302.0
-356.0,-338.0,63.0
-356.0,1473.0,-141.0
-253.0,1476.0,1475.0
-356.0,1308.0,-248.0
-320.0,30.0,478.0
-212.0,-212.0,-904.0
-2707.0,-401.0,-311.0
110.0,-105.0,1294.0
-392.0,48.0,-156.0
-30.0,1295.0,-302.0
283.0,1290.0,-53.0
-262.0,1498.0,1286.0
-9.0,-329.0,1489.0
-329.0,185.0,1484.0
-136.0,1487.0,1718.0
1532.0,1288.0,1283.0
-236.0,1296.0,-374.0
-374.0,1289.0,-392.0
1527.0,-313.0,431.0
-45.0,1493.0,-108.0
-228.0,1293.0,-320.0
-302.0,1531.0,1518.0
-392.0,-529.0,-118.0
-320.0,1495.0,-221.0
-293.0,171.0,204.0
1291.0,1290.0,1282.0
-239.0,-28.0,1515.0
-302.0,1296.0,1488.0
-324.0,-236.0,1295.0
-275.0,1295.0,-374.0
-356.0,1300.0,1295.0
-230.0,107.0,-320.0
-136.0,-356.0,1516.0
-36.0,-374.0,-26.0
39.0,-311.0,179.0
1292.0,1270.0,1296.0
-521.0,-392.0,1490.0
-311.0,3.0,12.0
-302.0,1708.0,-114.0
-112.0,-392.0,1293.0
-338.0,-356.0,1734.0
-356.0,-392.0,-392.0
-154.0,66.0,1288.0
-329.0,-329.0,1291.0
-392.0,444.0,1938.0
-156.0,-392.0,1296.0
-374.0,-186.0,-329.0
1290.0,-338.0,1317.0
1493.0,111.0,1336.0
1296.0,1537.0,1296.0
42.0,171.0,40.0
3.0,1293.0,1484.0
-255.0,214.0,1291.0
1308.0,-69.0,-275.0
-126.0,48.0,1510.0
6.0,-356.0,1491.0
-374.0,1492.0,-340.0
-293.0,1729.0,-15.0
-293.0,-87.0,1320.0
-461.0,1281.0,-356.0
-321.0,-213.0,1292.0
-254.0,-55.0,-392.0
-361.0,-161.0,-78.0
-69.0,205.0,1520.0
-1562.0,1485.0,-198.0
-374.0,242.0,1296.0
-208.0,-71.0,1493.0
16.0,1501.0,-120.0
-392.0,898.0,-320.0
-356.0,1296.0,1534.0
