OS-lambda-0.9,OS-lambda-0.45,OS-lambda-0.0
-1478.0,-1118.0,-366.0
516.0,-171.0,-431.0
-293.0,135.0,-431.0
-249.0,-356.0,-731.0
-216.0,55.0,-3501.0
-329.0,-392.0,-1177.0
680.0,-110.0,-477.0
-356.0,-356.0,-433.0
1318.0,1681.0,1349.0
3.0,449.0,1406.0
51.0,-210.0,1292.0
-184.0,-392.0,1199.0
-230.0,1088.0,-67.0
-320.0,1277.0,239.0
-266.0,-338.0,-76.0
-127.0,1191.0,133.0
-214.0,2.0,1333.0
91.0,-338.0,1912.0
-293.0,-230.0,114.0
-266.0,1476.0,193.0
-320.0,1272.0,1323.0
-255.0,1336.0,-159.0
-224.0,1419.0,-45.0
-320.0,1470.0,-87.0
-21.0,-203.0,1296.0
-424.0,-87.0,-129.0
-338.0,-235.0,-293.0
-239.0,1301.0,-28.0
-83.0,1430.0,1486.0
-225.0,1238.0,1710.0
-313.0,-45.0,-356.0
-276.0,-401.0,312.0
-306.0,-269.0,1509.0
-34.0,-239.0,1696.0
-556.0,-203.0,1486.0
-266.0,-105.0,1522.0
-392.0,-679.0,1295.0
-123.0,1454.0,1726.0
-380.0,14.0,1319.0
-320.0,-189.0,-141.0
-193.0,-576.0,-132.0
-373.0,1414.0,1289.0
-139.0,968.0,1287.0
-203.0,83.0,1295.0
-214.0,-45.0,1495.0
-320.0,1590.0,1489.0
-177.0,1095.0,-311.0
-302.0,830.0,1298.0
-230.0,1280.0,1514.0
-221.0,1458.0,7.0
-36.0,1187.0,1301.0
1272.0,1203.0,1528.0
-275.0,-356.0,1489.0
-392.0,-275.0,1335.0
1500.0,-302.0,1338.0
-320.0,1658.0,1294.0
10.0,-329.0,1336.0
-185.0,1497.0,-374.0
-231.0,-329.0,265.0
-297.0,1330.0,-164.0
-152.0,1531.0,1311.0
30.0,1723.0,1293.0
-112.0,1722.0,398.0
1088.0,-293.0,1305.0
-392.0,1720.0,1299.0
-329.0,1730.0,1291.0
-115.0,73.0,-338.0
-392.0,182.0,-114.0
-302.0,1500.0,1311.0
-217.0,-10.0,-293.0
-131.0,1534.0,1522.0
-145.0,1289.0,-293.0
-196.0,1522.0,-356.0
-152.0,-80.0,1522.0
-159.0,1298.0,-186.0
-356.0,1487.0,-635.0
-415.0,1494.0,1508.0
-186.0,1732.0,-374.0
-168.0,1534.0,1492.0
-356.0,1492.0,1489.0
-15.0,-311.0,1293.0
-27.0,-338.0,1293.0
-1251.0,-177.0,1286.0
-213.0,81.0,1286.0
-168.0,205.0,1296.0
-93.0,-356.0,1275.0
-425.0,134.0,1517.0
-213.0,-320.0,1547.0
-319.0,-311.0,1290.0
-195.0,-266.0,1486.0
-355.0,-392.0,-320.0
-329.0,1534.0,185.0
-380.0,1296.0,1283.0
-293.0,1706.0,-374.0
-311.0,1295.0,-320.0
-329.0,1485.0,1495.0
-229.0,-15.0,-302.0
1528.0,-46.0,-320.0
-212.0,-311.0,1689.0
-374.0,-114.0,1285.0
-320.0,1296.0,-15.0
1529.0,1484.0,-356.0
1291.0,132.0,1268.0
-281.0,1525.0,1494.0
-257.0,-320.0,-28.0
-300.0,-311.0,1713.0
-161.0,-329.0,-320.0
-311.0,-132.0,1315.0
-221.0,-159.0,182.0
-87.0,-230.0,1718.0
1332.0,1498.0,1294.0
-129.0,-293.0,1290.0
-294.0,-293.0,437.0
-265.0,212.0,1514.0
-320.0,-374.0,1302.0
-230.0,1722.0,-267.0
-351.0,-194.0,-105.0
-266.0,1502.0,1285.0
-356.0,-329.0,1305.0
-222.0,-45.0,-401.0
-356.0,425.0,1518.0
-239.0,-329.0,1290.0
-391.0,1288.0,-356.0
-226.0,1743.0,1298.0
1548.0,-329.0,1279.0
-186.0,84.0,1293.0
-71.0,-230.0,1499.0
-993.0,-45.0,1282.0
39.0,248.0,1293.0
-392.0,-392.0,1486.0
-203.0,102.0,-18.0
-202.0,-293.0,-374.0
89.0,-203.0,1298.0
-56.0,-320.0,-329.0
-302.0,107.0,1328.0
193.0,-293.0,1283.0
-320.0,1718.0,1486.0
-190.0,-374.0,381.0
-239.0,284.0,-356.0
-420.0,1294.0,1323.0
-329.0,170.0,38.0
1733.0,1292.0,64.0
-221.0,1501.0,12.0
-329.0,1494.0,-320.0
-356.0,1294.0,1310.0
1294.0,242.0,1285.0
1322.0,-356.0,1292.0
-384.0,-186.0,1262.0
-293.0,1285.0,1291.0
-202.0,1483.0,-88.0
-338.0,1294.0,1470.0
-57.0,1535.0,1519.0
-203.0,1508.0,1291.0
-374.0,-168.0,1283.0
-356.0,86.0,1525.0
-356.0,1282.0,135.0
1501.0,145.0,-39.0
-338.0,39.0,-14.0
-220.0,1537.0,1275.0
-346.0,-15.0,1722.0
-124.0,-356.0,1539.0
1482.0,-213.0,1291.0
1514.0,-320.0,56.0
-338.0,434.0,1475.0
-329.0,642.0,-186.0
-338.0,-392.0,-312.0
-392.0,-212.0,1495.0
-293.0,-87.0,1295.0
-392.0,-329.0,181.0
-36.0,1534.0,-356.0
236.0,-105.0,-63.0
-218.0,-320.0,-356.0
-293.0,-69.0,-293.0
-356.0,182.0,1309.0
-139.0,1706.0,1503.0
-356.0,1521.0,-392.0
1526.0,1302.0,1498.0
232.0,1284.0,221.0
273.0,1299.0,-186.0
143.0,-293.0,-186.0
-338.0,1302.0,-221.0
1738.0,-293.0,1295.0
-239.0,1296.0,1494.0
-329.0,1282.0,-349.0
-311.0,-132.0,1487.0
-392.0,-56.0,1279.0
-221.0,-356.0,1306.0
-141.0,1295.0,1296.0
-230.0,-168.0,-150.0
-320.0,-320.0,1275.0
-150.0,-374.0,-401.0
-142.0,-186.0,-329.0
-240.0,30.0,-374.0
1520.0,1320.0,1292.0
-186.0,182.0,1487.0
-338.0,-218.0,-329.0
-356.0,1484.0,1319.0
-15.0,-230.0,1288.0
-338.0,-356.0,-320.0
1292.0,-374.0,1296.0
-87.0,-203.0,1497.0
-45.0,1276.0,-218.0
-105.0,-320.0,1292.0
-54.0,108.0,1283.0
-132.0,-356.0,1335.0
-205.0,-132.0,72.0
-95.0,-356.0,1489.0
-1090.0,1515.0,-159.0
-311.0,1498.0,1904.0
-356.0,-275.0,1284.0
-235.0,283.0,1308.0
-532.0,435.0,39.0
-121.0,-311.0,-72.0
102.0,-302.0,1289.0
-203.0,-374.0,1538.0
-311.0,-87.0,1306.0
-45.0,-186.0,1296.0
700.0,3.0,111.0
-117.0,1294.0,1480.0
-54.0,1531.0,1303.0
-338.0,1288.0,1490.0
1290.0,1481.0,1283.0
-338.0,-93.0,-374.0
-195.0,-133.0,1519.0
-164.0,-263.0,-180.0
-374.0,163.0,230.0
-356.0,-302.0,1518.0
-320.0,-58.0,-329.0
-329.0,1296.0,-54.0
-356.0,-293.0,1289.0
-46.0,-87.0,-87.0
1294.0,221.0,-48.0
68.0,-221.0,1525.0
1285.0,-37.0,1488.0
160.0,-374.0,-186.0
1942.0,149.0,1498.0
-195.0,1293.0,-15.0
