OS-lambda-0.9,OS-lambda-0.45,OS-lambda-0.0
-134.0,158.0,1741.0
-757.0,-248.0,-150.0
-103.0,1392.0,1445.0
-374.0,-392.0,1031.0
-302.0,-46.0,1387.0
-230.0,1406.0,-187.0
-185.0,1285.0,-392.0
-146.0,1266.0,-28.0
-201.0,1125.0,1434.0
-288.0,-159.0,-374.0
-382.0,-338.0,-27.0
-163.0,1589.0,-41.0
-176.0,1450.0,1194.0
-356.0,1423.0,1169.0
-320.0,213.0,1530.0
-293.0,-356.0,1184.0
-239.0,-73.0,152.0
-244.0,215.0,1383.0
-498.0,1032.0,1520.0
-356.0,1261.0,-98.0
-689.0,1460.0,-320.0
-340.0,1276.0,1355.0
1321.0,257.0,1223.0
-186.0,-87.0,1383.0
-329.0,-248.0,-309.0
50.0,-231.0,1517.0
-560.0,95.0,-2.0
-311.0,1559.0,1384.0
-141.0,-203.0,39.0
-600.0,1497.0,1226.0
-329.0,-338.0,1225.0
-329.0,220.0,84.0
-115.0,1241.0,1166.0
-254.0,1413.0,-234.0
-222.0,1311.0,-239.0
-311.0,1284.0,-183.0
-453.0,88.0,1098.0
-3.0,1164.0,1143.0
-25.0,1206.0,1269.0
-200.0,-374.0,1392.0
-34.0,-356.0,1225.0
-190.0,-329.0,1178.0
-180.0,-320.0,-123.0
-329.0,-212.0,-320.0
-300.0,-302.0,-392.0
-236.0,-320.0,-329.0
-338.0,-338.0,-142.0
-239.0,-392.0,-338.0
-521.0,90.0,1503.0
-356.0,-8.0,82.0
-293.0,1401.0,-392.0
-299.0,1486.0,-493.0
-205.0,-150.0,1270.0
-328.0,1264.0,-184.0
-37.0,1178.0,1280.0
-311.0,-195.0,429.0
-149.0,84.0,1315.0
-262.0,-230.0,1290.0
-374.0,1142.0,1268.0
-392.0,1373.0,1309.0
-521.0,1174.0,66.0
-97.0,1522.0,1663.0
-356.0,1489.0,1702.0
-356.0,1484.0,1491.0
-293.0,1322.0,1533.0
-619.0,1686.0,-356.0
-153.0,1324.0,1290.0
-91.0,1529.0,1320.0
-249.0,-338.0,199.0
-392.0,-69.0,-159.0
-293.0,-320.0,1286.0
-99.0,1502.0,1296.0
-242.0,48.0,-293.0
-338.0,102.0,1492.0
50.0,1538.0,1299.0
-226.0,1296.0,1296.0
-356.0,113.0,1282.0
-37.0,1296.0,66.0
-374.0,1496.0,1291.0
-356.0,-311.0,1299.0
37.0,142.0,-239.0
1528.0,1291.0,1284.0
36.0,1309.0,1520.0
-320.0,1730.0,1498.0
-374.0,-46.0,1293.0
-329.0,1530.0,1489.0
-117.0,1529.0,1285.0
1334.0,-141.0,1298.0
-132.0,1536.0,142.0
-77.0,1511.0,-15.0
-241.0,-500.0,-133.0
-147.0,-114.0,1293.0
-204.0,-329.0,1470.0
-220.0,-132.0,1294.0
-329.0,-4.0,1284.0
-493.0,171.0,1292.0
-279.0,-311.0,1498.0
-153.0,-329.0,1524.0
-233.0,-392.0,1718.0
-219.0,-308.0,-242.0
-211.0,-374.0,1292.0
-571.0,1508.0,1293.0
-512.0,-293.0,216.0
-302.0,-320.0,8.0
-356.0,-320.0,-186.0
111.0,-293.0,124.0
1338.0,17.0,-329.0
1732.0,-320.0,1284.0
1531.0,-230.0,1296.0
-261.0,-320.0,1308.0
-356.0,-320.0,-356.0
-329.0,39.0,1506.0
-704.0,-374.0,1497.0
-311.0,-150.0,1304.0
1331.0,1487.0,-416.0
-392.0,-36.0,64.0
-211.0,-320.0,-356.0
-15.0,-221.0,-143.0
-321.0,1506.0,1509.0
-49.0,-374.0,1282.0
-374.0,-401.0,1307.0
-320.0,-311.0,-311.0
-382.0,15.0,1284.0
-311.0,-374.0,1283.0
-609.0,-248.0,1476.0
1332.0,-72.0,-41.0
-392.0,-230.0,187.0
-356.0,-193.0,-186.0
-214.0,-356.0,1479.0
-356.0,-141.0,1295.0
-112.0,-168.0,1275.0
1535.0,-356.0,-132.0
512.0,-159.0,1335.0
1726.0,-221.0,1481.0
