OS-lambda-0.9,OS-lambda-0.45,OS-lambda-0.0
-293.0,-231.0,132.0
-356.0,-329.0,1294.0
-254.0,179.0,1310.0
-329.0,1513.0,1921.0
-329.0,-236.0,-187.0
-392.0,-356.0,-374.0
1296.0,-211.0,-183.0
1337.0,-320.0,-311.0
-392.0,1301.0,-356.0
-105.0,1516.0,1294.0
-209.0,1288.0,1495.0
-293.0,1520.0,-193.0
-150.0,1488.0,1501.0
-356.0,-392.0,214.0
1491.0,1480.0,1495.0
-302.0,12.0,118.0
-318.0,-329.0,-338.0
-105.0,-230.0,-338.0
-205.0,-87.0,1496.0
85.0,1296.0,39.0
1500.0,-212.0,-293.0
218.0,-392.0,1524.0
84.0,1507.0,-18.0
-209.0,1492.0,-19.0
-568.0,1494.0,1284.0
-223.0,1746.0,1732.0
-101.0,1484.0,1278.0
-338.0,-161.0,-159.0
-77.0,-36.0,1322.0
-135.0,1300.0,1287.0
-530.0,1288.0,-374.0
-311.0,1292.0,-257.0
-311.0,1499.0,1294.0
-239.0,1533.0,1508.0
-392.0,-105.0,1473.0
-401.0,1288.0,48.0
-257.0,335.0,-214.0
-338.0,1515.0,1490.0
-206.0,-100.0,1495.0
-27.0,1288.0,-107.0
1296.0,1310.0,1715.0
207.0,1277.0,1489.0
1294.0,1294.0,1289.0
1491.0,-163.0,1512.0
-132.0,1305.0,-87.0
1294.0,1730.0,1496.0
-36.0,1492.0,1714.0
-320.0,1292.0,1285.0
-356.0,-347.0,237.0
1307.0,-329.0,1311.0
-356.0,207.0,1481.0
-311.0,180.0,66.0
84.0,-195.0,324.0
-356.0,1526.0,-336.0
-239.0,-120.0,1494.0
-266.0,1292.0,1481.0
-356.0,-302.0,-329.0
-356.0,1475.0,1285.0
