OS-lambda-0.9,OS-lambda-0.45,OS-lambda-0.0
-1358.0,1918.0,1738.0
-493.0,1260.0,1183.0
-535.0,-311.0,1171.0
1593.0,-311.0,1292.0
339.0,1239.0,1202.0
111.0,-329.0,1220.0
-197.0,1136.0,-311.0
-356.0,166.0,1303.0
-329.0,-329.0,1429.0
-320.0,1278.0,1378.0
-380.0,1305.0,-293.0
-243.0,1070.0,1382.0
-242.0,-311.0,1268.0
-239.0,1259.0,1138.0
-320.0,-230.0,1293.0
-320.0,-392.0,-211.0
-583.0,66.0,-320.0
-256.0,138.0,15.0
-329.0,1024.0,1251.0
-97.0,82.0,1183.0
-224.0,-374.0,1203.0
-401.0,180.0,1179.0
-31.0,1177.0,1407.0
-320.0,-15.0,1452.0
-257.0,66.0,1613.0
-374.0,-329.0,1582.0
-338.0,1310.0,1675.0
-329.0,1229.0,-109.0
-860.0,1431.0,1447.0
-95.0,-203.0,1481.0
-142.0,-132.0,-22.0
13.0,-212.0,1293.0
-203.0,12.0,-338.0
-338.0,-311.0,1487.0
-356.0,1269.0,16.0
-71.0,-114.0,-293.0
-289.0,1276.0,1379.0
-239.0,-320.0,-295.0
1040.0,23.0,1233.0
3.0,-320.0,1265.0
1229.0,-374.0,1217.0
-69.0,-374.0,1467.0
-293.0,-320.0,1271.0
-356.0,1169.0,1193.0
84.0,1300.0,254.0
-320.0,1306.0,194.0
-338.0,1318.0,-2.0
-302.0,92.0,1245.0
-249.0,1271.0,1191.0
-338.0,-338.0,1326.0
-168.0,-176.0,30.0
-302.0,1193.0,1173.0
1449.0,1263.0,1282.0
-176.0,260.0,919.0
-215.0,-356.0,1247.0
-392.0,-48.0,-116.0
-113.0,1503.0,1267.0
-203.0,1265.0,-52.0
-293.0,1292.0,1290.0
43.0,1284.0,-30.0
-113.0,-320.0,1252.0
-174.0,1295.0,1449.0
-127.0,214.0,-302.0
-329.0,1732.0,12.0
-72.0,-287.0,1306.0
-356.0,1503.0,1296.0
-293.0,-356.0,-132.0
1468.0,-320.0,1504.0
-133.0,-70.0,-265.0
-508.0,-329.0,1515.0
-309.0,1296.0,1527.0
-500.0,30.0,-186.0
-112.0,-186.0,1275.0
-374.0,-356.0,-133.0
-356.0,-266.0,66.0
-215.0,-132.0,1321.0
-338.0,1531.0,272.0
-203.0,-195.0,-186.0
55.0,-312.0,-302.0
-68.0,-401.0,1707.0
-45.0,-392.0,-168.0
48.0,1719.0,-392.0
-374.0,-47.0,-87.0
140.0,1293.0,1497.0
99.0,-374.0,1284.0
-234.0,1528.0,56.0
-109.0,-329.0,1304.0
-328.0,1491.0,1487.0
-80.0,1527.0,1500.0
-982.0,-150.0,1293.0
-160.0,-15.0,1488.0
-392.0,12.0,1300.0
-250.0,1294.0,1484.0
-356.0,-338.0,-195.0
-329.0,1728.0,-39.0
-311.0,1331.0,-326.0
1495.0,1286.0,1528.0
-203.0,-338.0,205.0
37.0,1522.0,-401.0
-392.0,-32.0,-329.0
-389.0,1314.0,113.0
-177.0,1301.0,-311.0
-225.0,46.0,1530.0
-338.0,-338.0,1295.0
-105.0,-65.0,1268.0
-421.0,-392.0,1288.0
-230.0,-40.0,-338.0
-307.0,441.0,1296.0
-293.0,1298.0,62.0
-356.0,-401.0,-195.0
-401.0,-374.0,-221.0
-293.0,-338.0,1288.0
-329.0,1945.0,-302.0
-8.0,1296.0,-162.0
-2107.0,-311.0,1518.0
-98.0,1289.0,1472.0
-338.0,-356.0,-374.0
-329.0,-329.0,1285.0
-191.0,1292.0,1312.0
-203.0,255.0,1286.0
-106.0,-221.0,1262.0
-213.0,-87.0,1491.0
1332.0,-392.0,-374.0
-392.0,1290.0,1477.0
1333.0,1491.0,1273.0
-150.0,1301.0,1278.0
-374.0,1525.0,1336.0
1530.0,1275.0,30.0
-221.0,1515.0,1747.0
-17.0,1327.0,-374.0
-293.0,1516.0,6.0
-311.0,1498.0,-320.0
-159.0,108.0,-320.0
-335.0,1296.0,1327.0
-293.0,1695.0,406.0
-361.0,1689.0,-186.0
-392.0,-27.0,1487.0
-293.0,-152.0,1325.0
-114.0,-338.0,1293.0
204.0,-338.0,-338.0
-356.0,1476.0,1463.0
-320.0,1293.0,1288.0
-133.0,-159.0,-54.0
-392.0,-230.0,-320.0
-356.0,-30.0,1292.0
