OS-lambda-0.9,OS-lambda-0.45,OS-lambda-0.0
-356.0,-320.0,1218.0
-204.0,-329.0,1480.0
-317.0,118.0,1187.0
-329.0,1212.0,1256.0
-261.0,1471.0,1079.0
-542.0,1275.0,1158.0
-111.0,1155.0,1325.0
-205.0,-338.0,1660.0
-392.0,-392.0,1528.0
-340.0,150.0,-320.0
-338.0,-293.0,-302.0
-119.0,1095.0,180.0
-356.0,-150.0,-329.0
-222.0,-186.0,1521.0
-302.0,28.0,1502.0
84.0,-153.0,1717.0
1537.0,1488.0,-293.0
-356.0,1297.0,-311.0
-329.0,-320.0,-311.0
-54.0,1305.0,1489.0
1532.0,149.0,-100.0
1532.0,9.0,-105.0
-329.0,1278.0,1518.0
-215.0,-27.0,1296.0
-311.0,216.0,1297.0
-336.0,85.0,-54.0
-230.0,1498.0,-69.0
-113.0,1502.0,1728.0
-168.0,1267.0,1322.0
-312.0,1677.0,230.0
-311.0,1534.0,1282.0
-114.0,1470.0,1694.0
-150.0,1494.0,21.0
-338.0,-42.0,1312.0
-135.0,1305.0,1320.0
-320.0,-28.0,1496.0
-257.0,-230.0,-230.0
-338.0,-338.0,1294.0
-168.0,-150.0,-338.0
-278.0,1496.0,-243.0
-150.0,1287.0,1721.0
-329.0,-159.0,-186.0
-356.0,243.0,1514.0
-186.0,1528.0,1300.0
1338.0,21.0,1715.0
410.0,185.0,-374.0
-99.0,1504.0,1292.0
-221.0,-329.0,1296.0
1330.0,-324.0,1702.0
1334.0,1521.0,-212.0
-141.0,1297.0,-87.0
-566.0,1296.0,1508.0
-320.0,1297.0,1532.0
-116.0,-392.0,-338.0
-338.0,-329.0,1284.0
-154.0,-356.0,221.0
-320.0,-311.0,-275.0
-356.0,1463.0,-221.0
-186.0,1281.0,-228.0
-374.0,-83.0,1514.0
128.0,386.0,-356.0
-320.0,-293.0,30.0
-329.0,-320.0,-356.0
-203.0,128.0,-308.0
81.0,-320.0,1326.0
1533.0,1296.0,-392.0
1497.0,-392.0,1493.0
-392.0,-356.0,1492.0
1531.0,-275.0,1294.0
-87.0,-356.0,1478.0
1527.0,-374.0,1275.0
1545.0,235.0,-302.0
1724.0,-159.0,1323.0
-329.0,114.0,201.0
-267.0,1335.0,-39.0
-356.0,1517.0,-293.0
-392.0,1296.0,-329.0
-329.0,1271.0,1501.0
-401.0,1283.0,1288.0
21.0,1280.0,1503.0
-320.0,1288.0,1300.0
-392.0,-392.0,1493.0
-183.0,41.0,1508.0
-329.0,-71.0,1498.0
-201.0,-401.0,-338.0
-329.0,66.0,1286.0
-320.0,-293.0,-177.0
1740.0,-186.0,-230.0
-105.0,-356.0,1296.0
-233.0,-186.0,1725.0
204.0,1498.0,1496.0
-374.0,193.0,1289.0
-320.0,1495.0,1266.0
-161.0,-293.0,1277.0
-293.0,-105.0,1476.0
63.0,-356.0,-168.0
1732.0,-356.0,-302.0
-311.0,202.0,-329.0
-356.0,1504.0,175.0
7.0,-155.0,-195.0
-374.0,-15.0,-356.0
-329.0,-401.0,1287.0
1530.0,1287.0,-374.0
-356.0,-69.0,111.0
-302.0,1286.0,1516.0
-392.0,1294.0,-293.0
-356.0,1336.0,392.0
57.0,1297.0,1493.0
-374.0,1477.0,1303.0
66.0,1319.0,-374.0
-123.0,180.0,1294.0
-141.0,-392.0,1292.0
-356.0,211.0,30.0
-392.0,-212.0,1278.0
-266.0,1289.0,1496.0
445.0,-329.0,-39.0
-374.0,145.0,-106.0
-257.0,195.0,1489.0
-32.0,-338.0,1485.0
-320.0,173.0,223.0
-36.0,-374.0,1299.0
-356.0,1297.0,-320.0
-374.0,1701.0,1277.0
-178.0,1276.0,-170.0
-222.0,1291.0,1291.0
-356.0,1535.0,96.0
-356.0,1485.0,-356.0
-392.0,-80.0,1292.0
1313.0,-159.0,-374.0
1301.0,1287.0,1.0
-392.0,1321.0,1292.0
-311.0,211.0,1497.0
70.0,1498.0,1295.0
1288.0,1302.0,-236.0
66.0,1533.0,204.0
-356.0,1292.0,-356.0
1488.0,-320.0,-195.0
-311.0,-320.0,1295.0
-236.0,-311.0,1485.0
340.0,-195.0,1499.0
-329.0,382.0,-202.0
-392.0,-222.0,1711.0
-374.0,1308.0,1497.0
-485.0,1300.0,-230.0
-183.0,1294.0,1280.0
-118.0,1523.0,1283.0
-146.0,1285.0,-338.0
30.0,1271.0,1299.0
-239.0,1282.0,-230.0
-320.0,1319.0,-356.0
-293.0,1489.0,1514.0
-105.0,-69.0,-320.0
-329.0,63.0,-334.0
-36.0,-329.0,-356.0
1314.0,-195.0,23.0
56.0,-302.0,1706.0
-61.0,1297.0,84.0
-392.0,1481.0,1291.0
-320.0,1538.0,1281.0
-257.0,1292.0,1495.0
-408.0,-182.0,1289.0
-104.0,-147.0,1314.0
-425.0,1514.0,1495.0
-184.0,1498.0,1303.0
-439.0,1325.0,1279.0
1478.0,-329.0,1298.0
-36.0,1295.0,1496.0
1261.0,1491.0,1498.0
-356.0,84.0,1486.0
111.0,405.0,1294.0
-114.0,1294.0,1505.0
-54.0,211.0,-320.0
-356.0,128.0,1288.0
1296.0,-293.0,-320.0
-192.0,1296.0,64.0
-293.0,3.0,1294.0
-57.0,1287.0,-293.0
-356.0,1287.0,-37.0
-186.0,-338.0,1330.0
-320.0,1295.0,-302.0
-109.0,1716.0,1294.0
-276.0,1500.0,108.0
-208.0,1272.0,1491.0
-427.0,-293.0,1493.0
-257.0,-59.0,1474.0
-373.0,1296.0,-263.0
1514.0,1285.0,242.0
67.0,183.0,1295.0
154.0,-186.0,1497.0
-329.0,-356.0,1322.0
-338.0,-320.0,-374.0
-195.0,1299.0,1289.0
-239.0,-195.0,-329.0
-329.0,39.0,1490.0
-302.0,-356.0,1510.0
-221.0,-302.0,-374.0
1301.0,-293.0,-266.0
-195.0,89.0,-218.0
-402.0,1504.0,1509.0
-114.0,1287.0,226.0
-338.0,1271.0,1511.0
-273.0,1308.0,1491.0
184.0,1512.0,422.0
-568.0,1496.0,1308.0
-231.0,1699.0,1285.0
-320.0,-405.0,1501.0
-239.0,-311.0,37.0
1293.0,111.0,-356.0
-186.0,387.0,-338.0
-356.0,1320.0,157.0
-338.0,1305.0,-320.0
-221.0,1284.0,1294.0
-302.0,30.0,-266.0
1315.0,-110.0,-320.0
-230.0,1486.0,1534.0
-108.0,1293.0,1496.0
44.0,1299.0,-338.0
-320.0,-275.0,1293.0
-159.0,-105.0,1496.0
1490.0,-374.0,-54.0
-141.0,-15.0,1502.0
180.0,-320.0,1298.0
-258.0,-374.0,1742.0
-15.0,295.0,1296.0
1729.0,1287.0,-220.0
1731.0,1473.0,75.0
1521.0,1494.0,-73.0
332.0,1515.0,1302.0
-320.0,1689.0,1294.0
-320.0,1290.0,-320.0
180.0,1276.0,43.0
-164.0,-27.0,-186.0
-105.0,1294.0,38.0
-392.0,-126.0,1312.0
