OS-lambda-0.9,OS-lambda-0.45,OS-lambda-0.0
-221.0,-302.0,67.0
-101.0,-320.0,1709.0
-87.0,-356.0,1325.0
57.0,-392.0,1297.0
1498.0,39.0,1494.0
1313.0,-320.0,1296.0
-311.0,-195.0,1290.0
-329.0,1504.0,-293.0
-356.0,-329.0,1481.0
-356.0,-374.0,1273.0
-257.0,182.0,1298.0
-159.0,-15.0,1312.0
1524.0,-141.0,1488.0
1296.0,1288.0,1301.0
-311.0,256.0,1287.0
-356.0,-338.0,-110.0
-230.0,84.0,1292.0
-198.0,-230.0,1294.0
-356.0,-69.0,-329.0
-171.0,-266.0,1495.0
-401.0,-329.0,1286.0
-380.0,-311.0,-392.0
-179.0,1293.0,1317.0
145.0,-203.0,1482.0
-236.0,-185.0,1717.0
-212.0,-201.0,204.0
-293.0,-314.0,-203.0
30.0,39.0,212.0
3.0,1497.0,-329.0
1486.0,-230.0,222.0
-25.0,-293.0,-254.0
-211.0,-338.0,1297.0
-311.0,-329.0,1531.0
-111.0,1508.0,1319.0
163.0,-338.0,539.0
-302.0,203.0,-374.0
-338.0,111.0,-206.0
-15.0,-338.0,1286.0
-45.0,39.0,-374.0
1505.0,39.0,-69.0
-320.0,1505.0,1718.0
1296.0,-15.0,1479.0
-241.0,-369.0,1494.0
-87.0,420.0,1275.0
-293.0,-150.0,1255.0
-392.0,186.0,1290.0
-186.0,1707.0,-92.0
1300.0,1290.0,1292.0
1687.0,-392.0,-7.0
223.0,-320.0,-21.0
-583.0,1486.0,-49.0
-186.0,1295.0,1517.0
-392.0,-141.0,-356.0
-150.0,1496.0,-392.0
1300.0,66.0,-206.0
-195.0,1490.0,1500.0
1283.0,1280.0,-123.0
-320.0,100.0,1311.0
30.0,1491.0,1296.0
-239.0,1293.0,-329.0
-347.0,-266.0,-87.0
375.0,1718.0,1302.0
-141.0,-36.0,1288.0
30.0,-329.0,-392.0
-329.0,1503.0,-108.0
12.0,57.0,1500.0
-15.0,1295.0,1488.0
366.0,-356.0,1294.0
-320.0,-329.0,-341.0
1293.0,-329.0,-221.0
1293.0,-293.0,-105.0
-156.0,1339.0,-392.0
-329.0,-275.0,1283.0
-105.0,-392.0,1299.0
-374.0,-248.0,1276.0
3.0,1741.0,1304.0
-311.0,84.0,1296.0
1296.0,-320.0,172.0
-338.0,-159.0,1512.0
-194.0,1315.0,-329.0
201.0,-239.0,1476.0
128.0,-150.0,1296.0
-212.0,1708.0,30.0
84.0,1719.0,-329.0
1494.0,1290.0,1293.0
-338.0,159.0,1473.0
-266.0,-87.0,1289.0
62.0,-338.0,182.0
-670.0,-392.0,1267.0
-178.0,-239.0,-87.0
-296.0,-329.0,-257.0
-221.0,1287.0,12.0
188.0,1517.0,1474.0
1304.0,-303.0,1728.0
-374.0,58.0,-392.0
1319.0,-356.0,131.0
-302.0,-320.0,-356.0
1286.0,-324.0,-302.0
-792.0,1295.0,-392.0
-210.0,1497.0,1295.0
-329.0,5.0,1281.0
-338.0,1294.0,1924.0
1518.0,-329.0,1294.0
-45.0,-356.0,-141.0
-141.0,-185.0,1288.0
48.0,1270.0,18.0
-401.0,-203.0,-293.0
-69.0,-70.0,1311.0
1498.0,1293.0,-374.0
193.0,1290.0,1483.0
-311.0,1530.0,1531.0
-230.0,-36.0,1295.0
-557.0,-374.0,-338.0
-293.0,-356.0,1715.0
-374.0,-329.0,-186.0
1293.0,1292.0,1319.0
-87.0,1296.0,145.0
-87.0,210.0,1286.0
-293.0,170.0,-141.0
-374.0,1284.0,1295.0
189.0,1293.0,1710.0
-392.0,-95.0,1488.0
-302.0,1484.0,-374.0
-356.0,-45.0,1698.0
-311.0,1297.0,-203.0
-64.0,1274.0,-293.0
-703.0,1534.0,1294.0
-320.0,-329.0,1494.0
-251.0,-302.0,1497.0
1296.0,1321.0,1298.0
-866.0,1278.0,1299.0
-87.0,1487.0,1292.0
-392.0,1283.0,1485.0
-356.0,1295.0,57.0
-311.0,-392.0,-293.0
-338.0,-63.0,1497.0
-186.0,1531.0,-147.0
-392.0,-329.0,-374.0
-257.0,-356.0,-356.0
1302.0,-183.0,1301.0
-356.0,-39.0,1495.0
-126.0,-266.0,1504.0
-356.0,1289.0,-333.0
-392.0,1291.0,1308.0
1708.0,1493.0,-186.0
-392.0,1284.0,1281.0
-338.0,-392.0,-365.0
-13.0,145.0,-293.0
-221.0,-212.0,1282.0
-54.0,-320.0,190.0
50.0,-114.0,191.0
84.0,1305.0,-27.0
39.0,1717.0,-320.0
-156.0,1303.0,1461.0
-329.0,1279.0,1707.0
