OS-lambda-0.9,OS-lambda-0.45,OS-lambda-0.0
-356.0,1931.0,-2115.0
-159.0,-222.0,-476.0
-448.0,-195.0,-614.0
-27.0,1645.0,-417.0
-257.0,1287.0,1614.0
-153.0,56.0,1136.0
-392.0,-18.0,-347.0
-220.0,-329.0,1383.0
-113.0,-257.0,1166.0
-124.0,-137.0,-338.0
-338.0,-392.0,1212.0
-634.0,-374.0,-266.0
-302.0,-9.0,-257.0
-314.0,-401.0,-302.0
-169.0,997.0,-322.0
-329.0,-33.0,-451.0
-295.0,-87.0,145.0
-1486.0,1309.0,-186.0
-293.0,188.0,1452.0
-212.0,-87.0,1197.0
-137.0,1261.0,1421.0
-545.0,804.0,-356.0
-392.0,1441.0,1486.0
-268.0,1455.0,199.0
-90.0,-380.0,1233.0
-215.0,-254.0,-195.0
-64.0,-203.0,1196.0
-91.0,1413.0,-293.0
-320.0,1227.0,1477.0
-162.0,1525.0,1309.0
-216.0,5.0,-356.0
-70.0,1397.0,1207.0
-288.0,1323.0,-151.0
-374.0,248.0,-23.0
-94.0,1327.0,1452.0
-176.0,1715.0,1237.0
-249.0,-338.0,1224.0
-142.0,1726.0,1241.0
-107.0,1326.0,266.0
-471.0,1732.0,-203.0
-1030.0,-311.0,-338.0
-136.0,1535.0,-356.0
-189.0,-264.0,1218.0
-143.0,1292.0,75.0
-230.0,1296.0,170.0
-769.0,-221.0,1246.0
-701.0,-293.0,1258.0
-339.0,-356.0,1257.0
-101.0,395.0,1267.0
-188.0,1533.0,-329.0
-338.0,-356.0,1291.0
-311.0,1495.0,-320.0
-108.0,-248.0,1484.0
-451.0,-195.0,-53.0
-258.0,-132.0,176.0
-338.0,-45.0,125.0
-401.0,1298.0,1481.0
-451.0,-329.0,1690.0
-374.0,1300.0,1130.0
-320.0,-302.0,1288.0
-320.0,1485.0,1074.0
-234.0,1494.0,-320.0
-180.0,-87.0,1269.0
-291.0,-329.0,11.0
-338.0,-392.0,-339.0
-320.0,-27.0,-356.0
-221.0,1529.0,404.0
-326.0,1530.0,785.0
-212.0,-320.0,244.0
-329.0,-27.0,-195.0
-64.0,-180.0,187.0
-325.0,-356.0,111.0
-178.0,64.0,-86.0
-110.0,-374.0,1394.0
-232.0,1482.0,-87.0
-392.0,-186.0,-330.0
-336.0,31.0,1289.0
-115.0,-329.0,416.0
-192.0,38.0,1290.0
-329.0,30.0,1286.0
-87.0,-392.0,1336.0
66.0,-356.0,-57.0
-320.0,-123.0,1498.0
46.0,-212.0,1531.0
-187.0,1513.0,-111.0
-459.0,-338.0,1720.0
-329.0,-2.0,1328.0
-205.0,1539.0,-356.0
-180.0,-293.0,151.0
1526.0,-257.0,1495.0
131.0,1533.0,58.0
-116.0,1323.0,-356.0
-251.0,1328.0,-162.0
-409.0,1734.0,1498.0
-374.0,1532.0,1259.0
-192.0,-203.0,-356.0
-338.0,-239.0,39.0
-356.0,1279.0,1311.0
-356.0,-356.0,1500.0
-310.0,-329.0,1284.0
-302.0,1288.0,416.0
-323.0,1286.0,1479.0
-354.0,1501.0,1286.0
-194.0,1301.0,1490.0
-437.0,1310.0,1296.0
-338.0,1272.0,1491.0
-315.0,1693.0,1316.0
-392.0,1327.0,1289.0
-277.0,-304.0,-233.0
-374.0,1723.0,1688.0
-45.0,1293.0,1692.0
-338.0,1294.0,1318.0
-113.0,1294.0,174.0
-396.0,1716.0,1296.0
1530.0,1498.0,-293.0
-311.0,-329.0,1282.0
-83.0,-168.0,-203.0
-570.0,1736.0,1313.0
-252.0,-123.0,-221.0
1531.0,1476.0,15.0
-356.0,1492.0,1293.0
107.0,1493.0,1294.0
-583.0,1281.0,1494.0
-239.0,1496.0,-195.0
-356.0,270.0,-338.0
-1078.0,-87.0,-114.0
-320.0,-186.0,-195.0
-314.0,-338.0,-293.0
-498.0,-311.0,1490.0
-374.0,1510.0,1288.0
-356.0,1302.0,38.0
-302.0,1469.0,1694.0
-338.0,1296.0,1286.0
-488.0,1296.0,-212.0
-102.0,1497.0,-356.0
-356.0,-332.0,28.0
-329.0,1484.0,1516.0
1532.0,-159.0,-114.0
-221.0,1287.0,1497.0
-320.0,1493.0,-11.0
-401.0,1289.0,-329.0
-293.0,-159.0,233.0
-485.0,1314.0,1289.0
-329.0,1508.0,1281.0
-329.0,-55.0,66.0
-114.0,1304.0,1303.0
-329.0,1320.0,1282.0
24.0,1473.0,238.0
-320.0,-133.0,-56.0
1529.0,-105.0,1496.0
111.0,1279.0,1478.0
-338.0,1273.0,1296.0
1332.0,1513.0,396.0
-329.0,1725.0,1269.0
-94.0,-87.0,1285.0
230.0,1498.0,-311.0
-114.0,1296.0,1482.0
-129.0,1494.0,1303.0
-338.0,1314.0,1271.0
-302.0,1469.0,1298.0
-374.0,-159.0,-293.0
-248.0,1513.0,1716.0
-311.0,-311.0,1492.0
-392.0,-311.0,-114.0
-230.0,-285.0,-95.0
-392.0,-151.0,-131.0
-230.0,1298.0,1688.0
-320.0,-356.0,217.0
1309.0,1307.0,102.0
-329.0,1284.0,1304.0
-338.0,-41.0,1298.0
-315.0,1489.0,1322.0
-344.0,-293.0,-320.0
-329.0,1899.0,1724.0
-230.0,1302.0,1294.0
