OS-lambda-0.9,OS-lambda-0.45,OS-lambda-0.0
1332.0,1328.0,-2495.0
-320.0,-392.0,-525.0
376.0,1288.0,-605.0
-311.0,1395.0,1424.0
-261.0,1217.0,-489.0
-160.0,1224.0,29.0
-201.0,1490.0,1520.0
-221.0,-221.0,225.0
-239.0,-311.0,-220.0
-212.0,1134.0,1271.0
-356.0,1272.0,1346.0
-329.0,1238.0,1163.0
-320.0,1349.0,1229.0
-309.0,1135.0,476.0
-20.0,-51.0,-356.0
-685.0,1154.0,-257.0
-87.0,-320.0,-320.0
-569.0,1201.0,1227.0
-329.0,1298.0,-186.0
1253.0,-211.0,-374.0
1494.0,1197.0,-159.0
-244.0,168.0,-141.0
-203.0,1301.0,-87.0
-439.0,1367.0,-374.0
-374.0,1186.0,-329.0
25.0,-312.0,1189.0
-257.0,1084.0,-230.0
211.0,1355.0,-32.0
-263.0,1182.0,-174.0
-54.0,1343.0,231.0
-338.0,1424.0,43.0
-221.0,930.0,-329.0
55.0,1246.0,-375.0
-320.0,1203.0,988.0
-302.0,1260.0,1451.0
35.0,1306.0,973.0
-320.0,708.0,-374.0
-307.0,1263.0,1244.0
-16.0,1268.0,1485.0
-201.0,1478.0,1271.0
-311.0,1186.0,-356.0
-329.0,1299.0,-246.0
-245.0,1265.0,1274.0
-637.0,540.0,144.0
163.0,1155.0,-338.0
-329.0,1177.0,1261.0
-135.0,1280.0,567.0
-401.0,163.0,1264.0
1517.0,1087.0,102.0
-344.0,-71.0,1361.0
-306.0,1254.0,-186.0
-293.0,-329.0,-392.0
-258.0,-145.0,1020.0
-311.0,-484.0,-239.0
-338.0,-162.0,-320.0
-374.0,-382.0,161.0
-150.0,-418.0,1381.0
48.0,-462.0,-122.0
-265.0,-148.0,988.0
-449.0,1423.0,1343.0
-470.0,1390.0,1442.0
-226.0,-367.0,-356.0
-293.0,-57.0,-332.0
-338.0,1216.0,1224.0
-231.0,1227.0,1339.0
-712.0,1692.0,221.0
1729.0,1528.0,167.0
1729.0,-38.0,-338.0
-392.0,1719.0,-338.0
-356.0,1725.0,-338.0
-293.0,190.0,1407.0
-216.0,1517.0,1405.0
-234.0,1535.0,-266.0
-385.0,77.0,111.0
-118.0,1533.0,242.0
-83.0,1331.0,-356.0
-374.0,-338.0,-356.0
-132.0,-329.0,1296.0
-221.0,1285.0,1299.0
-356.0,1295.0,1306.0
1529.0,1331.0,1293.0
-356.0,1525.0,-107.0
98.0,1334.0,1716.0
-356.0,1729.0,1318.0
-329.0,1530.0,-257.0
111.0,1533.0,1536.0
1732.0,-186.0,1526.0
-29.0,-239.0,1297.0
-266.0,-21.0,1525.0
-203.0,-320.0,1924.0
-320.0,-109.0,1531.0
-593.0,-186.0,-114.0
-225.0,-311.0,-392.0
-329.0,-293.0,1292.0
-302.0,1324.0,-195.0
-232.0,1296.0,1296.0
-294.0,-293.0,1735.0
-137.0,352.0,1497.0
-244.0,-105.0,1515.0
-188.0,-374.0,1299.0
87.0,-311.0,-28.0
-320.0,-123.0,1521.0
-374.0,1730.0,-329.0
-338.0,-87.0,1490.0
-75.0,1332.0,1296.0
-374.0,1723.0,1496.0
-243.0,1502.0,3.0
-66.0,-374.0,1315.0
-222.0,30.0,199.0
-356.0,-168.0,-356.0
-302.0,1529.0,1515.0
-392.0,-392.0,1720.0
1732.0,1529.0,1293.0
-166.0,1728.0,-253.0
-290.0,1287.0,1486.0
-46.0,1708.0,-320.0
-90.0,251.0,1509.0
102.0,1336.0,1294.0
-1323.0,-195.0,1694.0
453.0,-311.0,1518.0
-311.0,1315.0,1540.0
-289.0,603.0,1668.0
-241.0,-293.0,-226.0
657.0,-293.0,1322.0
-132.0,-374.0,1510.0
-159.0,-161.0,1507.0
-374.0,1328.0,1291.0
100.0,1530.0,1491.0
-356.0,1532.0,-511.0
-214.0,1528.0,-329.0
-374.0,1529.0,1285.0
-392.0,-320.0,1490.0
171.0,171.0,1310.0
-150.0,63.0,1282.0
-173.0,1326.0,1727.0
1941.0,-374.0,1694.0
1526.0,-338.0,-338.0
-320.0,-293.0,1285.0
118.0,1338.0,1305.0
1330.0,-230.0,-45.0
1332.0,-338.0,1494.0
30.0,1290.0,-156.0
