OS-lambda-0.9,OS-lambda-0.45,OS-lambda-0.0
-293.0,-521.0,1543.0
-320.0,-445.0,1628.0
-514.0,-463.0,1447.0
-329.0,1186.0,276.0
1332.0,1019.0,1029.0
-214.0,1686.0,1384.0
-329.0,1275.0,5.0
1332.0,1243.0,-401.0
-329.0,1235.0,1101.0
1532.0,-311.0,12.0
-356.0,-329.0,-123.0
-475.0,-123.0,1428.0
-223.0,-356.0,-159.0
-624.0,1019.0,1176.0
-273.0,-356.0,1191.0
-146.0,-401.0,1219.0
-131.0,-72.0,1504.0
-338.0,583.0,1398.0
-248.0,1140.0,117.0
-121.0,1247.0,-170.0
-356.0,1199.0,1493.0
-329.0,-392.0,-88.0
-565.0,237.0,-159.0
-193.0,-87.0,-222.0
-16.0,1302.0,-477.0
-67.0,1012.0,1598.0
-338.0,1236.0,-75.0
-1836.0,1243.0,-129.0
-356.0,1216.0,1443.0
-392.0,1170.0,78.0
-140.0,1663.0,1432.0
-261.0,1253.0,1182.0
-302.0,1259.0,1389.0
-311.0,-356.0,1155.0
-392.0,1627.0,1250.0
-338.0,-41.0,1269.0
-320.0,153.0,1190.0
-212.0,1254.0,1195.0
-93.0,1228.0,1390.0
-392.0,192.0,1140.0
-179.0,-187.0,1386.0
-110.0,1382.0,1203.0
-521.0,1481.0,-54.0
-338.0,1302.0,1108.0
-392.0,1232.0,-123.0
-356.0,1001.0,1607.0
-357.0,1413.0,-356.0
-311.0,-401.0,-320.0
-392.0,1498.0,-232.0
-466.0,1166.0,1433.0
-431.0,1122.0,-87.0
-214.0,1467.0,-203.0
-356.0,853.0,1271.0
-868.0,1285.0,1186.0
13.0,1278.0,1209.0
-164.0,-83.0,-311.0
-99.0,1639.0,100.0
-215.0,1187.0,-224.0
-308.0,213.0,-593.0
-329.0,1373.0,476.0
-641.0,-329.0,1188.0
-290.0,1420.0,-374.0
-157.0,1226.0,1732.0
-392.0,1163.0,1279.0
-230.0,1135.0,84.0
-314.0,1710.0,1288.0
-329.0,1723.0,-238.0
-302.0,1296.0,1314.0
-302.0,-183.0,1269.0
-410.0,490.0,254.0
-404.0,1501.0,-239.0
-210.0,-132.0,1281.0
-338.0,-374.0,232.0
-358.0,1296.0,-356.0
-269.0,-217.0,1484.0
-329.0,-15.0,1500.0
-175.0,-320.0,44.0
-311.0,1291.0,1296.0
-234.0,-320.0,-302.0
-356.0,1717.0,43.0
1530.0,-241.0,1296.0
-45.0,167.0,1506.0
111.0,1488.0,1486.0
111.0,1296.0,185.0
1287.0,1477.0,1295.0
-338.0,-392.0,1510.0
-90.0,-356.0,-353.0
-311.0,-221.0,1296.0
-150.0,-293.0,1505.0
-392.0,1317.0,1297.0
-114.0,1686.0,1299.0
1529.0,-317.0,1289.0
84.0,222.0,1310.0
21.0,1506.0,1287.0
-203.0,-39.0,130.0
-246.0,-203.0,1302.0
-63.0,1492.0,1731.0
-221.0,-374.0,-221.0
-355.0,-374.0,-311.0
-221.0,1298.0,-293.0
-466.0,1291.0,-293.0
-329.0,-87.0,1296.0
14.0,3.0,1292.0
-220.0,1289.0,-116.0
-176.0,1284.0,73.0
-329.0,1490.0,-69.0
-326.0,1510.0,1301.0
-338.0,1330.0,-392.0
-374.0,1534.0,-338.0
-203.0,1296.0,1717.0
-356.0,1260.0,1522.0
-338.0,1513.0,1292.0
-392.0,1281.0,110.0
-356.0,5.0,-293.0
-15.0,1270.0,-338.0
-27.0,1534.0,1479.0
-144.0,-209.0,-293.0
-203.0,111.0,235.0
-374.0,102.0,1499.0
-1170.0,-156.0,1296.0
-374.0,66.0,-15.0
-217.0,42.0,1296.0
-235.0,-392.0,1276.0
-212.0,1501.0,-204.0
-266.0,-311.0,1493.0
-356.0,-329.0,-357.0
-46.0,-392.0,122.0
1300.0,-329.0,-320.0
-329.0,1335.0,244.0
154.0,-230.0,1475.0
239.0,1496.0,134.0
-218.0,-105.0,1296.0
-15.0,-320.0,1512.0
-320.0,1733.0,1338.0
-320.0,1513.0,1302.0
-329.0,1312.0,1927.0
-220.0,1703.0,1520.0
-195.0,257.0,-293.0
-209.0,1494.0,-338.0
-224.0,-38.0,-338.0
-87.0,-575.0,1283.0
-233.0,-230.0,1503.0
-133.0,1304.0,-356.0
1288.0,1508.0,1498.0
21.0,1283.0,-392.0
-221.0,1286.0,1488.0
40.0,1495.0,-132.0
-234.0,1297.0,37.0
-150.0,1485.0,1288.0
-329.0,1291.0,1294.0
-356.0,-392.0,57.0
684.0,-320.0,-374.0
-293.0,1485.0,1277.0
21.0,1498.0,48.0
3.0,1280.0,1291.0
-69.0,1290.0,1276.0
-192.0,-293.0,1490.0
-391.0,-338.0,1288.0
-356.0,-239.0,-69.0
-203.0,-212.0,1498.0
-153.0,-114.0,1686.0
-284.0,-36.0,1288.0
-322.0,-236.0,1319.0
-445.0,-141.0,1493.0
-356.0,-320.0,-212.0
-320.0,1492.0,180.0
55.0,1328.0,1295.0
-293.0,1299.0,1288.0
-174.0,1515.0,1276.0
-338.0,-356.0,1687.0
-329.0,-207.0,1288.0
-203.0,1497.0,680.0
-374.0,-132.0,-203.0
1283.0,-467.0,467.0
-392.0,-125.0,-311.0
-401.0,1498.0,-311.0
-149.0,-213.0,1523.0
-320.0,1487.0,1263.0
-311.0,1290.0,1479.0
-87.0,1265.0,-54.0
1304.0,1492.0,1296.0
-293.0,-392.0,-392.0
-356.0,-230.0,1297.0
1294.0,1519.0,-311.0
1297.0,1497.0,127.0
84.0,1483.0,1282.0
