OS-lambda-0.9,OS-lambda-0.45,OS-lambda-0.0
-374.0,1688.0,1515.0
-484.0,-329.0,1534.0
-338.0,-293.0,1733.0
-329.0,-302.0,1331.0
-293.0,1714.0,-159.0
-311.0,-27.0,-71.0
-149.0,-239.0,-311.0
-189.0,-302.0,-45.0
-320.0,-186.0,1324.0
-297.0,-257.0,651.0
-610.0,92.0,-320.0
-49.0,138.0,1705.0
-87.0,1739.0,1273.0
1333.0,1289.0,1714.0
-132.0,1535.0,1292.0
-54.0,-329.0,193.0
84.0,-320.0,1488.0
-266.0,-374.0,1506.0
-141.0,1500.0,1493.0
-392.0,128.0,70.0
-394.0,1497.0,1293.0
-141.0,1322.0,1292.0
-206.0,-374.0,1296.0
-392.0,-230.0,1291.0
-221.0,-257.0,1308.0
-50.0,1693.0,1494.0
-125.0,1298.0,1270.0
-320.0,1538.0,1718.0
-265.0,23.0,1294.0
-169.0,-45.0,1287.0
-338.0,1693.0,1317.0
-293.0,1516.0,1701.0
-216.0,-293.0,39.0
-106.0,204.0,1293.0
-101.0,-105.0,1294.0
-401.0,171.0,1285.0
21.0,-374.0,95.0
1322.0,1504.0,-293.0
-230.0,1526.0,1487.0
-87.0,1493.0,1493.0
111.0,-76.0,-392.0
-233.0,1297.0,-311.0
-338.0,-266.0,-392.0
-392.0,1495.0,-374.0
79.0,-69.0,1296.0
1535.0,1484.0,63.0
-311.0,1292.0,-329.0
-11.0,1488.0,-338.0
-293.0,84.0,-150.0
81.0,1503.0,3.0
-221.0,1517.0,199.0
-266.0,38.0,199.0
1501.0,191.0,1293.0
1526.0,1493.0,1289.0
1334.0,1293.0,-338.0
-320.0,-329.0,1293.0
1536.0,-28.0,-311.0
-315.0,1276.0,-329.0
-196.0,-311.0,1296.0
-237.0,-87.0,-392.0
-302.0,219.0,56.0
-374.0,12.0,1492.0
-266.0,-212.0,-302.0
-152.0,-392.0,1535.0
-151.0,-158.0,30.0
-392.0,1697.0,1293.0
-94.0,-69.0,1318.0
-320.0,-320.0,1717.0
-366.0,-150.0,45.0
-18.0,211.0,1307.0
-329.0,1338.0,1295.0
-87.0,1303.0,1296.0
101.0,1477.0,-356.0
-15.0,-186.0,-117.0
-293.0,-320.0,1742.0
1530.0,1293.0,1697.0
-329.0,1498.0,1324.0
195.0,1302.0,-87.0
-105.0,274.0,1325.0
1533.0,1463.0,-252.0
-2.0,1517.0,1494.0
-124.0,1289.0,-320.0
25.0,1294.0,1747.0
-356.0,-302.0,1281.0
-183.0,111.0,-230.0
2.0,1293.0,-169.0
-293.0,1294.0,1494.0
-159.0,1319.0,1272.0
558.0,1316.0,65.0
-87.0,1500.0,1294.0
-356.0,1504.0,1508.0
-159.0,-85.0,1493.0
-356.0,1307.0,1297.0
-356.0,-392.0,-311.0
-219.0,-329.0,-329.0
-221.0,-374.0,1506.0
-136.0,1714.0,1291.0
-936.0,1299.0,-374.0
3.0,-87.0,-302.0
-183.0,1294.0,1296.0
-320.0,-4.0,-338.0
-293.0,1292.0,1510.0
-196.0,1296.0,1289.0
-374.0,1281.0,1537.0
-392.0,1290.0,1337.0
158.0,39.0,1279.0
-311.0,-338.0,235.0
-177.0,1288.0,-39.0
-333.0,1302.0,199.0
-517.0,-45.0,1726.0
48.0,11.0,-87.0
1298.0,-356.0,-87.0
-181.0,-178.0,1292.0
-329.0,-54.0,227.0
-155.0,1504.0,-392.0
-356.0,-132.0,1304.0
47.0,1305.0,92.0
-45.0,1492.0,1294.0
-338.0,44.0,1286.0
111.0,-320.0,1474.0
1296.0,-15.0,1292.0
-15.0,-302.0,1513.0
1730.0,-329.0,1296.0
-36.0,-87.0,-90.0
165.0,39.0,1288.0
-123.0,-114.0,-329.0
-392.0,-392.0,1291.0
-212.0,1497.0,1509.0
-120.0,1476.0,1502.0
-56.0,-302.0,-392.0
-282.0,199.0,-302.0
66.0,1523.0,1310.0
1496.0,1493.0,1512.0
1289.0,-219.0,1292.0
-212.0,1480.0,1284.0
-356.0,1286.0,1276.0
-154.0,3.0,1481.0
-356.0,-221.0,-311.0
-329.0,-302.0,1523.0
-293.0,-329.0,-356.0
-98.0,-329.0,1288.0
-123.0,-374.0,-329.0
-401.0,-356.0,1298.0
-338.0,-132.0,1501.0
-76.0,1728.0,-18.0
-320.0,1515.0,-356.0
-277.0,1524.0,1290.0
-266.0,1307.0,1494.0
1532.0,1288.0,1304.0
-320.0,-392.0,-147.0
100.0,-356.0,1516.0
1725.0,-338.0,1296.0
-329.0,1295.0,1490.0
-374.0,-329.0,1286.0
-27.0,-392.0,1299.0
211.0,-293.0,151.0
-320.0,-105.0,1497.0
-83.0,1490.0,171.0
-195.0,1538.0,1704.0
-392.0,1534.0,1716.0
-230.0,1722.0,-329.0
-212.0,1296.0,-27.0
1337.0,57.0,1321.0
39.0,1296.0,1288.0
-15.0,-338.0,1494.0
-203.0,204.0,1513.0
-293.0,-53.0,-87.0
-5.0,1326.0,-320.0
257.0,396.0,1289.0
1532.0,1291.0,-16.0
-2120.0,418.0,-293.0
-221.0,1293.0,-54.0
-10.0,1494.0,-275.0
-137.0,295.0,1295.0
-608.0,118.0,204.0
-301.0,1703.0,163.0
