OS-lambda-0.9,OS-lambda-0.45,OS-lambda-0.0
-370.0,1726.0,1536.0
-265.0,1167.0,-143.0
1334.0,1606.0,-149.0
-45.0,1318.0,303.0
-293.0,-54.0,-177.0
12.0,1324.0,104.0
-170.0,-141.0,1194.0
-429.0,-159.0,-46.0
-287.0,37.0,94.0
-239.0,1341.0,415.0
-356.0,1330.0,-392.0
-706.0,1542.0,1206.0
-233.0,1706.0,1592.0
-266.0,1533.0,1118.0
-162.0,-81.0,-239.0
-181.0,-27.0,1275.0
-356.0,-302.0,1318.0
-293.0,1736.0,1615.0
-320.0,579.0,1451.0
-392.0,-338.0,-167.0
-161.0,1315.0,-126.0
-392.0,-329.0,-302.0
-356.0,-45.0,1138.0
-374.0,-293.0,1150.0
-312.0,-392.0,1509.0
-356.0,42.0,1920.0
-285.0,-15.0,1290.0
-22.0,66.0,1216.0
-70.0,-356.0,1462.0
-329.0,1295.0,1189.0
-392.0,-356.0,-339.0
-289.0,84.0,1071.0
-184.0,1509.0,468.0
-285.0,-110.0,1294.0
-329.0,1288.0,1170.0
-338.0,183.0,1236.0
-215.0,1273.0,-71.0
-329.0,1500.0,1285.0
-142.0,1283.0,1397.0
-178.0,-169.0,1478.0
-428.0,1299.0,1420.0
-338.0,395.0,1284.0
-356.0,1484.0,-356.0
-338.0,-392.0,104.0
-98.0,1280.0,-311.0
-439.0,1308.0,36.0
-329.0,-105.0,-329.0
-302.0,-374.0,-105.0
-224.0,1326.0,-329.0
-168.0,1534.0,-27.0
-338.0,1293.0,1168.0
1532.0,1283.0,1617.0
-59.0,-203.0,1074.0
-203.0,-203.0,1241.0
-384.0,1497.0,1183.0
-374.0,1290.0,1195.0
-160.0,1293.0,1168.0
-195.0,1294.0,1387.0
-302.0,1727.0,-338.0
-356.0,-212.0,62.0
-196.0,1527.0,145.0
-109.0,1304.0,-311.0
-293.0,-27.0,-320.0
-329.0,1701.0,-356.0
-356.0,1268.0,-223.0
-311.0,-320.0,1732.0
-123.0,1500.0,1326.0
-214.0,-356.0,-338.0
-236.0,-105.0,-141.0
-311.0,1276.0,1291.0
-112.0,-311.0,-132.0
-227.0,199.0,1297.0
14.0,1493.0,-230.0
-338.0,-87.0,1915.0
-150.0,74.0,-114.0
-164.0,1476.0,-329.0
-116.0,-37.0,1532.0
-401.0,-187.0,92.0
-203.0,-105.0,1340.0
-291.0,-149.0,1514.0
-392.0,1297.0,-392.0
-224.0,-195.0,1286.0
-280.0,-30.0,1527.0
-156.0,-374.0,-338.0
-392.0,-230.0,1274.0
-169.0,-212.0,1495.0
-317.0,3.0,1289.0
-116.0,-186.0,1703.0
64.0,-87.0,-374.0
-223.0,-338.0,1299.0
-239.0,133.0,1297.0
-230.0,-320.0,1300.0
-90.0,-114.0,1705.0
-114.0,1716.0,22.0
-360.0,110.0,2.0
-161.0,71.0,1295.0
-392.0,-15.0,-69.0
-91.0,-356.0,-329.0
-78.0,-356.0,112.0
-271.0,1304.0,1492.0
-356.0,-69.0,111.0
-314.0,1295.0,-356.0
469.0,1495.0,1293.0
-338.0,1291.0,-356.0
204.0,1480.0,1533.0
30.0,1293.0,1495.0
-329.0,-226.0,1720.0
-170.0,1493.0,5.0
-623.0,-15.0,1293.0
-338.0,-320.0,1492.0
-329.0,-168.0,1515.0
-320.0,-392.0,1298.0
1531.0,-293.0,1490.0
1528.0,-374.0,1289.0
-329.0,-392.0,1490.0
-374.0,1295.0,1926.0
-320.0,-320.0,-236.0
-312.0,-329.0,1716.0
-309.0,234.0,1328.0
-230.0,1495.0,1285.0
-311.0,-257.0,1297.0
-838.0,-266.0,-36.0
-186.0,1497.0,1297.0
-231.0,-329.0,1280.0
-253.0,-168.0,1286.0
1332.0,-320.0,68.0
-356.0,-59.0,1490.0
1496.0,1704.0,1321.0
-302.0,37.0,-392.0
-320.0,-87.0,447.0
-356.0,-356.0,-258.0
-311.0,-329.0,-374.0
-374.0,-266.0,1281.0
1329.0,-260.0,10.0
1529.0,145.0,-266.0
-329.0,180.0,-320.0
242.0,123.0,1282.0
1749.0,1295.0,1296.0
84.0,1511.0,-132.0
-222.0,1319.0,1278.0
-265.0,1480.0,-356.0
26.0,1320.0,1295.0
-311.0,1301.0,-338.0
-182.0,1742.0,1288.0
-15.0,1722.0,1296.0
1528.0,1496.0,1506.0
-392.0,1497.0,1500.0
-356.0,1319.0,-59.0
-311.0,1706.0,-152.0
-153.0,1319.0,1694.0
1532.0,-85.0,1500.0
21.0,1297.0,1306.0
-356.0,1495.0,-338.0
-293.0,1290.0,1295.0
23.0,1303.0,21.0
-54.0,1508.0,1707.0
-290.0,-311.0,1490.0
678.0,-374.0,176.0
-203.0,1287.0,1517.0
-105.0,1494.0,41.0
-222.0,1288.0,-36.0
-392.0,1275.0,1301.0
1723.0,1275.0,436.0
-338.0,1291.0,1277.0
-320.0,-150.0,1295.0
-302.0,-69.0,-404.0
1328.0,-338.0,1493.0
-66.0,1294.0,1691.0
1534.0,1326.0,1289.0
1732.0,-159.0,1484.0
-392.0,5.0,1295.0
430.0,12.0,1289.0
1532.0,32.0,1292.0
-320.0,1488.0,1296.0
-87.0,1299.0,1515.0
-159.0,1293.0,-347.0
-150.0,1511.0,-27.0
102.0,-186.0,163.0
1736.0,1293.0,1320.0
1683.0,-87.0,1332.0
-356.0,-338.0,1703.0
-203.0,450.0,1696.0
-230.0,1293.0,1506.0
422.0,196.0,1296.0
-221.0,1294.0,-114.0
1507.0,-311.0,1510.0
-320.0,1295.0,-311.0
1532.0,1720.0,-392.0
-114.0,-329.0,69.0
25.0,-374.0,-179.0
-212.0,-195.0,-204.0
-392.0,-320.0,1495.0
30.0,-356.0,-329.0
-179.0,-356.0,1514.0
-356.0,-338.0,-302.0
-518.0,-338.0,267.0
-356.0,547.0,-329.0
-206.0,187.0,-320.0
-311.0,-230.0,1495.0
-293.0,-356.0,3.0
-186.0,-311.0,-245.0
-326.0,-338.0,1498.0
-608.0,1492.0,156.0
-232.0,1497.0,1288.0
-36.0,-320.0,1479.0
-114.0,-311.0,1291.0
-227.0,1291.0,1485.0
-320.0,71.0,-126.0
-211.0,-106.0,1287.0
422.0,1289.0,-338.0
-376.0,1715.0,-320.0
1734.0,1277.0,1493.0
-356.0,82.0,1484.0
-392.0,1530.0,-311.0
39.0,1292.0,-150.0
-546.0,211.0,1284.0
-35.0,111.0,1497.0
