OS-lambda-0.9,OS-lambda-0.45,OS-lambda-0.0
-212.0,-673.0,1524.0
-97.0,-320.0,1356.0
-178.0,1590.0,1545.0
-221.0,1509.0,481.0
-165.0,1728.0,1734.0
-219.0,1491.0,-356.0
-410.0,1256.0,1749.0
-392.0,1638.0,1733.0
-392.0,7.0,1533.0
-279.0,1245.0,1527.0
-320.0,1452.0,1942.0
-116.0,-338.0,1289.0
-253.0,-302.0,1329.0
-204.0,-329.0,-293.0
-374.0,193.0,1492.0
-329.0,1257.0,-278.0
-198.0,1164.0,1319.0
-132.0,485.0,1510.0
-320.0,-392.0,1524.0
-261.0,-80.0,1297.0
-170.0,111.0,-188.0
-392.0,-311.0,1312.0
-302.0,204.0,1729.0
-330.0,-257.0,1746.0
-546.0,-168.0,1727.0
-329.0,-550.0,1528.0
-22.0,-174.0,1333.0
-320.0,-275.0,1330.0
-320.0,-106.0,1335.0
-320.0,-395.0,1335.0
-534.0,-181.0,1335.0
-54.0,1637.0,1529.0
-29.0,128.0,1733.0
18.0,-258.0,-356.0
-356.0,-293.0,1491.0
136.0,-82.0,174.0
-270.0,-209.0,-374.0
-293.0,59.0,1293.0
-691.0,1655.0,1487.0
-207.0,1216.0,-334.0
-392.0,-320.0,1317.0
-132.0,-392.0,1530.0
-105.0,-329.0,1524.0
-123.0,-329.0,1735.0
-154.0,84.0,1531.0
-193.0,-105.0,1537.0
-268.0,370.0,-302.0
-224.0,-105.0,1332.0
-274.0,-311.0,1329.0
-332.0,-320.0,1522.0
-383.0,-356.0,1495.0
-302.0,21.0,1519.0
-119.0,1261.0,1522.0
-392.0,179.0,1318.0
-190.0,201.0,-374.0
-311.0,-338.0,-338.0
-79.0,-311.0,-195.0
-45.0,1618.0,1310.0
-338.0,1183.0,-320.0
-374.0,998.0,-159.0
-338.0,-3.0,1512.0
-29.0,-356.0,1534.0
1533.0,1601.0,-352.0
1525.0,1191.0,-392.0
-57.0,-374.0,-27.0
-195.0,-15.0,-239.0
-356.0,-132.0,1324.0
-239.0,-356.0,1343.0
-161.0,1250.0,1534.0
-392.0,1376.0,240.0
1339.0,-98.0,63.0
-175.0,1244.0,1734.0
-392.0,1280.0,-32.0
1289.0,447.0,1327.0
-293.0,1501.0,-329.0
-212.0,1599.0,1286.0
-329.0,95.0,1295.0
-210.0,-217.0,532.0
-338.0,1629.0,-255.0
-392.0,-32.0,-141.0
-323.0,1250.0,-356.0
-62.0,1558.0,1328.0
-27.0,-293.0,1536.0
-132.0,1315.0,1298.0
-320.0,1715.0,1489.0
-54.0,1738.0,1307.0
73.0,12.0,1307.0
1296.0,1720.0,1525.0
-251.0,1718.0,1714.0
-232.0,142.0,1302.0
-392.0,1731.0,1291.0
-266.0,-329.0,1295.0
-261.0,-311.0,1533.0
-132.0,-320.0,-356.0
-186.0,-54.0,1295.0
-141.0,36.0,-183.0
1508.0,-338.0,1279.0
251.0,1718.0,1507.0
-114.0,1506.0,1296.0
1288.0,-132.0,1300.0
1296.0,-311.0,1293.0
-27.0,613.0,-216.0
-259.0,66.0,1688.0
-320.0,-87.0,1293.0
-437.0,1485.0,1262.0
-392.0,-216.0,1267.0
-69.0,476.0,1293.0
-329.0,1504.0,1713.0
1523.0,1695.0,1496.0
1700.0,1703.0,1260.0
-374.0,48.0,1493.0
-392.0,572.0,382.0
-266.0,-293.0,1335.0
-36.0,1530.0,1497.0
-356.0,5.0,-159.0
204.0,-374.0,1282.0
-329.0,3.0,1707.0
-338.0,-150.0,1298.0
-356.0,1339.0,380.0
-2658.0,-311.0,34.0
-265.0,-374.0,1275.0
-190.0,242.0,1332.0
-298.0,-356.0,1277.0
-406.0,-320.0,1291.0
-449.0,-356.0,1332.0
-293.0,-15.0,-210.0
-246.0,1529.0,1702.0
58.0,1335.0,-392.0
-329.0,-332.0,-311.0
-69.0,1732.0,1294.0
-88.0,-320.0,1494.0
-293.0,1532.0,1299.0
-1762.0,-293.0,-356.0
-174.0,1530.0,-159.0
-239.0,-70.0,1283.0
1496.0,1326.0,-257.0
-69.0,-329.0,-105.0
1295.0,-338.0,102.0
1.0,-204.0,-187.0
-435.0,-374.0,1495.0
