OS-lambda-0.9,OS-lambda-0.45,OS-lambda-0.0
-316.0,-499.0,1537.0
-392.0,-1356.0,-80.0
1532.0,1498.0,1274.0
-154.0,1292.0,1492.0
-119.0,1279.0,1699.0
-213.0,1520.0,959.0
-329.0,1286.0,-266.0
-76.0,1245.0,1370.0
-311.0,1454.0,1485.0
-338.0,1004.0,1087.0
-131.0,1082.0,1299.0
-228.0,1231.0,1473.0
-311.0,1078.0,1237.0
-409.0,20.0,-87.0
-92.0,425.0,-132.0
-340.0,1179.0,-338.0
-83.0,-133.0,-356.0
-356.0,1273.0,-186.0
-302.0,1296.0,-311.0
-311.0,1243.0,-124.0
-271.0,1262.0,-190.0
-374.0,-315.0,-275.0
111.0,-283.0,-374.0
-320.0,-163.0,81.0
-83.0,1169.0,1194.0
-392.0,167.0,-33.0
-329.0,1243.0,-132.0
1723.0,1196.0,198.0
-108.0,1369.0,1709.0
64.0,1165.0,1303.0
-295.0,956.0,1302.0
-149.0,-401.0,-392.0
-97.0,-320.0,1288.0
-160.0,1176.0,82.0
-320.0,1234.0,135.0
-200.0,84.0,1483.0
-177.0,-356.0,1522.0
-1263.0,-356.0,-123.0
-374.0,-374.0,1498.0
-264.0,-83.0,1526.0
-87.0,-212.0,-374.0
-516.0,-87.0,-392.0
-293.0,1209.0,1281.0
-132.0,-218.0,1279.0
-338.0,-320.0,1497.0
-201.0,-392.0,-169.0
-150.0,-159.0,1329.0
-392.0,36.0,-159.0
-329.0,-311.0,-392.0
-392.0,37.0,1333.0
-156.0,-329.0,-356.0
-142.0,-356.0,-374.0
-247.0,-258.0,1325.0
-507.0,-293.0,-356.0
-302.0,132.0,-329.0
-1338.0,-293.0,1724.0
128.0,-356.0,119.0
1288.0,1177.0,1494.0
-311.0,-356.0,1520.0
-89.0,-356.0,1325.0
-150.0,-374.0,1532.0
-329.0,-105.0,1486.0
-311.0,-374.0,1502.0
-329.0,-320.0,-150.0
279.0,-329.0,1743.0
-311.0,-338.0,162.0
-449.0,-329.0,-320.0
-24.0,-141.0,1332.0
-146.0,515.0,1333.0
-320.0,-59.0,1533.0
-138.0,-36.0,1330.0
-356.0,-87.0,-239.0
1296.0,1297.0,45.0
-31.0,84.0,1727.0
-152.0,-329.0,-374.0
1493.0,-356.0,1328.0
-293.0,-320.0,1683.0
-356.0,1498.0,-374.0
-203.0,-302.0,1276.0
1538.0,-114.0,1730.0
-392.0,-356.0,1497.0
-374.0,1296.0,12.0
223.0,-392.0,1296.0
-187.0,-54.0,1497.0
-786.0,-356.0,-338.0
-225.0,-320.0,1486.0
-132.0,-392.0,1525.0
-850.0,-186.0,1299.0
-392.0,-320.0,1285.0
568.0,-103.0,-26.0
1296.0,1316.0,1533.0
1292.0,375.0,1527.0
-352.0,-356.0,-168.0
-239.0,-338.0,-392.0
-293.0,364.0,-132.0
-356.0,-186.0,-18.0
-138.0,-159.0,1517.0
-202.0,-320.0,1933.0
-598.0,-221.0,1306.0
-392.0,163.0,1327.0
-195.0,-69.0,-186.0
-238.0,-338.0,1288.0
-339.0,1321.0,-113.0
-262.0,1493.0,1294.0
-352.0,-320.0,1290.0
-320.0,-338.0,1468.0
180.0,1492.0,-243.0
1292.0,1493.0,1499.0
-676.0,1496.0,1294.0
-356.0,1498.0,1518.0
-392.0,398.0,1301.0
-253.0,-141.0,1314.0
-311.0,1730.0,-42.0
-392.0,-36.0,1295.0
-257.0,1296.0,1271.0
-311.0,-214.0,1297.0
-356.0,1493.0,1292.0
-362.0,1493.0,1317.0
-212.0,1493.0,-392.0
-374.0,1491.0,1316.0
-372.0,1732.0,1287.0
-324.0,-413.0,-203.0
-290.0,-8.0,1281.0
-203.0,1291.0,-141.0
-103.0,1294.0,1497.0
-311.0,-134.0,-392.0
-210.0,1497.0,-329.0
-374.0,1299.0,1286.0
-121.0,-320.0,246.0
-232.0,-302.0,-392.0
-330.0,-230.0,1291.0
-356.0,-69.0,1479.0
-99.0,-320.0,1717.0
-329.0,1507.0,1292.0
-71.0,1283.0,-269.0
41.0,1511.0,1295.0
-320.0,1322.0,1301.0
-235.0,1330.0,4.0
-329.0,1286.0,1688.0
-679.0,1293.0,1273.0
-307.0,1694.0,1285.0
-110.0,1284.0,1537.0
-329.0,1479.0,-150.0
-201.0,1297.0,1292.0
-226.0,-368.0,1530.0
-248.0,-53.0,1328.0
-38.0,-48.0,1525.0
-326.0,-15.0,-15.0
-311.0,1314.0,-19.0
-9.0,1494.0,-195.0
-295.0,1285.0,-168.0
-188.0,1707.0,-392.0
-374.0,1296.0,266.0
-239.0,1514.0,1488.0
-168.0,-277.0,-392.0
-320.0,1286.0,-245.0
-54.0,-320.0,1305.0
1301.0,-320.0,1510.0
-401.0,-329.0,1700.0
1295.0,1498.0,-186.0
-392.0,1700.0,1292.0
-502.0,-230.0,1485.0
-162.0,-356.0,1284.0
-157.0,-374.0,-132.0
-311.0,-239.0,-257.0
1296.0,1522.0,-87.0
-236.0,1283.0,-293.0
-338.0,-176.0,1282.0
-47.0,-302.0,1280.0
-71.0,-45.0,-118.0
1297.0,-338.0,1494.0
-356.0,1500.0,1533.0
-320.0,-173.0,-54.0
-239.0,-311.0,-338.0
-293.0,471.0,-45.0
