OS-lambda-0.9,OS-lambda-0.45,OS-lambda-0.0
304.0,-925.0,1941.0
-311.0,-538.0,1287.0
-329.0,-227.0,1568.0
-239.0,1284.0,1403.0
-356.0,234.0,229.0
-311.0,1170.0,-293.0
-181.0,1641.0,-28.0
-374.0,-123.0,-227.0
-401.0,-356.0,1307.0
0.0,-28.0,-356.0
-203.0,-123.0,-201.0
-58.0,-221.0,-15.0
-446.0,-374.0,-132.0
-329.0,213.0,102.0
-137.0,-168.0,-293.0
-338.0,-320.0,1149.0
-356.0,-15.0,1647.0
-726.0,1205.0,1250.0
-228.0,487.0,99.0
-195.0,-203.0,1425.0
-442.0,21.0,-54.0
-530.0,168.0,1150.0
-311.0,-231.0,134.0
-343.0,-248.0,-266.0
-329.0,-392.0,1198.0
-154.0,1212.0,-302.0
-320.0,-294.0,-346.0
-198.0,1524.0,-311.0
-262.0,1369.0,1265.0
-212.0,-257.0,1218.0
-318.0,1232.0,-311.0
-645.0,1406.0,-374.0
-38.0,1249.0,1186.0
-240.0,-74.0,1688.0
-419.0,1470.0,1662.0
-254.0,1257.0,110.0
-379.0,-208.0,-329.0
-177.0,1156.0,1270.0
-245.0,1464.0,-87.0
-376.0,1186.0,-329.0
-190.0,1245.0,124.0
-80.0,1293.0,1419.0
-204.0,1157.0,1481.0
-392.0,1217.0,1446.0
-392.0,1283.0,1231.0
-410.0,-1.0,1248.0
-338.0,-157.0,157.0
-207.0,1288.0,1531.0
-293.0,-71.0,1226.0
-305.0,-230.0,-231.0
-215.0,-159.0,-374.0
-171.0,25.0,-329.0
-22.0,-293.0,-401.0
-311.0,-293.0,1329.0
-120.0,1254.0,1246.0
-917.0,1489.0,48.0
-268.0,-324.0,1732.0
-211.0,1500.0,-338.0
-221.0,1426.0,-311.0
-151.0,1385.0,-28.0
-322.0,1272.0,1529.0
-304.0,-311.0,-392.0
-372.0,-329.0,-320.0
-302.0,-308.0,-141.0
-1477.0,-105.0,1530.0
-112.0,-95.0,1723.0
-356.0,-374.0,1723.0
-356.0,-338.0,1527.0
-12.0,-141.0,1278.0
-392.0,-186.0,1527.0
-320.0,-293.0,1730.0
-258.0,-150.0,1726.0
-343.0,1349.0,-356.0
-347.0,1329.0,1293.0
-356.0,-311.0,1489.0
17.0,1295.0,1915.0
9.0,1303.0,-203.0
-293.0,1945.0,30.0
-293.0,154.0,1338.0
-256.0,1478.0,1723.0
-356.0,1324.0,1480.0
-320.0,1540.0,1328.0
-135.0,1736.0,-53.0
-309.0,1496.0,1291.0
-392.0,1527.0,1519.0
-311.0,1730.0,1528.0
-62.0,1325.0,1511.0
-329.0,1333.0,1530.0
-222.0,-374.0,-320.0
-343.0,1533.0,1519.0
-270.0,-392.0,-324.0
-240.0,-150.0,1523.0
-121.0,-392.0,1315.0
-170.0,-110.0,-293.0
-320.0,-320.0,1301.0
-329.0,-221.0,1292.0
-176.0,-302.0,1288.0
-198.0,-129.0,1317.0
-259.0,-40.0,17.0
-320.0,-31.0,220.0
1278.0,48.0,-356.0
-239.0,-338.0,1295.0
-566.0,477.0,1492.0
-434.0,-338.0,1505.0
-592.0,-15.0,30.0
-119.0,-209.0,-293.0
-338.0,81.0,42.0
-226.0,84.0,-329.0
-374.0,1518.0,1294.0
-189.0,1522.0,1279.0
-392.0,1532.0,1285.0
0.0,205.0,1325.0
-221.0,1330.0,1334.0
25.0,1717.0,66.0
-356.0,1737.0,1490.0
-374.0,1526.0,-266.0
1532.0,1335.0,-293.0
1532.0,-326.0,-302.0
-150.0,1296.0,-293.0
1528.0,1719.0,-275.0
-15.0,-302.0,38.0
111.0,1535.0,-374.0
-290.0,1495.0,-230.0
-329.0,1735.0,1312.0
-157.0,-356.0,1302.0
93.0,-356.0,-132.0
-284.0,39.0,1508.0
-140.0,-320.0,1508.0
-641.0,252.0,-51.0
-329.0,232.0,1486.0
-293.0,-250.0,280.0
-253.0,-351.0,1492.0
-293.0,1724.0,-186.0
-236.0,-159.0,-302.0
-506.0,1331.0,1296.0
83.0,1280.0,-132.0
-72.0,1312.0,1293.0
-320.0,1286.0,1296.0
88.0,1313.0,-1.0
-392.0,1512.0,1295.0
-80.0,1929.0,1293.0
-54.0,191.0,1708.0
-36.0,204.0,-150.0
1313.0,219.0,3.0
84.0,553.0,1702.0
-338.0,-230.0,-33.0
-15.0,-392.0,1486.0
-329.0,-311.0,1304.0
-168.0,1530.0,-105.0
-105.0,27.0,1656.0
-351.0,1490.0,1713.0
-320.0,1295.0,1501.0
-235.0,-105.0,1299.0
-195.0,1291.0,-302.0
187.0,1525.0,1497.0
-203.0,1297.0,-37.0
-350.0,1288.0,1296.0
-392.0,1302.0,-45.0
12.0,1694.0,1496.0
-320.0,-100.0,253.0
66.0,1709.0,1481.0
-87.0,1482.0,1710.0
-392.0,1301.0,-356.0
-329.0,-356.0,-311.0
-338.0,-69.0,1294.0
1297.0,1475.0,1287.0
-221.0,1289.0,-159.0
-45.0,-23.0,1455.0
1737.0,1271.0,1290.0
1494.0,-187.0,-195.0
1.0,1491.0,1537.0
-186.0,1526.0,57.0
-392.0,1316.0,-320.0
-401.0,1525.0,248.0
37.0,1271.0,-392.0
-58.0,1490.0,1501.0
-227.0,1547.0,-338.0
-86.0,-311.0,-392.0
258.0,-230.0,-356.0
-255.0,1527.0,-356.0
220.0,1295.0,1493.0
1522.0,1287.0,-338.0
-338.0,1707.0,13.0
-36.0,1284.0,-302.0
339.0,1298.0,-105.0
-248.0,1525.0,1303.0
-203.0,-192.0,171.0
-168.0,1310.0,-320.0
-213.0,1295.0,-374.0
-356.0,1481.0,-356.0
1557.0,1318.0,1294.0
95.0,1293.0,1305.0
-311.0,1296.0,1322.0
-392.0,1282.0,1306.0
-401.0,1543.0,1524.0
-126.0,-260.0,1278.0
-215.0,125.0,1498.0
-320.0,332.0,1286.0
-168.0,-329.0,1297.0
-246.0,-186.0,1296.0
-198.0,-311.0,1316.0
-272.0,-356.0,1319.0
-171.0,-195.0,228.0
-329.0,1297.0,1284.0
1498.0,12.0,1300.0
-90.0,1727.0,1311.0
-338.0,1332.0,1698.0
-338.0,1727.0,1299.0
-320.0,1686.0,1513.0
-151.0,-144.0,1281.0
-338.0,-275.0,1287.0
-414.0,-320.0,-374.0
-266.0,1282.0,1694.0
186.0,1289.0,-40.0
-311.0,-15.0,-356.0
30.0,1486.0,1292.0
-158.0,1277.0,-236.0
-320.0,91.0,1296.0
-87.0,-302.0,1493.0
-156.0,-308.0,-186.0
-392.0,1724.0,1299.0
-87.0,-203.0,-320.0
-329.0,-3.0,1490.0
1494.0,1501.0,-275.0
-392.0,1718.0,1498.0
-356.0,1292.0,-69.0
270.0,-15.0,1525.0
-356.0,-249.0,1485.0
1296.0,1505.0,1488.0
-194.0,1293.0,-392.0
-320.0,1290.0,-320.0
-374.0,1285.0,1295.0
-338.0,1485.0,1276.0
-293.0,1298.0,-186.0
-293.0,1497.0,267.0
-320.0,148.0,-221.0
-392.0,1331.0,-87.0
-392.0,-284.0,-126.0
-356.0,1511.0,187.0
-248.0,-45.0,1536.0
-258.0,1299.0,173.0
-329.0,-687.0,1313.0
84.0,1287.0,-28.0
-329.0,1303.0,-46.0
1298.0,-32.0,-356.0
-644.0,1297.0,-392.0
-356.0,1288.0,-221.0
57.0,1292.0,145.0
-320.0,-216.0,1280.0
-356.0,1513.0,1530.0
-329.0,-320.0,1303.0
-183.0,1272.0,1315.0
-141.0,1498.0,156.0
39.0,1299.0,-356.0
1516.0,-356.0,1273.0
-186.0,-392.0,1295.0
98.0,1490.0,1497.0
-320.0,-195.0,1255.0
-36.0,-87.0,1472.0
1295.0,1532.0,1503.0
1481.0,1309.0,1723.0
203.0,-207.0,-392.0
-293.0,1525.0,1321.0
-159.0,1285.0,1271.0
