OS-lambda-0.9,OS-lambda-0.45,OS-lambda-0.0
-255.0,1527.0,-2386.0
1546.0,1574.0,-3763.0
-132.0,1226.0,-2830.0
-87.0,1396.0,1488.0
1322.0,-135.0,-392.0
1333.0,1460.0,433.0
-186.0,-151.0,1282.0
-356.0,1666.0,-504.0
-293.0,1499.0,-293.0
-820.0,18.0,1210.0
-392.0,1268.0,173.0
-123.0,1105.0,-8.0
-239.0,1406.0,-320.0
-338.0,-32.0,-542.0
-302.0,658.0,1198.0
-204.0,1360.0,1065.0
-758.0,230.0,-144.0
-51.0,-221.0,63.0
-293.0,1145.0,1265.0
-233.0,1169.0,-65.0
-170.0,-374.0,993.0
-381.0,1209.0,46.0
-329.0,1223.0,1433.0
91.0,1522.0,133.0
-230.0,1448.0,-257.0
1940.0,1447.0,-374.0
-329.0,1381.0,-338.0
-342.0,1167.0,-356.0
-311.0,-356.0,-293.0
-329.0,-374.0,1141.0
-338.0,1674.0,-136.0
-320.0,1149.0,16.0
-320.0,1180.0,1148.0
-347.0,-374.0,1050.0
-320.0,-398.0,1462.0
-483.0,1461.0,-392.0
-420.0,48.0,-311.0
-230.0,1522.0,48.0
-113.0,-87.0,1298.0
-242.0,482.0,1499.0
-184.0,1556.0,1.0
-103.0,128.0,1176.0
-16.0,1255.0,1313.0
-374.0,195.0,1468.0
-338.0,-227.0,-159.0
-199.0,-75.0,161.0
-256.0,1496.0,1238.0
-320.0,-114.0,1229.0
-174.0,1481.0,1283.0
-374.0,-320.0,199.0
-329.0,112.0,1250.0
-293.0,1453.0,1229.0
-177.0,1354.0,-188.0
-392.0,-338.0,-4.0
-168.0,1259.0,1168.0
-257.0,207.0,1156.0
-275.0,1198.0,1275.0
-239.0,1248.0,-191.0
-280.0,1415.0,1208.0
-266.0,-317.0,1419.0
-293.0,177.0,1615.0
-233.0,1417.0,1273.0
-325.0,1431.0,236.0
-356.0,1243.0,1289.0
-392.0,-335.0,-188.0
-392.0,1530.0,1725.0
-387.0,1083.0,1530.0
-311.0,1306.0,-356.0
-203.0,-306.0,-329.0
-221.0,-129.0,1281.0
12.0,1729.0,-257.0
-203.0,1324.0,1299.0
-302.0,1325.0,1333.0
-106.0,-293.0,-35.0
-197.0,-176.0,-150.0
-291.0,-329.0,-338.0
-356.0,-27.0,190.0
-577.0,1721.0,-329.0
-186.0,1531.0,1276.0
-374.0,-131.0,-311.0
-230.0,-356.0,3.0
-320.0,-356.0,1311.0
-245.0,-311.0,1500.0
-329.0,1309.0,1508.0
-311.0,1478.0,1291.0
-134.0,1327.0,180.0
-330.0,1522.0,1699.0
-293.0,-374.0,-392.0
-177.0,1527.0,-356.0
-603.0,39.0,116.0
-724.0,-356.0,1509.0
-293.0,-311.0,237.0
-432.0,1332.0,-15.0
-115.0,-186.0,1306.0
-392.0,-105.0,1508.0
-159.0,-52.0,1295.0
1292.0,1291.0,1296.0
84.0,1290.0,114.0
-320.0,1723.0,-69.0
15.0,1486.0,-374.0
-320.0,123.0,-45.0
-168.0,-329.0,102.0
-162.0,-16.0,261.0
-176.0,-374.0,-374.0
-329.0,-150.0,-150.0
-87.0,238.0,-114.0
-400.0,-374.0,-186.0
-182.0,39.0,-239.0
-392.0,1737.0,122.0
-392.0,-374.0,-329.0
1296.0,1298.0,129.0
1319.0,163.0,3.0
-142.0,-329.0,-123.0
-329.0,79.0,182.0
1300.0,1509.0,-87.0
-132.0,-212.0,1297.0
-338.0,29.0,1535.0
-45.0,-46.0,-293.0
-293.0,-293.0,1492.0
1306.0,1532.0,-293.0
-356.0,1730.0,1730.0
-87.0,1531.0,1697.0
-329.0,1314.0,1517.0
-320.0,1332.0,1289.0
-203.0,-141.0,-18.0
-293.0,-197.0,-356.0
-320.0,-230.0,-356.0
-257.0,-320.0,-141.0
-249.0,1339.0,-150.0
1528.0,232.0,-311.0
-87.0,1703.0,-374.0
-311.0,-275.0,-150.0
-281.0,1516.0,-329.0
-320.0,-356.0,1473.0
-195.0,1277.0,57.0
-320.0,-329.0,225.0
-188.0,1504.0,1282.0
-257.0,1286.0,1312.0
-356.0,1296.0,1296.0
-392.0,-150.0,1306.0
-329.0,-27.0,1313.0
-403.0,-392.0,1496.0
-143.0,-15.0,463.0
-188.0,-87.0,-141.0
-476.0,1331.0,1294.0
-329.0,1531.0,-356.0
-311.0,1307.0,-356.0
1733.0,1512.0,84.0
475.0,1530.0,-132.0
197.0,1522.0,1303.0
-392.0,-122.0,-338.0
-320.0,-212.0,1293.0
-392.0,1502.0,1296.0
-35.0,1269.0,1497.0
-144.0,1332.0,1295.0
-374.0,252.0,-91.0
