OS-lambda-0.9,OS-lambda-0.45,OS-lambda-0.0
163.0,243.0,1305.0
-329.0,183.0,1286.0
-320.0,1696.0,1509.0
-392.0,1310.0,1287.0
52.0,1496.0,-251.0
-356.0,-186.0,1282.0
-195.0,-356.0,-330.0
-257.0,1475.0,1293.0
-147.0,1518.0,-302.0
-266.0,1289.0,1299.0
-356.0,1285.0,1529.0
111.0,-329.0,-254.0
-87.0,1495.0,1270.0
-374.0,1296.0,1503.0
1317.0,1279.0,-392.0
-356.0,-338.0,1492.0
-202.0,1296.0,1305.0
1730.0,1292.0,-338.0
-329.0,1292.0,1488.0
-256.0,1496.0,307.0
-258.0,1695.0,1309.0
160.0,1288.0,136.0
-356.0,1316.0,21.0
-114.0,1518.0,1301.0
