OS-lambda-0.9,OS-lambda-0.45,OS-lambda-0.0
12.0,-833.0,-550.0
-139.0,1657.0,-632.0
-787.0,-163.0,-488.0
-121.0,1447.0,1528.0
-103.0,1413.0,-28.0
-214.0,1321.0,1206.0
-356.0,1264.0,319.0
-234.0,1203.0,-264.0
-329.0,1671.0,1071.0
-356.0,-203.0,-175.0
-288.0,1146.0,1665.0
-392.0,1228.0,-82.0
-122.0,220.0,-175.0
-254.0,-311.0,-204.0
-145.0,-105.0,1110.0
-114.0,-320.0,-306.0
-338.0,-356.0,1359.0
-141.0,-356.0,1216.0
-392.0,1421.0,977.0
-320.0,1465.0,-311.0
-186.0,1223.0,-168.0
-254.0,1398.0,-150.0
-151.0,66.0,129.0
-124.0,1125.0,1473.0
46.0,-392.0,1253.0
-392.0,-186.0,-374.0
-221.0,-392.0,1110.0
-392.0,1509.0,223.0
1534.0,-231.0,-293.0
1330.0,-356.0,-302.0
101.0,-356.0,1233.0
-278.0,-320.0,-140.0
-92.0,-422.0,-13.0
-329.0,-405.0,1469.0
-293.0,1224.0,-181.0
-392.0,1272.0,-158.0
-274.0,1603.0,-212.0
-708.0,1132.0,1233.0
-356.0,-206.0,1465.0
-329.0,1479.0,-329.0
-356.0,1270.0,-33.0
-99.0,1296.0,245.0
-293.0,1166.0,1358.0
-275.0,1281.0,-329.0
-259.0,-145.0,244.0
-127.0,1225.0,1426.0
-305.0,1282.0,120.0
-248.0,1491.0,1417.0
-136.0,58.0,345.0
-356.0,121.0,-230.0
-215.0,1516.0,-159.0
-474.0,1097.0,1246.0
-169.0,1183.0,1410.0
-89.0,1281.0,173.0
-45.0,1299.0,1164.0
-356.0,1459.0,-338.0
-284.0,1415.0,-20.0
-320.0,-45.0,1184.0
-311.0,188.0,-356.0
-356.0,239.0,-195.0
-184.0,-311.0,1490.0
-392.0,-141.0,1541.0
-58.0,-230.0,48.0
-392.0,-36.0,-392.0
-311.0,-338.0,-374.0
-392.0,-392.0,1310.0
-231.0,-150.0,114.0
-401.0,-392.0,1286.0
-15.0,-24.0,-338.0
-311.0,-87.0,1530.0
-34.0,1134.0,1302.0
-356.0,-311.0,-356.0
-228.0,-311.0,-147.0
-212.0,-311.0,-186.0
-92.0,-329.0,1273.0
-329.0,1408.0,231.0
-67.0,1547.0,-195.0
-293.0,1291.0,1275.0
-266.0,-45.0,1316.0
-338.0,-57.0,152.0
-374.0,1717.0,1533.0
-227.0,1292.0,1538.0
-163.0,-207.0,1688.0
-356.0,1268.0,1293.0
-289.0,1274.0,-329.0
-58.0,1495.0,1894.0
-430.0,-266.0,1290.0
-90.0,1524.0,1329.0
87.0,-158.0,-329.0
-392.0,-356.0,-302.0
-356.0,-329.0,-45.0
-85.0,-36.0,1740.0
-320.0,-320.0,-329.0
-147.0,-203.0,1325.0
-320.0,182.0,1480.0
-116.0,1496.0,1291.0
-385.0,1514.0,1501.0
-94.0,-293.0,173.0
-374.0,188.0,-114.0
-356.0,-356.0,-329.0
-203.0,-302.0,1315.0
-266.0,1497.0,-24.0
-290.0,1727.0,1491.0
-320.0,76.0,1673.0
-172.0,1748.0,1495.0
-82.0,1295.0,-105.0
-69.0,418.0,168.0
1528.0,1295.0,-329.0
163.0,1472.0,-203.0
-374.0,196.0,-356.0
-329.0,1691.0,1296.0
-392.0,1495.0,244.0
21.0,1299.0,-239.0
-392.0,1293.0,-36.0
-361.0,1266.0,-356.0
-353.0,1331.0,-392.0
-118.0,-356.0,-401.0
-356.0,1514.0,-159.0
-492.0,-374.0,1288.0
-135.0,1481.0,1278.0
1532.0,1513.0,1289.0
-133.0,1499.0,-99.0
-392.0,-114.0,145.0
-355.0,-266.0,-338.0
-392.0,-293.0,1492.0
-87.0,-58.0,-392.0
-203.0,-215.0,-374.0
189.0,-536.0,-329.0
-586.0,-329.0,-329.0
-99.0,-267.0,1280.0
-392.0,-311.0,1546.0
-168.0,-356.0,1291.0
-338.0,-8.0,-63.0
-374.0,1309.0,1296.0
-320.0,1293.0,1287.0
-218.0,-266.0,1289.0
-212.0,1293.0,1489.0
-48.0,-374.0,-356.0
-203.0,1290.0,1261.0
-181.0,1287.0,1290.0
-356.0,1527.0,1499.0
1498.0,1275.0,-338.0
1539.0,-356.0,-323.0
-293.0,-356.0,1288.0
-39.0,-15.0,1338.0
-40.0,1713.0,1291.0
-113.0,1286.0,1730.0
-54.0,1285.0,1487.0
-356.0,-356.0,1291.0
249.0,40.0,1700.0
-356.0,1286.0,-271.0
-392.0,1277.0,1502.0
-374.0,1279.0,1275.0
-195.0,-247.0,1286.0
-293.0,-329.0,-212.0
-356.0,-392.0,1538.0
-230.0,-116.0,1295.0
1310.0,-311.0,1498.0
-145.0,-356.0,-266.0
-217.0,1318.0,163.0
-159.0,-356.0,-239.0
-221.0,1490.0,-329.0
-5.0,1307.0,143.0
-211.0,1314.0,1300.0
84.0,1295.0,1513.0
1293.0,1926.0,1497.0
-356.0,1497.0,1493.0
-285.0,61.0,1281.0
-550.0,-392.0,1326.0
-520.0,1500.0,1474.0
-159.0,-329.0,1280.0
-320.0,-28.0,1338.0
-239.0,1316.0,-320.0
-93.0,1272.0,1290.0
-356.0,1310.0,-133.0
-293.0,640.0,1306.0
-287.0,-129.0,37.0
-269.0,1483.0,1279.0
1292.0,105.0,1308.0
-329.0,262.0,113.0
-195.0,-179.0,1298.0
-356.0,-329.0,1293.0
-392.0,-320.0,1261.0
-293.0,-195.0,1308.0
-354.0,1479.0,-356.0
-195.0,-203.0,1523.0
-69.0,1305.0,1730.0
-87.0,177.0,-201.0
-36.0,-374.0,-311.0
-293.0,1486.0,-329.0
38.0,1320.0,1296.0
1490.0,1293.0,-149.0
1291.0,-293.0,1308.0
-150.0,-374.0,1287.0
-374.0,-38.0,1275.0
-311.0,-311.0,1474.0
-293.0,145.0,1530.0
-141.0,66.0,1289.0
1282.0,-329.0,1916.0
-329.0,-356.0,-311.0
1291.0,171.0,-338.0
-230.0,39.0,1535.0
-195.0,1512.0,1499.0
-329.0,1490.0,-401.0
30.0,-338.0,1296.0
-356.0,1494.0,1489.0
1298.0,246.0,-13.0
-15.0,-1256.0,-103.0
39.0,-36.0,1296.0
-2.0,1528.0,-401.0
-205.0,-99.0,1300.0
-356.0,1532.0,1292.0
-356.0,1294.0,1321.0
-356.0,1298.0,1292.0
-392.0,-329.0,1338.0
-356.0,-392.0,1720.0
-320.0,1518.0,-293.0
-356.0,1277.0,-141.0
-154.0,1493.0,-284.0
-308.0,1299.0,1496.0
-341.0,1277.0,1261.0
-109.0,-87.0,1723.0
-37.0,-329.0,1497.0
25.0,1299.0,1715.0
-46.0,-356.0,16.0
-236.0,-356.0,1511.0
-329.0,171.0,1291.0
-356.0,-158.0,1276.0
-167.0,-356.0,3.0
-356.0,1716.0,37.0
-332.0,-392.0,1290.0
-212.0,-374.0,-293.0
1518.0,-320.0,1521.0
102.0,-195.0,1335.0
1492.0,77.0,1284.0
-257.0,1289.0,1693.0
-3248.0,1296.0,1305.0
1489.0,144.0,1298.0
-293.0,180.0,1299.0
1296.0,-356.0,-158.0
-141.0,-320.0,-320.0
-135.0,-329.0,-439.0
-329.0,1290.0,-356.0
-156.0,1487.0,-338.0
1499.0,1489.0,1496.0
1488.0,1308.0,-150.0
-203.0,1510.0,-320.0
1292.0,1523.0,1732.0
-141.0,1320.0,3.0
-108.0,1718.0,-45.0
-338.0,1488.0,1338.0
1495.0,1289.0,1293.0
1337.0,1511.0,-27.0
