OS-lambda-0.9,OS-lambda-0.45,OS-lambda-0.0
-356.0,1544.0,1385.0
-200.0,1420.0,1247.0
-201.0,1347.0,-412.0
-221.0,389.0,1710.0
-614.0,-320.0,1479.0
-329.0,-302.0,-266.0
-329.0,-45.0,-87.0
-271.0,-48.0,-150.0
-293.0,1324.0,-374.0
-651.0,-356.0,-329.0
-356.0,1334.0,-329.0
-249.0,-356.0,-311.0
61.0,-293.0,1400.0
-356.0,-320.0,1067.0
-320.0,-329.0,1182.0
47.0,1336.0,1430.0
-392.0,73.0,-311.0
-320.0,-28.0,1147.0
-293.0,16.0,1205.0
-392.0,8.0,1248.0
-392.0,-266.0,-311.0
-154.0,-281.0,-221.0
-307.0,13.0,-54.0
-329.0,-257.0,1225.0
-160.0,-311.0,1474.0
-40.0,-204.0,1354.0
-159.0,111.0,1241.0
-212.0,-392.0,1274.0
-374.0,-281.0,499.0
-356.0,172.0,-105.0
-329.0,-338.0,-266.0
-372.0,1298.0,-55.0
-293.0,-329.0,-392.0
-356.0,-15.0,66.0
-144.0,-206.0,-374.0
-320.0,48.0,-230.0
-356.0,-338.0,-132.0
232.0,12.0,-311.0
1320.0,-230.0,-105.0
-158.0,-123.0,1143.0
-356.0,-320.0,1237.0
-186.0,-220.0,134.0
-418.0,1503.0,1666.0
-356.0,1519.0,1688.0
-479.0,-320.0,1224.0
-330.0,-329.0,-374.0
-89.0,1290.0,-356.0
-163.0,1728.0,12.0
-356.0,1491.0,-15.0
-274.0,1298.0,1252.0
-169.0,1291.0,-338.0
-356.0,-329.0,-320.0
-121.0,1329.0,148.0
-230.0,-320.0,1446.0
-122.0,-401.0,1303.0
-230.0,-130.0,1226.0
-223.0,-186.0,1290.0
-320.0,-15.0,1423.0
-320.0,-374.0,1276.0
-317.0,-213.0,1255.0
-338.0,1283.0,1475.0
-236.0,1294.0,-65.0
-119.0,-87.0,1309.0
-284.0,1505.0,1295.0
-4106.0,-27.0,1505.0
-328.0,12.0,-330.0
-308.0,-132.0,1528.0
-670.0,56.0,1511.0
-345.0,-113.0,-348.0
-317.0,-338.0,1294.0
-293.0,-320.0,220.0
-206.0,-356.0,1487.0
-224.0,-392.0,-356.0
-334.0,-150.0,1501.0
-212.0,-15.0,-257.0
-392.0,-356.0,-330.0
-160.0,-150.0,1519.0
-84.0,-311.0,-186.0
-320.0,12.0,-320.0
-266.0,-311.0,1289.0
1529.0,-203.0,1533.0
-275.0,1336.0,383.0
-320.0,1276.0,1729.0
-124.0,-224.0,1528.0
-329.0,1488.0,1304.0
12.0,1281.0,1297.0
1529.0,1295.0,1292.0
-15.0,1497.0,-54.0
-329.0,1332.0,1501.0
-159.0,1291.0,1523.0
-182.0,-38.0,1333.0
-2699.0,1498.0,1296.0
-374.0,1303.0,-392.0
-94.0,1297.0,1489.0
-106.0,239.0,-374.0
112.0,-320.0,1462.0
-212.0,1278.0,1288.0
-158.0,1283.0,183.0
-122.0,35.0,-87.0
-392.0,-221.0,-392.0
-338.0,1328.0,1525.0
1732.0,1291.0,1529.0
-392.0,1520.0,1524.0
-119.0,1294.0,-186.0
-98.0,1493.0,1709.0
-329.0,1283.0,1294.0
-338.0,1695.0,100.0
-132.0,1286.0,1490.0
-356.0,1494.0,27.0
