OS-lambda-0.9,OS-lambda-0.45,OS-lambda-0.0
-356.0,-87.0,1496.0
-70.0,382.0,1692.0
-311.0,1489.0,-215.0
-87.0,1498.0,1499.0
-177.0,1295.0,1292.0
-266.0,1297.0,1294.0
-45.0,1305.0,-392.0
-150.0,1294.0,-203.0
-36.0,-293.0,38.0
-293.0,-132.0,-329.0
-177.0,1294.0,-356.0
1303.0,1296.0,-239.0
-302.0,-320.0,1489.0
-374.0,-36.0,1295.0
-186.0,1296.0,-329.0
-356.0,173.0,1706.0
-239.0,1295.0,1497.0
-338.0,1293.0,1517.0
-221.0,1312.0,-392.0
-320.0,-230.0,1298.0
-293.0,1527.0,1300.0
-576.0,1737.0,1308.0
361.0,218.0,63.0
681.0,1493.0,195.0
-149.0,-320.0,-168.0
-356.0,1723.0,-128.0
1516.0,1296.0,-329.0
-338.0,1269.0,1291.0
-15.0,1313.0,1285.0
-27.0,1306.0,-302.0
1294.0,1295.0,-329.0
-203.0,-356.0,1290.0
-284.0,1293.0,1280.0
-338.0,-349.0,1285.0
472.0,-239.0,1292.0
-203.0,-67.0,1488.0
184.0,-329.0,1289.0
-311.0,1310.0,1529.0
-356.0,-257.0,111.0
-159.0,180.0,1493.0
-391.0,-123.0,-266.0
-222.0,-186.0,1265.0
-302.0,-329.0,1310.0
-168.0,-338.0,368.0
-356.0,1739.0,1310.0
123.0,1294.0,-392.0
-392.0,201.0,1496.0
1293.0,1300.0,-69.0
-329.0,1277.0,38.0
-320.0,677.0,1714.0
-48.0,400.0,1746.0
-320.0,-46.0,1296.0
39.0,1291.0,1300.0
-54.0,-212.0,1499.0
-407.0,1536.0,1306.0
-356.0,1262.0,-302.0
-392.0,444.0,-272.0
1294.0,-320.0,1498.0
-329.0,1313.0,-401.0
202.0,-69.0,1496.0
-212.0,-159.0,1304.0
1288.0,413.0,-17.0
-159.0,-374.0,1710.0
-320.0,1299.0,226.0
1296.0,1318.0,66.0
-105.0,1284.0,1303.0
111.0,1717.0,1291.0
-356.0,1284.0,369.0
-338.0,1282.0,1311.0
-356.0,-221.0,-374.0
-15.0,102.0,-302.0
-87.0,119.0,204.0
-186.0,3.0,1539.0
-329.0,-5.0,-159.0
1296.0,1290.0,1506.0
118.0,163.0,-36.0
-338.0,1500.0,1334.0
1292.0,1479.0,1292.0
66.0,-374.0,1746.0
-159.0,-27.0,39.0
-214.0,175.0,1294.0
-204.0,1481.0,-302.0
-203.0,1492.0,1289.0
-374.0,1307.0,1283.0
-356.0,1295.0,1287.0
441.0,406.0,1302.0
-115.0,219.0,-266.0
-114.0,-45.0,1500.0
232.0,1498.0,-167.0
-374.0,1296.0,1704.0
1297.0,1498.0,1281.0
-374.0,1690.0,-184.0
-230.0,1465.0,-203.0
200.0,1286.0,1534.0
-149.0,-309.0,-359.0
-356.0,-320.0,1493.0
-311.0,-302.0,-320.0
-374.0,1297.0,1297.0
-374.0,-302.0,-28.0
-356.0,1305.0,1298.0
-105.0,1323.0,48.0
-281.0,1308.0,1483.0
-63.0,474.0,1281.0
-15.0,1280.0,-356.0
-338.0,-320.0,-114.0
-159.0,-311.0,-302.0
-186.0,-329.0,1501.0
-266.0,-87.0,1300.0
-392.0,1507.0,1305.0
1296.0,1734.0,-356.0
66.0,-329.0,1535.0
1307.0,-221.0,1493.0
385.0,-203.0,140.0
-195.0,-239.0,1292.0
-203.0,21.0,1482.0
1518.0,84.0,-339.0
-338.0,1301.0,1697.0
-54.0,21.0,1496.0
193.0,-203.0,1525.0
1733.0,1296.0,230.0
-212.0,1287.0,-4.0
-257.0,-299.0,1514.0
1295.0,1525.0,1692.0
305.0,-45.0,-212.0
-329.0,-320.0,-339.0
1296.0,1292.0,106.0
1292.0,1518.0,30.0
-15.0,1305.0,1519.0
-392.0,-46.0,-15.0
-168.0,-392.0,1503.0
